step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498558,0.498848,0.497770,0.497775,0.498173,0.497943,0.498568,0.498092,0.502148,0.501013,0.498174,0.498200,0.499554,0.499362,0.499538,0.498714,0.502205,0.501080,0.498927,0.498850,0.500010,0.499893,0.500241,0.499351,0.501562,0.500485,0.499443,0.499445,0.500351,0.500328,0.500938,0.500073,0.501552,0.500058,0.499426,0.499438,0.500301,0.500289,0.501457,0.500775,0.500093,0.499330,0.499622,0.499629,0.500080,0.500044,0.501903,0.501468
400,0.495139,0.497408,0.489228,0.489537,0.489811,0.489203,0.495023,0.492717,0.512507,0.509291,0.491333,0.490830,0.494877,0.493663,0.496810,0.493233,0.511545,0.506386,0.494496,0.493969,0.499962,0.498912,0.500772,0.495521,0.509187,0.503901,0.496292,0.496285,0.503381,0.502510,0.505060,0.499451,0.508898,0.503725,0.497531,0.497539,0.502534,0.501926,0.508397,0.504013,0.501985,0.499276,0.499003,0.499090,0.502630,0.502346,0.511492,0.509267
600,0.488323,0.494349,0.474674,0.475882,0.476715,0.475192,0.492016,0.485618,0.529487,0.521421,0.480354,0.478401,0.487826,0.484220,0.493946,0.483735,0.527101,0.513317,0.484719,0.482585,0.498180,0.494126,0.503201,0.488175,0.521713,0.507132,0.487476,0.487145,0.507987,0.504402,0.513195,0.496669,0.521984,0.510878,0.490972,0.490569,0.506055,0.503376,0.520708,0.508133,0.507138,0.501123,0.496588,0.496594,0.509515,0.508171,0.526594,0.518435
800,0.479338,0.488764,0.455418,0.457795,0.462724,0.457844,0.490210,0.475882,0.552702,0.535309,0.467675,0.461962,0.481248,0.471112,0.494598,0.470894,0.549366,0.520076,0.471246,0.466394,0.497788,0.487622,0.512010,0.479257,0.541275,0.509825,0.473872,0.472628,0.515732,0.506458,0.528255,0.493536,0.539253,0.517963,0.480488,0.479461,0.513583,0.506548,0.539870,0.512741,0.514918,0.502574,0.490661,0.490825,0.520213,0.516361,0.546874,0.527459
1000,0.470594,0.481518,0.434943,0.437578,0.459175,0.442755,0.492692,0.465780,0.578729,0.547813,0.460804,0.446887,0.485227,0.460190,0.503617,0.458622,0.576064,0.524720,0.459959,0.449301,0.501387,0.480605,0.527276,0.470009,0.563451,0.509910,0.459200,0.455799,0.523019,0.505107,0.549235,0.489982,0.557270,0.523274,0.468611,0.466524,0.521512,0.508080,0.563403,0.515939,0.524165,0.503464,0.483525,0.483610,0.533845,0.525621,0.569357,0.532110
1200,0.462055,0.472965,0.417132,0.419556,0.470101,0.434280,0.497885,0.457102,0.603053,0.553073,0.461488,0.435755,0.496692,0.450834,0.517376,0.449114,0.599628,0.525023,0.453653,0.434203,0.508238,0.473550,0.545922,0.462069,0.585133,0.509246,0.448304,0.441129,0.530791,0.501586,0.571277,0.484890,0.577620,0.528323,0.458730,0.455231,0.531008,0.509588,0.586732,0.514984,0.535267,0.504703,0.477867,0.477887,0.549253,0.535697,0.591237,0.533162
1400,0.455170,0.464752,0.402176,0.403069,0.488955,0.431516,0.503291,0.446913,0.626500,0.558018,0.466511,0.426176,0.516045,0.446446,0.533990,0.441450,0.624432,0.522036,0.451083,0.419999,0.518539,0.465671,0.566077,0.455044,0.608990,0.506421,0.439024,0.427402,0.536853,0.494974,0.594748,0.480900,0.595086,0.528391,0.450035,0.444587,0.539644,0.509400,0.611232,0.512605,0.545029,0.505541,0.470906,0.470465,0.561436,0.541427,0.611480,0.528953
1600,0.447784,0.455301,0.391166,0.389037,0.511152,0.431537,0.511128,0.436442,0.646789,0.557321,0.476328,0.420112,0.539075,0.446173,0.553548,0.434214,0.646564,0.516949,0.456348,0.408867,0.530911,0.457821,0.588347,0.448115,0.632233,0.502711,0.432858,0.414599,0.542442,0.486270,0.619910,0.475053,0.613091,0.529355,0.441819,0.433838,0.545830,0.506529,0.635338,0.508366,0.555845,0.506460,0.464303,0.463102,0.573268,0.546333,0.632818,0.523429
1800,0.442487,0.446323,0.383771,0.377092,0.534598,0.433709,0.519019,0.426336,0.666446,0.555684,0.488296,0.413460,0.563800,0.445744,0.575870,0.430297,0.670290,0.511551,0.464187,0.398366,0.545781,0.451831,0.611386,0.442000,0.657141,0.499309,0.430046,0.403554,0.550183,0.478501,0.643521,0.470234,0.631035,0.529362,0.432457,0.421867,0.549881,0.501762,0.658430,0.502711,0.568137,0.508035,0.456955,0.455107,0.583357,0.548595,0.653016,0.516264
2000,0.436965,0.436944,0.378644,0.366031,0.559968,0.437083,0.526095,0.415837,0.682993,0.553232,0.501442,0.409491,0.589513,0.446739,0.596740,0.425065,0.692537,0.504485,0.473597,0.388625,0.559863,0.444426,0.634563,0.437056,0.680389,0.493022,0.431338,0.393922,0.556181,0.469698,0.666074,0.463877,0.648297,0.525830,0.424147,0.410258,0.552977,0.496639,0.680185,0.496470,0.581240,0.509883,0.450115,0.447267,0.592648,0.550163,0.670834,0.509258
2200,0.433355,0.429245,0.376053,0.356161,0.585194,0.440504,0.534807,0.406477,0.699409,0.549040,0.518302,0.407484,0.616113,0.447990,0.617965,0.419875,0.715413,0.497132,0.485546,0.381573,0.578017,0.439536,0.659491,0.432892,0.705948,0.487796,0.433550,0.385264,0.565423,0.462515,0.691876,0.458539,0.666970,0.524229,0.420249,0.400733,0.554249,0.489746,0.703552,0.490455,0.595355,0.511184,0.443610,0.439430,0.594854,0.545932,0.688743,0.501587
2400,0.431588,0.422450,0.375684,0.346094,0.611645,0.444874,0.546527,0.398251,0.713818,0.543521,0.533216,0.405165,0.644149,0.450531,0.639439,0.415259,0.739897,0.490180,0.499682,0.376108,0.597175,0.434697,0.684478,0.428224,0.730663,0.481651,0.440068,0.378234,0.575691,0.455554,0.718440,0.451628,0.685713,0.521118,0.417555,0.392253,0.556875,0.482501,0.725441,0.483534,0.609601,0.512242,0.437201,0.431630,0.598457,0.542365,0.704399,0.492606
2600,0.430705,0.416473,0.378018,0.337797,0.638068,0.446923,0.555810,0.389810,0.726401,0.537766,0.549003,0.402659,0.673148,0.453795,0.660718,0.412145,0.761714,0.481837,0.515032,0.371286,0.617959,0.431142,0.707790,0.423797,0.753970,0.474727,0.447872,0.371695,0.584146,0.447551,0.743210,0.445998,0.703410,0.517553,0.416825,0.385657,0.561457,0.476893,0.748780,0.476568,0.622896,0.511315,0.432502,0.424491,0.599962,0.537075,0.723219,0.483138
2800,0.427337,0.408690,0.382145,0.331292,0.665151,0.450187,0.566572,0.381852,0.740144,0.532667,0.564740,0.399486,0.702559,0.456756,0.680829,0.407510,0.782611,0.475246,0.531761,0.368398,0.639624,0.426830,0.733892,0.419666,0.778687,0.470884,0.456862,0.366544,0.592796,0.439190,0.769184,0.440540,0.720345,0.513425,0.416911,0.379308,0.563229,0.469949,0.771362,0.469267,0.635527,0.510857,0.427894,0.417543,0.602147,0.532554,0.740872,0.474128
3000,0.426740,0.402435,0.386232,0.325692,0.691944,0.452016,0.575214,0.374168,0.749514,0.526133,0.581170,0.398720,0.732507,0.458966,0.701476,0.403361,0.801664,0.467867,0.548069,0.365284,0.661451,0.423585,0.757593,0.415354,0.801775,0.462837,0.468155,0.363013,0.605837,0.433494,0.794246,0.435884,0.737470,0.510359,0.416204,0.372449,0.565672,0.463261,0.794867,0.462709,0.649686,0.510998,0.423785,0.411255,0.601233,0.525707,0.758192,0.464695
3200,0.426491,0.396135,0.390674,0.320609,0.717882,0.452825,0.585569,0.367029,0.760814,0.520567,0.597235,0.397152,0.762350,0.461689,0.722407,0.399058,0.821326,0.460747,0.565716,0.363236,0.682703,0.420292,0.781710,0.410933,0.824043,0.457130,0.479916,0.361000,0.618755,0.427800,0.818385,0.429635,0.752380,0.505576,0.419211,0.367948,0.570541,0.457211,0.818022,0.456156,0.660031,0.509011,0.420368,0.405208,0.600485,0.518640,0.776631,0.456598
