step,train_loss,val_loss,val_loss_hard
0,5.551675,5.552342,5.552342
1000,2.905505,2.837975,2.837975
2000,2.507855,2.484708,2.484708
3000,2.356733,2.346816,2.346816
4000,2.261114,2.248758,2.248758
5000,2.194664,2.187730,2.187730
6000,2.128000,2.137916,2.137916
7000,2.098124,2.104062,2.104062
8000,2.067301,2.071801,2.071801
9000,2.047685,2.051767,2.051767
10000,2.027632,2.028969,2.028969
11000,2.011726,2.014038,2.014038
12000,1.992163,1.998711,1.998711
13000,1.983135,1.983966,1.983966
14000,1.970116,1.967053,1.967053
15000,1.969460,1.959637,1.959637
16000,1.955916,1.948103,1.948103
17000,1.949976,1.942085,1.942085
18000,1.937007,1.932118,1.932118
19000,1.923040,1.927632,1.927632
20000,1.928992,1.919781,1.919781
21000,1.907215,1.910858,1.910858
22000,1.899783,1.902722,1.902722
23000,1.904523,1.901617,1.901617
24000,1.900584,1.893936,1.893936
25000,1.900860,1.890759,1.890759
26000,1.887796,1.889082,1.889082
27000,1.873950,1.877749,1.877749
28000,1.880355,1.874953,1.874953
29000,1.873001,1.875265,1.875265
30000,1.862694,1.867262,1.867262
31000,1.868119,1.865414,1.865414
32000,1.853386,1.859108,1.859108
33000,1.860270,1.855168,1.855168
34000,1.862839,1.855021,1.855021
35000,1.849100,1.850618,1.850618
36000,1.857176,1.849219,1.849219
37000,1.847111,1.841427,1.841427
38000,1.837706,1.839827,1.839827
39000,1.834874,1.838294,1.838294
40000,1.832293,1.834592,1.834592
41000,1.829036,1.836002,1.836002
42000,1.829063,1.831323,1.831323
43000,1.846915,1.831809,1.831809
44000,1.835015,1.828883,1.828883
45000,1.829935,1.827654,1.827654
46000,1.838484,1.827252,1.827252
47000,1.835418,1.825544,1.825544
48000,1.833220,1.825542,1.825542
49000,1.823871,1.823895,1.823895
