step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498698,0.498772,0.499714,0.499712,0.500079,0.500051,0.496907,0.496748,0.500029,0.499450,0.499319,0.499316,0.499550,0.499567,0.500616,0.500282,0.499560,0.499513,0.499753,0.499754,0.499932,0.499900,0.501095,0.500771,0.499361,0.499442,0.499745,0.499755,0.499832,0.499794,0.501148,0.500932,0.499632,0.499627,0.499345,0.499407,0.499808,0.499769,0.501307,0.501050,0.499098,0.499336,0.499581,0.499586,0.499712,0.499703,0.501328,0.501036
400,0.492491,0.493800,0.498834,0.498831,0.498112,0.498053,0.489817,0.488726,0.505432,0.499455,0.497056,0.496994,0.496195,0.496800,0.500594,0.499684,0.498739,0.498212,0.498402,0.498656,0.499192,0.499254,0.501777,0.501055,0.498642,0.498761,0.499257,0.499436,0.499496,0.499452,0.501460,0.501070,0.499213,0.499267,0.498832,0.499043,0.500339,0.500039,0.501265,0.501003,0.498310,0.498694,0.499110,0.499262,0.499411,0.499391,0.501017,0.500737
600,0.480987,0.484618,0.495920,0.495982,0.491514,0.491424,0.481872,0.476236,0.515404,0.499659,0.492569,0.491896,0.489147,0.491184,0.499032,0.496427,0.499124,0.495127,0.495829,0.496452,0.497340,0.497731,0.500997,0.499484,0.496948,0.496102,0.497854,0.498374,0.498222,0.498239,0.499920,0.499228,0.498456,0.498349,0.497639,0.498203,0.502428,0.501221,0.499845,0.499264,0.496158,0.496875,0.497095,0.497755,0.498046,0.497967,0.500614,0.499637
800,0.466342,0.471176,0.488932,0.488840,0.481631,0.480047,0.477876,0.462392,0.528987,0.500065,0.485853,0.483341,0.475642,0.479360,0.494838,0.487685,0.502472,0.489549,0.490399,0.491406,0.494482,0.494982,0.498940,0.494420,0.496830,0.489721,0.495517,0.496392,0.497805,0.497369,0.496805,0.494138,0.497319,0.496252,0.495895,0.496887,0.507605,0.503906,0.498193,0.495279,0.494087,0.494067,0.494253,0.495242,0.496698,0.496395,0.505881,0.500112
1000,0.453778,0.457389,0.478557,0.476988,0.474182,0.468554,0.478659,0.448425,0.546131,0.500437,0.480059,0.473139,0.462950,0.466371,0.490654,0.475443,0.510191,0.484313,0.483800,0.484435,0.492648,0.491810,0.496716,0.486533,0.501825,0.482406,0.492311,0.493405,0.498741,0.496235,0.495088,0.486987,0.496234,0.492817,0.493257,0.494629,0.516818,0.508329,0.498154,0.489825,0.493255,0.490185,0.490973,0.491826,0.495754,0.494913,0.519446,0.503637
1200,0.445972,0.445703,0.467504,0.462797,0.470746,0.457846,0.485517,0.437079,0.561223,0.498727,0.477763,0.464631,0.453314,0.453255,0.491423,0.464739,0.519832,0.478778,0.477294,0.476442,0.492586,0.488737,0.498099,0.478513,0.510676,0.477767,0.489396,0.490262,0.501222,0.494952,0.495170,0.478974,0.497531,0.489312,0.490809,0.492290,0.528655,0.513283,0.499823,0.483533,0.494640,0.486119,0.488297,0.488332,0.495056,0.493428,0.535204,0.506427
1400,0.442667,0.435691,0.457554,0.447640,0.471770,0.448984,0.493299,0.425862,0.577574,0.497827,0.480158,0.457601,0.450779,0.442700,0.496991,0.454993,0.532790,0.473576,0.472934,0.469969,0.494231,0.485289,0.502068,0.470742,0.523439,0.473609,0.486262,0.486649,0.505136,0.492590,0.498044,0.471728,0.500091,0.485229,0.488818,0.490153,0.540827,0.517702,0.504139,0.477854,0.494686,0.480622,0.486365,0.484902,0.494687,0.491978,0.554327,0.510076
1600,0.441940,0.427719,0.450636,0.433397,0.476766,0.441673,0.504120,0.414990,0.593742,0.497060,0.484666,0.452395,0.453819,0.433886,0.506839,0.445724,0.545696,0.468834,0.468582,0.462155,0.496474,0.480815,0.511451,0.463741,0.538336,0.468321,0.483921,0.483301,0.512718,0.491982,0.504343,0.464304,0.505404,0.481608,0.486806,0.487567,0.555355,0.522286,0.510860,0.472512,0.499302,0.477381,0.484980,0.481317,0.494537,0.490198,0.575431,0.513036
1800,0.443122,0.420649,0.447651,0.419422,0.485684,0.435750,0.515932,0.406061,0.608399,0.495444,0.491574,0.448074,0.464894,0.426661,0.517607,0.437015,0.560769,0.465873,0.466167,0.455498,0.503199,0.477164,0.522069,0.457591,0.555664,0.465732,0.481315,0.479328,0.520141,0.490251,0.512577,0.457739,0.513393,0.478573,0.484946,0.484831,0.568479,0.525533,0.518161,0.467131,0.504966,0.475133,0.485156,0.478564,0.494689,0.488681,0.596661,0.514580
