step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496646,0.496452,0.498255,0.497480,0.497319,0.498245,0.496920,0.498216,0.498156,0.498387,0.499033,0.499571,0.499744,0.501663,0.496927,0.499425,0.498053,0.498350,0.498605,0.498790,0.499077,0.500160,0.496948,0.499144,0.498386,0.498445,0.498892,0.499966,0.500234,0.500643,0.497372,0.500046,0.499000,0.499610,0.499570,0.500073,0.500327,0.500354,0.498167,0.501003,0.499718,0.500468,0.500448,0.500536,0.500545,0.500627,0.499251,0.501255
400,0.487458,0.486349,0.493857,0.493911,0.497290,0.491228,0.486128,0.494052,0.491871,0.491557,0.494522,0.493027,0.492554,0.508120,0.486329,0.499360,0.490890,0.490622,0.492628,0.494646,0.496238,0.500492,0.486227,0.494726,0.491334,0.490491,0.494406,0.496217,0.496116,0.505146,0.486942,0.496287,0.492172,0.493978,0.494079,0.496873,0.501050,0.499843,0.488239,0.498997,0.496403,0.498037,0.497284,0.499078,0.499539,0.502648,0.492388,0.503251
600,0.473964,0.471735,0.487064,0.488643,0.499841,0.480274,0.468700,0.489435,0.483080,0.480276,0.488577,0.483866,0.482540,0.518190,0.469787,0.503665,0.481459,0.479285,0.483617,0.487537,0.492657,0.503358,0.469346,0.492184,0.477976,0.477729,0.483286,0.487929,0.490380,0.510044,0.471130,0.491511,0.478824,0.483204,0.482027,0.489671,0.502134,0.497585,0.471300,0.491945,0.489465,0.491924,0.489975,0.496177,0.498840,0.502794,0.483111,0.502472
800,0.457251,0.454224,0.479298,0.483684,0.505010,0.466119,0.445907,0.483501,0.473601,0.467942,0.480314,0.472120,0.470975,0.530209,0.447847,0.511819,0.469763,0.463822,0.472881,0.478227,0.487877,0.507936,0.448476,0.494026,0.460727,0.461051,0.468236,0.477178,0.486406,0.513295,0.450907,0.487525,0.460315,0.468385,0.465950,0.478523,0.504410,0.494541,0.449043,0.485024,0.474506,0.478754,0.479661,0.492282,0.499765,0.500057,0.473252,0.498744
1000,0.439587,0.435380,0.470553,0.479279,0.510656,0.452482,0.422559,0.476774,0.461787,0.454491,0.472902,0.462638,0.460231,0.544173,0.425300,0.519826,0.459917,0.450769,0.462714,0.469854,0.482913,0.513119,0.426201,0.499710,0.443953,0.444860,0.454701,0.466671,0.484273,0.514982,0.429495,0.486737,0.439343,0.449766,0.447013,0.461979,0.508102,0.488993,0.425422,0.479120,0.458724,0.460580,0.465533,0.487173,0.503059,0.494341,0.464417,0.493252
1200,0.425137,0.420251,0.462825,0.474250,0.519640,0.441952,0.402832,0.473267,0.454004,0.443214,0.468493,0.454858,0.451283,0.556419,0.404405,0.525349,0.449476,0.439482,0.453370,0.460988,0.479685,0.516343,0.407137,0.507791,0.430200,0.431198,0.444390,0.458129,0.482197,0.514993,0.411711,0.486756,0.421049,0.431702,0.430798,0.447302,0.511474,0.484473,0.405278,0.474482,0.443878,0.443842,0.451243,0.481133,0.509382,0.486149,0.457521,0.487091
1400,0.410741,0.407541,0.455720,0.471485,0.527319,0.434887,0.381757,0.467760,0.448472,0.433610,0.464015,0.451041,0.445970,0.564526,0.385205,0.529254,0.439559,0.428393,0.445582,0.453860,0.476532,0.519196,0.389872,0.513995,0.419603,0.420867,0.436017,0.450255,0.481888,0.513498,0.394586,0.485370,0.404563,0.415922,0.417786,0.432710,0.515577,0.479547,0.388012,0.470795,0.432712,0.426289,0.438630,0.474522,0.517955,0.476392,0.451019,0.480216
1600,0.398536,0.394777,0.449882,0.470051,0.534623,0.428974,0.362148,0.464002,0.443864,0.426762,0.462236,0.447554,0.440426,0.572421,0.369473,0.534534,0.431599,0.419266,0.438470,0.449579,0.475027,0.521183,0.376834,0.518757,0.408002,0.409010,0.428662,0.442633,0.479965,0.513879,0.380221,0.484126,0.389253,0.399314,0.404746,0.420454,0.521037,0.473855,0.371898,0.467002,0.421395,0.409734,0.426143,0.468460,0.528212,0.465788,0.445388,0.472450
1800,0.387580,0.383694,0.445821,0.469442,0.539540,0.423166,0.344406,0.459787,0.438700,0.420010,0.457625,0.442321,0.435375,0.580326,0.356725,0.537997,0.423474,0.409696,0.430981,0.444498,0.474079,0.523312,0.365185,0.523731,0.397001,0.396554,0.419759,0.435441,0.479727,0.512554,0.367768,0.483004,0.376030,0.384512,0.393931,0.411900,0.527199,0.467927,0.357131,0.463629,0.409895,0.393542,0.414538,0.463420,0.541075,0.453748,0.440517,0.463849
2000,0.379680,0.376457,0.442126,0.468449,0.550685,0.416695,0.328381,0.454842,0.431882,0.411297,0.455433,0.440527,0.429472,0.589372,0.345065,0.541299,0.415559,0.398907,0.424245,0.439031,0.471809,0.526175,0.354769,0.531752,0.387039,0.385743,0.411543,0.429352,0.479198,0.511718,0.355328,0.482433,0.362872,0.370108,0.383690,0.403005,0.534541,0.461372,0.344603,0.460167,0.398593,0.378171,0.402794,0.456078,0.556604,0.441143,0.435672,0.455103
2200,0.371203,0.369327,0.438950,0.467050,0.559086,0.410854,0.313009,0.450078,0.428111,0.407470,0.452789,0.435368,0.424171,0.597881,0.334777,0.544286,0.408032,0.388568,0.417181,0.434516,0.469386,0.528911,0.345271,0.538001,0.379447,0.374647,0.402012,0.424304,0.481914,0.507961,0.344754,0.482524,0.350447,0.355357,0.373899,0.394283,0.541222,0.454742,0.334534,0.456857,0.388772,0.363485,0.392415,0.450723,0.573040,0.428723,0.431977,0.446982
2400,0.364089,0.361210,0.435450,0.467011,0.566780,0.406548,0.299015,0.444842,0.427865,0.402581,0.450412,0.432658,0.420014,0.604796,0.326210,0.546637,0.400479,0.380571,0.410419,0.430146,0.467959,0.530399,0.336448,0.543416,0.371304,0.364904,0.392811,0.419719,0.483093,0.505475,0.334816,0.483255,0.339904,0.342808,0.364794,0.387344,0.549525,0.448064,0.324908,0.453952,0.379088,0.349694,0.381038,0.443919,0.589957,0.416935,0.428509,0.437798
