seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl
0,1,262144,-1.7427048805206504,22.56351089477539,16.309895592719208,,,
0,10,2621440,14.359374132330075,403.79205322265625,45.009245890715235,,,
0,20,5242880,233.72435253189022,674.2135009765625,192.8821028218013,,,
0,30,7864320,319.6378246062154,845.359619140625,196.00815950049667,,,
0,40,10485760,322.2027567951449,1024.9534912109375,175.70049712699335,,,
0,50,13107200,312.3105179235812,881.5469970703125,157.56942065788698,,,
0,60,15728640,315.8860670094356,890.8624267578125,150.73473077575005,,,
0,70,18350080,358.35063020351527,754.826171875,148.99838112858464,,,
0,80,20971520,441.3949950609154,732.5062255859375,167.82956865327625,,,
0,90,23592960,480.93902018879623,966.1347045898438,178.81395989802246,,,
0,100,26214400,552.9636172204024,1236.544189453125,192.217672749961,,,
0,110,28835840,729.5857605177994,1919.618408203125,237.15042963954915,,,
0,120,31457280,1035.52860908668,2811.851806640625,321.13180338036904,,,
0,130,34078720,1381.6209425342631,3596.0888671875,417.29285886030294,,,
0,140,36700160,1920.814018430606,3793.330810546875,569.8704272549567,,,
0,150,39321600,2475.9784191367653,3931.630615234375,712.2847113884555,,,
0,160,41943040,2559.4932816537466,4044.0439453125,713.9713178294573,,,
0,170,44564480,2623.508187302499,4092.918212890625,701.9011778224648,,,
0,180,47185920,2817.14896373057,4172.95947265625,722.909585492228,,,
0,190,49807360,2780.02392108508,4285.6748046875,691.6093711467324,,,
0,200,52428800,2744.3938686131387,4384.1044921875,665.5173722627737,,,
0,210,55050240,2990.0311737598263,4440.896484375,707.7885605855246,,,
0,220,57671680,3113.83476898982,4563.0634765625,725.6423910206213,,,
0,230,60293120,3113.476316563695,4614.951171875,714.8887908208296,,,
0,240,62914560,3347.1706507304116,4699.52734375,757.6205179282869,,,
0,250,65536000,3675.1812519464343,4746.0859375,822.7745250700716,,,
0,260,68157440,3792.466730340656,4790.6904296875,841.551735116205,,,
0,270,70778880,3836.5475787334913,4840.66162109375,842.2593972231629,,,
0,280,73400320,3980.8313725490198,4892.4033203125,865.0794117647059,,,
0,290,76021760,3988.8616312281815,4921.7080078125,857.9993652808632,,,
0,300,78643200,4055.5233938547485,4966.45361328125,864.4518156424581,,,
0,310,81264640,4134.344896597732,5056.306640625,874.4733155436958,,,
0,320,83886080,4189.5080025608195,5120.24267578125,877.4935979513444,,,
0,330,86507520,4196.776071428571,5162.5634765625,871.9925,,,
0,340,89128960,4356.737164229854,5163.10693359375,894.274736484189,,,
0,350,91750400,4468.157859754071,5203.173828125,906.4067796610169,,,
0,360,94371840,4502.150655021834,5248.359375,904.2671033478894,,,
0,370,96993280,4702.659645232816,5290.361328125,931.8765705838877,,,
0,380,99614720,4823.051335414499,5366.2294921875,944.5230662504335,,,
0,390,102236160,4889.382438316401,5373.6845703125,949.4252539912917,,,
0,400,104857600,4825.758134490238,5399.97265625,932.6214750542299,,,
0,410,107479040,4796.569558101473,5463.9853515625,918.1672667757774,,,
0,420,110100480,4791.825303292894,5507.484375,907.9032928942808,,,
0,430,112721920,4927.987441130298,5568.94580078125,921.9160125588697,,,
0,440,115343360,4956.843361986628,5596.2451171875,919.2753900031837,,,
0,450,117964800,5181.797492401216,5625.69873046875,950.0376139817629,,,
0,460,120586240,5296.301554828151,5642.876953125,963.7995090016367,,,
0,470,123207680,5349.596837944664,5671.4130859375,965.7737154150198,,,
0,480,125829120,5322.126582278481,5717.38916015625,953.8676311030741,,,
0,490,128450560,5309.810126582279,5760.267578125,943.6537362188649,,,
0,500,131072000,5399.059920106524,5812.39990234375,950.0522636484687,,,
0,510,133693440,5344.505821917808,5825.927734375,937.4619863013698,,,
0,520,136314880,5185.941975762027,5849.89013671875,908.6643408005876,,,
0,530,138936320,5270.666779203241,5883.443359375,918.2126941255908,,,
0,540,141557760,5283.248310810811,5921.79736328125,914.6672297297297,,,
0,550,144179200,5165.796753705011,5978.85107421875,889.6362032462949,,,
0,560,146800640,5421.277181688126,6026.53759765625,927.5125178826895,,,
0,570,149422080,5574.166480862133,6029.3916015625,949.1196581196581,,,
0,580,152043520,5449.41052631579,6072.1845703125,927.0577249575551,,,
0,590,154664960,5439.271807397069,6175.1435546875,923.559665038381,,,
0,600,157286400,5415.148500365764,6251.47802734375,917.814923189466,,,
0,610,159907840,5652.686038011696,6212.39453125,953.5190058479532,,,
0,620,162529280,5560.159365298378,6225.4755859375,934.817523283891,,,
0,630,165150720,5317.726863753213,6267.5263671875,891.8094473007712,,,
0,640,167772160,5184.299427844882,6393.67236328125,867.1226954863318,,,
0,650,170393600,5071.5624388653405,6384.05712890625,843.1594391913923,,,
0,660,173015040,4962.26339537507,6503.46337890625,814.9543147208121,,,
0,670,175636480,4891.850210378681,6482.6015625,794.0165497896213,,,
0,680,178257920,4677.909373060211,6526.28125,749.1222842954686,,,
