step,train_loss,val_bpb
200,9.364093,2.606041
400,7.561183,2.116549
600,6.579830,1.928098
800,6.120342,1.830018
1000,5.819507,1.751897
1200,5.579508,1.691496
1400,5.384236,1.632357
1600,5.232450,1.589506
1800,5.080726,1.550317
2000,4.958045,1.519425
2200,4.861879,1.491068
2400,4.781824,1.470056
2600,4.698034,1.446496
2800,4.627532,1.427765
3000,4.563603,1.405033
3200,4.514534,1.388358
3400,4.453595,1.373228
3600,4.399227,1.360628
3800,4.376615,1.346965
4000,4.335916,1.336784
4200,4.294698,1.326700
4400,4.265146,1.319030
4600,4.248827,1.309060
4800,4.219472,1.301927
5000,4.204842,1.295304
5200,4.192541,1.289627
5400,4.192326,1.281684
5600,4.146656,1.276113
5800,4.119649,1.272315
6000,4.105776,1.267658
6200,4.092665,1.261785
6400,4.074076,1.258775
6600,4.059660,1.253583
6800,4.058307,1.249813
7000,4.027878,1.246851
7200,4.003149,1.242276
7400,4.005433,1.239391
7600,3.986420,1.235339
7800,3.968406,1.232473
8000,3.959146,1.229161
8200,3.953410,1.226903
8400,3.939152,1.223833
8600,3.923106,1.221511
8800,3.910993,1.218871
9000,3.914018,1.217390
9200,3.896479,1.214341
9400,3.878554,1.213356
9600,3.872982,1.209587
9800,3.874311,1.207497
10000,3.853090,1.204302
10200,3.847655,1.203443
10400,3.859938,1.202335
10600,3.862282,1.200689
10800,3.825148,1.198018
11000,3.798325,1.195427
11200,3.801896,1.194608
11400,3.800677,1.192560
11600,3.785219,1.191554
11800,3.781668,1.191120
12000,3.775799,1.189232
12200,3.757442,1.188771
12400,3.748554,1.187392
12600,3.745340,1.185750
12800,3.736268,1.184398
13000,3.731560,1.182609
13200,3.722034,1.182184
13400,3.725370,1.180929
13600,3.716745,1.180162
13800,3.705278,1.180616
14000,3.703728,1.178419
14200,3.707247,1.178744
14400,3.694968,1.177464
14600,3.682861,1.176846
14800,3.683913,1.176780
15000,3.688106,1.176376
15200,3.674722,1.175756
15400,3.681798,1.175512
15600,3.706682,1.174308
15800,3.692320,1.174437
16000,3.668405,1.174600
