step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498647,0.498870,0.497368,0.497384,0.497534,0.497385,0.502106,0.500781,0.501591,0.500373,0.498328,0.498317,0.500111,0.499812,0.502283,0.501112,0.501940,0.500770,0.498917,0.498927,0.501523,0.501177,0.502120,0.500895,0.501635,0.500795,0.499410,0.499450,0.501237,0.501046,0.501743,0.500444,0.500469,0.500006,0.499816,0.499866,0.502048,0.501969,0.501910,0.500404,0.500694,0.500600,0.500645,0.500724,0.502654,0.502626,0.501921,0.500364
400,0.495040,0.496677,0.490422,0.490692,0.488754,0.488705,0.508460,0.503075,0.508262,0.503229,0.491817,0.491766,0.498905,0.497396,0.507517,0.500906,0.508870,0.503977,0.491661,0.491661,0.503162,0.501231,0.506902,0.499864,0.508593,0.503332,0.494095,0.494249,0.505292,0.504279,0.505857,0.497992,0.502654,0.499056,0.497861,0.498099,0.508633,0.508170,0.506556,0.497817,0.503296,0.501770,0.500172,0.500708,0.511467,0.511343,0.506612,0.498294
600,0.486849,0.491697,0.477252,0.478426,0.474722,0.474420,0.512799,0.499636,0.517649,0.504861,0.481843,0.481666,0.494849,0.490588,0.512238,0.495091,0.519741,0.506514,0.479080,0.478901,0.504350,0.499568,0.511712,0.493349,0.518832,0.503697,0.482648,0.482649,0.512394,0.509215,0.512161,0.491707,0.506897,0.495397,0.489926,0.490533,0.520132,0.518216,0.513923,0.490897,0.505971,0.501639,0.496635,0.497846,0.527032,0.526575,0.514087,0.492210
800,0.474811,0.482943,0.459288,0.461479,0.456781,0.455218,0.513855,0.491045,0.530330,0.506000,0.467497,0.467234,0.491181,0.481310,0.516904,0.484596,0.535280,0.507047,0.460453,0.459744,0.504879,0.493675,0.518771,0.483286,0.534852,0.501281,0.464906,0.464191,0.523256,0.515204,0.520780,0.482270,0.518208,0.492164,0.476385,0.477368,0.538634,0.533907,0.524652,0.482269,0.507060,0.499373,0.487812,0.489705,0.550340,0.549172,0.524310,0.483658
1000,0.461928,0.472209,0.439506,0.442329,0.441880,0.436643,0.515293,0.480006,0.543803,0.504143,0.452910,0.452030,0.490820,0.469011,0.525190,0.472263,0.551800,0.503717,0.441672,0.439833,0.509942,0.486998,0.530160,0.471730,0.552413,0.497384,0.446194,0.443742,0.534246,0.518808,0.536260,0.471751,0.531112,0.486151,0.460296,0.461300,0.560336,0.550671,0.540816,0.472130,0.512644,0.499387,0.476458,0.478510,0.578678,0.575358,0.539506,0.474123
1200,0.449175,0.459728,0.420899,0.423773,0.434157,0.420612,0.514129,0.468391,0.555650,0.500484,0.438008,0.436064,0.498095,0.460310,0.533925,0.460544,0.569364,0.499450,0.424934,0.420779,0.516190,0.478296,0.543633,0.461501,0.571696,0.490768,0.428934,0.424075,0.545862,0.520715,0.551467,0.462489,0.547201,0.481281,0.445958,0.445887,0.580242,0.563857,0.557357,0.462894,0.516334,0.496716,0.468044,0.470393,0.605697,0.599222,0.554386,0.466438
1400,0.437815,0.447395,0.404534,0.406705,0.438323,0.409024,0.513190,0.456191,0.565839,0.495322,0.425502,0.421299,0.510469,0.452228,0.545061,0.448309,0.586438,0.494086,0.412506,0.403819,0.527608,0.469751,0.561071,0.450120,0.589248,0.484177,0.416458,0.407082,0.557015,0.519537,0.570158,0.452206,0.564859,0.476368,0.430146,0.429009,0.598146,0.573487,0.577128,0.454454,0.522536,0.495209,0.458647,0.460356,0.633706,0.622834,0.572565,0.457902
1600,0.427895,0.436104,0.390451,0.391416,0.451041,0.399330,0.513898,0.444313,0.574243,0.489005,0.415783,0.409035,0.525267,0.444406,0.558989,0.437390,0.601701,0.485712,0.404130,0.389106,0.540827,0.463414,0.579770,0.440074,0.608760,0.477445,0.407121,0.391435,0.566639,0.514765,0.591097,0.442885,0.580640,0.472375,0.416377,0.413631,0.617703,0.582419,0.598214,0.445385,0.528931,0.493276,0.449705,0.450558,0.661560,0.645016,0.593466,0.449871
1800,0.419083,0.424939,0.378406,0.376984,0.468830,0.394310,0.514495,0.432275,0.584583,0.483131,0.408426,0.397879,0.543390,0.439472,0.573957,0.426302,0.617619,0.478837,0.398751,0.375868,0.556340,0.456327,0.600492,0.430179,0.627375,0.470209,0.403367,0.377961,0.577395,0.509792,0.613083,0.434339,0.597239,0.467365,0.404174,0.399099,0.633935,0.587684,0.620204,0.438058,0.536482,0.492035,0.441918,0.441839,0.688565,0.664894,0.614895,0.442854
