step,train_loss,val_bpb
200,8.251808,2.157808
400,6.595609,1.903691
600,5.950506,1.785534
800,5.623209,1.709082
1000,5.398489,1.653674
1200,5.227093,1.610464
1400,5.081997,1.566685
1600,4.951407,1.525889
1800,4.820470,1.493509
2000,4.722996,1.468668
2200,4.651720,1.449322
2400,4.597519,1.434140
2600,4.541701,1.420892
2800,4.503987,1.410288
3000,4.475633,1.400985
3200,4.462243,1.393989
3400,4.433167,1.388300
3600,4.409673,1.383563
3800,4.413406,1.379990
4000,4.398008,1.377065
4096,4.388467,1.376152
