step,train_loss,val_bpb
200,8.913896,2.388958
400,7.448656,2.155875
600,6.911419,2.059058
800,6.683108,2.018930
1000,6.561019,1.986673
1200,6.482370,1.965424
1400,6.419627,1.952293
1600,6.351799,1.938642
1800,6.326574,1.929124
2000,6.291323,1.920376
2200,6.251816,1.912028
2400,6.232916,1.903683
2600,6.212992,1.892485
2800,6.178219,1.885142
3000,6.146128,1.876895
3200,6.125073,1.868401
3400,6.082524,1.861771
3600,6.078969,1.855483
3800,6.040982,1.846689
4000,5.997273,1.836436
4200,5.987018,1.828640
4400,5.968253,1.822992
4600,5.939603,1.815050
4800,5.933098,1.807140
5000,5.895756,1.800365
5200,5.859174,1.793205
5400,5.828387,1.788406
5600,5.841982,1.783805
5800,5.813955,1.779812
6000,5.800084,1.774165
6200,5.778917,1.771164
6400,5.764607,1.767613
6600,5.761141,1.762586
6800,5.746963,1.759407
7000,5.741907,1.756896
7200,5.737044,1.754692
7400,5.735483,1.752455
7600,5.712703,1.750330
7800,5.712370,1.748592
8000,5.700653,1.748172
