step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497852,0.497956,0.499381,0.499396,0.500158,0.500205,0.496670,0.496656,0.498265,0.498152,0.499436,0.499428,0.499837,0.499838,0.497005,0.496899,0.497724,0.497248,0.498406,0.498414,0.498925,0.498925,0.497763,0.497361,0.497869,0.497594,0.498390,0.498419,0.498888,0.498857,0.499509,0.498343,0.498035,0.497766,0.498199,0.498204,0.498800,0.498785,0.501463,0.500240,0.498065,0.497675,0.498274,0.498320,0.500316,0.500271,0.502560,0.502184
400,0.492074,0.492911,0.498292,0.498418,0.502261,0.502310,0.486078,0.485982,0.496894,0.495068,0.497844,0.497908,0.502276,0.502172,0.487381,0.486909,0.499698,0.494022,0.494624,0.494526,0.498823,0.498620,0.493329,0.491015,0.500314,0.495775,0.492649,0.492704,0.496464,0.496125,0.501763,0.498364,0.497969,0.495221,0.494173,0.494218,0.496750,0.496444,0.506158,0.503642,0.496419,0.495143,0.493602,0.493764,0.498332,0.498111,0.509490,0.508586
600,0.481705,0.484439,0.491955,0.492496,0.501838,0.501791,0.470391,0.469745,0.499600,0.492861,0.494747,0.494692,0.508991,0.508578,0.478470,0.474929,0.504868,0.492671,0.486929,0.486607,0.499814,0.499335,0.498315,0.492831,0.502460,0.494201,0.482939,0.482869,0.491703,0.490796,0.506265,0.501115,0.497465,0.492884,0.489615,0.489706,0.494875,0.493985,0.510399,0.506622,0.492913,0.490983,0.487720,0.487889,0.495811,0.495200,0.514576,0.513021
800,0.465316,0.470747,0.474455,0.475920,0.487085,0.486671,0.453726,0.450578,0.507583,0.493138,0.491180,0.490262,0.517648,0.517077,0.476936,0.465510,0.513379,0.493015,0.477677,0.476789,0.501000,0.500282,0.502426,0.493051,0.507430,0.493452,0.466507,0.466264,0.481383,0.479817,0.500846,0.492927,0.497772,0.489221,0.481128,0.481583,0.490790,0.488774,0.508076,0.501584,0.492507,0.488147,0.481691,0.481749,0.492882,0.491431,0.515895,0.511966
1000,0.447697,0.455803,0.454257,0.457060,0.465870,0.464916,0.445182,0.434197,0.515045,0.491986,0.486027,0.484086,0.527384,0.526962,0.482344,0.461177,0.523524,0.492572,0.464984,0.463371,0.499274,0.498685,0.508201,0.493040,0.513268,0.490399,0.444980,0.444519,0.465089,0.463079,0.489950,0.478376,0.499083,0.483722,0.466088,0.466947,0.482305,0.478889,0.501300,0.490026,0.492834,0.483839,0.472331,0.472333,0.486676,0.484109,0.514828,0.505668
1200,0.432318,0.442507,0.434534,0.438502,0.448909,0.447012,0.444967,0.423523,0.522786,0.491900,0.477836,0.474522,0.533974,0.533950,0.489278,0.459141,0.532299,0.491083,0.452139,0.449577,0.497519,0.496931,0.512586,0.492620,0.518649,0.486738,0.424699,0.423483,0.447289,0.445047,0.482838,0.465665,0.500248,0.476698,0.451576,0.452811,0.470954,0.466378,0.496686,0.479479,0.493932,0.478834,0.463641,0.463571,0.479967,0.476216,0.513951,0.497850
1400,0.420921,0.432351,0.418649,0.423420,0.437564,0.434532,0.449678,0.416802,0.527862,0.490349,0.469661,0.465260,0.539028,0.539254,0.496209,0.458423,0.537697,0.488093,0.437311,0.433657,0.493572,0.493124,0.516864,0.492231,0.524134,0.483039,0.406376,0.404076,0.429038,0.426715,0.478721,0.453828,0.503490,0.470690,0.438271,0.439811,0.458647,0.453083,0.495072,0.470007,0.495613,0.473030,0.454778,0.454707,0.473158,0.468621,0.514039,0.490439
1600,0.410657,0.422721,0.403490,0.408967,0.428019,0.423888,0.456981,0.412402,0.532426,0.488301,0.460396,0.455070,0.541318,0.542255,0.502617,0.457659,0.541459,0.483516,0.424913,0.420048,0.488478,0.488438,0.521102,0.492195,0.528917,0.479210,0.390370,0.387125,0.412404,0.410020,0.479715,0.445617,0.507061,0.465417,0.426585,0.428503,0.447110,0.440679,0.495777,0.461671,0.499776,0.468465,0.444170,0.444173,0.465803,0.460436,0.515307,0.482361
1800,0.403415,0.415611,0.391073,0.396554,0.422736,0.417590,0.466831,0.409681,0.537595,0.487606,0.453036,0.446127,0.541740,0.543289,0.509514,0.457170,0.547124,0.480886,0.413448,0.406511,0.483279,0.483812,0.525750,0.491975,0.534260,0.475094,0.378887,0.372979,0.397175,0.394803,0.485539,0.439831,0.517424,0.463585,0.415189,0.417165,0.434206,0.427044,0.498822,0.453624,0.506451,0.465946,0.435319,0.435316,0.457866,0.451733,0.518453,0.474775
2000,0.396630,0.408550,0.380916,0.386029,0.418901,0.412614,0.476146,0.407418,0.541212,0.485224,0.445823,0.437265,0.541251,0.543639,0.513082,0.454817,0.551272,0.477524,0.401877,0.393000,0.476662,0.477496,0.528266,0.490708,0.539208,0.472112,0.368408,0.358971,0.382682,0.380254,0.491989,0.434410,0.522232,0.458895,0.404227,0.405981,0.422517,0.414805,0.503166,0.447099,0.512459,0.462438,0.427594,0.427290,0.451712,0.444922,0.521181,0.468150
2200,0.392212,0.403293,0.372727,0.377079,0.417138,0.409863,0.485550,0.404236,0.545348,0.483135,0.437860,0.427613,0.539769,0.543182,0.517184,0.452230,0.557094,0.474924,0.392638,0.381099,0.470966,0.472086,0.531002,0.489941,0.543427,0.468923,0.360813,0.347398,0.369063,0.366209,0.500901,0.430685,0.529484,0.456330,0.393353,0.394825,0.410359,0.401988,0.509111,0.441842,0.520116,0.460568,0.419614,0.419214,0.444395,0.437045,0.526086,0.463429
2400,0.388337,0.398010,0.365708,0.368559,0.415944,0.407684,0.494280,0.401246,0.550561,0.481833,0.432802,0.420467,0.538956,0.543177,0.520891,0.449979,0.562158,0.471660,0.385101,0.370822,0.465584,0.467210,0.532848,0.488837,0.548188,0.465453,0.355481,0.337352,0.356484,0.353188,0.508716,0.426708,0.535570,0.453433,0.382964,0.383786,0.399369,0.390429,0.515006,0.437070,0.525410,0.457253,0.411369,0.410746,0.435287,0.427605,0.529429,0.458353
2600,0.385939,0.394164,0.361292,0.361952,0.415007,0.405958,0.501533,0.399404,0.553878,0.479731,0.425999,0.411907,0.536617,0.541415,0.522193,0.447329,0.566919,0.469485,0.378256,0.361042,0.459108,0.461225,0.533602,0.487079,0.552656,0.462388,0.352330,0.327628,0.345410,0.341320,0.515857,0.422755,0.542185,0.450607,0.373531,0.373528,0.388572,0.379096,0.519115,0.431704,0.532811,0.456221,0.403585,0.402602,0.426888,0.418941,0.532800,0.453307
2800,0.383942,0.390151,0.358672,0.356437,0.415342,0.405347,0.510539,0.397345,0.558195,0.478708,0.420822,0.404730,0.534105,0.539598,0.526232,0.445954,0.571406,0.466823,0.374195,0.352966,0.452621,0.455268,0.535008,0.485701,0.557228,0.458688,0.353042,0.320548,0.335066,0.329974,0.525091,0.419758,0.551014,0.449738,0.366043,0.364893,0.378873,0.368750,0.526372,0.427425,0.539955,0.455104,0.397267,0.395824,0.419147,0.411074,0.536894,0.448325
3000,0.383205,0.387362,0.357437,0.351872,0.416215,0.405248,0.517939,0.395442,0.560624,0.476069,0.416175,0.397964,0.530376,0.536677,0.527571,0.443512,0.574543,0.463793,0.370423,0.345115,0.446914,0.449923,0.535330,0.484248,0.561515,0.456012,0.353108,0.313954,0.326494,0.320295,0.531595,0.415899,0.558500,0.447779,0.358782,0.356309,0.367926,0.357202,0.532124,0.423578,0.546280,0.453902,0.391223,0.389346,0.410813,0.402555,0.539996,0.444030
3200,0.381948,0.383995,0.357396,0.348598,0.417663,0.405680,0.527214,0.394480,0.563093,0.473582,0.412382,0.392019,0.525883,0.532977,0.530433,0.441600,0.577404,0.460942,0.367308,0.338434,0.442164,0.445334,0.536010,0.483027,0.563884,0.452269,0.356610,0.309382,0.320347,0.312263,0.538914,0.412475,0.566273,0.446507,0.353439,0.349095,0.359225,0.347862,0.539111,0.419868,0.552169,0.452258,0.385423,0.382939,0.403749,0.395533,0.543608,0.439447
3400,0.381983,0.382134,0.357196,0.345105,0.418082,0.405375,0.533035,0.392168,0.566139,0.472346,0.408431,0.385869,0.522886,0.530352,0.531849,0.439668,0.578995,0.457399,0.365946,0.332585,0.437551,0.440911,0.535287,0.481129,0.565741,0.448830,0.360257,0.306162,0.315429,0.305044,0.545081,0.409714,0.572606,0.444786,0.348078,0.342255,0.350564,0.338541,0.543221,0.416312,0.557714,0.450641,0.379791,0.376691,0.395309,0.386826,0.546306,0.435114
3600,0.380996,0.379471,0.357746,0.342177,0.418967,0.405643,0.540135,0.390770,0.568254,0.470484,0.405804,0.380779,0.520095,0.528057,0.533458,0.437936,0.582225,0.455604,0.364089,0.327290,0.432625,0.436149,0.535130,0.479824,0.569143,0.446553,0.364986,0.303410,0.311297,0.298375,0.550986,0.406996,0.578172,0.442448,0.344407,0.336761,0.342999,0.330079,0.548111,0.412967,0.563647,0.449931,0.374487,0.370705,0.388072,0.379464,0.549643,0.430498
3800,0.380792,0.377497,0.358818,0.340269,0.421006,0.406982,0.545899,0.388976,0.571447,0.469468,0.403072,0.375884,0.515898,0.524391,0.535118,0.435897,0.583275,0.452801,0.364472,0.323457,0.428685,0.432150,0.535328,0.478405,0.572267,0.444887,0.368521,0.300803,0.308939,0.293252,0.557130,0.405078,0.583475,0.441205,0.341330,0.332009,0.335226,0.321562,0.552877,0.410023,0.567739,0.447866,0.370191,0.365710,0.381247,0.372528,0.553328,0.427054
4000,0.381090,0.376111,0.359191,0.337593,0.421929,0.407201,0.552282,0.387998,0.574277,0.468497,0.401020,0.371774,0.512473,0.521215,0.535925,0.434276,0.585196,0.450848,0.364518,0.319456,0.425424,0.428590,0.534499,0.476638,0.573935,0.442802,0.371887,0.298604,0.307502,0.289103,0.561812,0.402301,0.588314,0.439980,0.338425,0.327121,0.329860,0.315046,0.557598,0.407728,0.572790,0.447138,0.365027,0.359860,0.375146,0.366138,0.556341,0.423563
4200,0.381011,0.374511,0.360253,0.335773,0.423170,0.408034,0.557419,0.387099,0.576653,0.467139,0.399260,0.367934,0.508822,0.517999,0.537118,0.432977,0.586775,0.448653,0.365329,0.316306,0.421771,0.424873,0.533115,0.474804,0.574559,0.440122,0.376580,0.297461,0.306749,0.285479,0.565285,0.399463,0.592757,0.437968,0.336570,0.323471,0.324537,0.308685,0.560868,0.405056,0.576676,0.446187,0.361759,0.355828,0.368763,0.359640,0.559168,0.420684
4400,0.380994,0.373047,0.360494,0.333909,0.424570,0.409140,0.560984,0.385731,0.577257,0.464952,0.397995,0.364759,0.505085,0.514629,0.537861,0.431670,0.587863,0.446875,0.365921,0.313223,0.418909,0.421830,0.532761,0.473792,0.574710,0.437282,0.379916,0.296175,0.306634,0.282189,0.569171,0.397616,0.598276,0.437258,0.335079,0.320150,0.320726,0.303649,0.564449,0.402804,0.580293,0.445067,0.358811,0.352173,0.364151,0.354587,0.562057,0.417757
4600,0.381057,0.371818,0.361659,0.333026,0.426484,0.410649,0.565777,0.384983,0.578252,0.463716,0.397334,0.361797,0.501976,0.511629,0.538459,0.430544,0.587789,0.444483,0.365711,0.310253,0.415844,0.418579,0.532729,0.473073,0.576228,0.435739,0.384204,0.295666,0.308438,0.281001,0.573334,0.396153,0.602960,0.436238,0.334158,0.317243,0.316419,0.298347,0.567927,0.400556,0.583894,0.443908,0.355825,0.348400,0.359235,0.349566,0.564773,0.415119
4800,0.381476,0.371218,0.361548,0.331254,0.427092,0.411164,0.569677,0.384211,0.578469,0.461757,0.397159,0.359389,0.499451,0.509319,0.538923,0.429506,0.589149,0.443081,0.366477,0.308324,0.413913,0.416318,0.532462,0.472372,0.575964,0.433051,0.389172,0.296291,0.309234,0.279018,0.575891,0.394295,0.606997,0.435403,0.333451,0.314648,0.313013,0.293849,0.570675,0.398753,0.587891,0.443575,0.353921,0.345599,0.354738,0.344797,0.566588,0.412943
5000,0.381119,0.369791,0.362172,0.330254,0.428153,0.412071,0.573324,0.383435,0.579677,0.460853,0.396239,0.356494,0.495111,0.505337,0.539497,0.428706,0.588827,0.440964,0.367105,0.306297,0.411270,0.413274,0.531762,0.471349,0.575818,0.431035,0.391457,0.295181,0.311380,0.278131,0.578196,0.392408,0.610965,0.434890,0.333352,0.312569,0.309978,0.289704,0.572552,0.396197,0.591079,0.442854,0.351621,0.342708,0.350605,0.340344,0.568954,0.410537
5200,0.381047,0.369024,0.362180,0.329194,0.429206,0.413058,0.575870,0.382723,0.580451,0.459861,0.395440,0.354350,0.492013,0.502266,0.539133,0.427356,0.588841,0.439581,0.368632,0.305191,0.409321,0.410983,0.531586,0.470739,0.576820,0.429889,0.394289,0.294758,0.313614,0.277741,0.581252,0.391163,0.614275,0.434160,0.333060,0.310794,0.307430,0.286191,0.574715,0.394747,0.594016,0.442033,0.349828,0.340307,0.346988,0.336484,0.570755,0.408853
5400,0.379885,0.367440,0.361883,0.327802,0.429895,0.413725,0.578323,0.382112,0.580627,0.458627,0.395047,0.352585,0.489630,0.499938,0.539314,0.426557,0.588510,0.438011,0.368673,0.303341,0.407019,0.408434,0.530502,0.469458,0.576859,0.428277,0.397332,0.294864,0.315972,0.277388,0.582788,0.389509,0.617625,0.433826,0.333405,0.309500,0.305688,0.283174,0.576531,0.393369,0.596976,0.441588,0.348737,0.338495,0.343748,0.332914,0.572275,0.407223
5600,0.379513,0.366636,0.361392,0.326611,0.430654,0.414538,0.581397,0.382189,0.581230,0.457866,0.394888,0.351018,0.487362,0.497757,0.540111,0.426248,0.588423,0.436713,0.369587,0.302345,0.405699,0.406664,0.529716,0.468655,0.576932,0.426785,0.400026,0.294983,0.317681,0.276805,0.584836,0.388085,0.620484,0.433257,0.333972,0.308567,0.303584,0.280082,0.578288,0.391808,0.599818,0.441096,0.347301,0.336531,0.340329,0.329117,0.573740,0.405508
5800,0.379271,0.366101,0.360664,0.325362,0.431316,0.415333,0.582866,0.381670,0.581697,0.457432,0.395309,0.350074,0.485429,0.495905,0.540341,0.425837,0.588358,0.435598,0.370845,0.301724,0.404546,0.405145,0.528980,0.467904,0.576982,0.425638,0.401819,0.294712,0.318935,0.276199,0.587487,0.387602,0.622736,0.432674,0.334735,0.307938,0.302087,0.277499,0.579895,0.390564,0.601834,0.440669,0.346185,0.334971,0.337362,0.325998,0.574987,0.404118
6000,0.378621,0.365149,0.360040,0.324359,0.431878,0.416121,0.584026,0.381040,0.581203,0.456189,0.395339,0.348919,0.482971,0.493629,0.540231,0.425254,0.588018,0.434524,0.371362,0.300942,0.403504,0.403704,0.528503,0.467238,0.576829,0.424517,0.403895,0.294725,0.320489,0.275954,0.589432,0.387028,0.624478,0.432141,0.335748,0.307625,0.300848,0.275371,0.581582,0.389388,0.603467,0.440168,0.345240,0.333552,0.334715,0.323071,0.576444,0.402963
6200,0.378349,0.364688,0.359559,0.323691,0.432371,0.416743,0.584571,0.380418,0.580836,0.455264,0.394599,0.347472,0.480828,0.491541,0.539733,0.424520,0.587736,0.433487,0.372142,0.300432,0.402410,0.402281,0.528101,0.466689,0.576850,0.423560,0.406056,0.295066,0.321751,0.275714,0.590355,0.386099,0.626361,0.431761,0.336604,0.307321,0.300218,0.273772,0.583218,0.388620,0.605824,0.440259,0.344588,0.332495,0.332836,0.320893,0.577799,0.402012
6400,0.377788,0.364007,0.358752,0.322810,0.433149,0.417687,0.585593,0.380225,0.580290,0.454298,0.393912,0.346169,0.478571,0.489293,0.539493,0.423933,0.587677,0.432771,0.372433,0.299712,0.401005,0.400637,0.527796,0.466283,0.576674,0.422548,0.407955,0.295283,0.323071,0.275675,0.591813,0.385658,0.628437,0.431783,0.337458,0.307092,0.299256,0.272002,0.584713,0.387744,0.607472,0.440260,0.344116,0.331601,0.331271,0.319113,0.578953,0.401046
6600,0.377098,0.363266,0.358135,0.322057,0.433363,0.418095,0.586520,0.380224,0.580164,0.453768,0.393951,0.345415,0.476879,0.487693,0.539195,0.423452,0.587505,0.432051,0.372842,0.299240,0.400489,0.399720,0.527694,0.466086,0.577392,0.422380,0.409516,0.295481,0.324380,0.275773,0.592584,0.385019,0.629917,0.431370,0.338290,0.306980,0.298453,0.270514,0.585804,0.386956,0.608921,0.440201,0.343552,0.330696,0.329693,0.317322,0.579804,0.400015
6800,0.376780,0.362954,0.357332,0.321240,0.433665,0.418602,0.587135,0.380136,0.579467,0.452985,0.393232,0.344374,0.475155,0.486001,0.539131,0.423155,0.587129,0.431294,0.373045,0.298706,0.399656,0.398654,0.527389,0.465718,0.577037,0.421495,0.410500,0.295449,0.325441,0.275737,0.593114,0.384368,0.631448,0.431239,0.338977,0.306872,0.297876,0.269243,0.586970,0.386336,0.610178,0.440179,0.343227,0.330097,0.328484,0.315913,0.580842,0.399248
7000,0.376116,0.362270,0.356390,0.320396,0.433835,0.418966,0.587234,0.379850,0.578852,0.452285,0.392571,0.343428,0.473789,0.484556,0.538796,0.422783,0.587125,0.430901,0.373128,0.298202,0.399016,0.397824,0.527037,0.465404,0.576947,0.420906,0.411713,0.295631,0.326520,0.275843,0.594063,0.384084,0.632784,0.431234,0.339681,0.306867,0.297403,0.268237,0.587741,0.385642,0.611223,0.439961,0.343032,0.329591,0.327201,0.314454,0.581881,0.398629
7200,0.375598,0.361770,0.355559,0.319683,0.434068,0.419365,0.587571,0.379785,0.578314,0.451659,0.391959,0.342551,0.472598,0.483365,0.538749,0.422625,0.586805,0.430329,0.373182,0.297708,0.398095,0.396763,0.526725,0.465022,0.576865,0.420415,0.412669,0.295717,0.327378,0.275907,0.594835,0.383831,0.633932,0.431133,0.340347,0.306870,0.297025,0.267306,0.588627,0.385013,0.612054,0.439738,0.342928,0.329223,0.326263,0.313332,0.582613,0.397923
7400,0.375202,0.361468,0.354576,0.318876,0.434298,0.419822,0.587827,0.379754,0.577417,0.450871,0.391173,0.341619,0.471183,0.481968,0.538477,0.422345,0.586370,0.429731,0.373426,0.297419,0.397402,0.395912,0.526433,0.464766,0.577004,0.420091,0.413444,0.295770,0.328071,0.275834,0.595225,0.383338,0.635123,0.431144,0.341042,0.306952,0.296466,0.266366,0.589268,0.384451,0.613092,0.439646,0.342768,0.328843,0.325266,0.312171,0.583414,0.397442
7600,0.374764,0.361123,0.353867,0.318316,0.434618,0.420345,0.587986,0.379699,0.577130,0.450437,0.390735,0.340944,0.470036,0.480820,0.538427,0.422263,0.586127,0.429338,0.373681,0.297211,0.397044,0.395360,0.526292,0.464628,0.576967,0.419708,0.414207,0.295887,0.328845,0.275874,0.595594,0.382976,0.636080,0.431000,0.341461,0.306883,0.295917,0.265447,0.589903,0.383861,0.614189,0.439758,0.342654,0.328490,0.324335,0.311119,0.584093,0.396782
7800,0.374281,0.360681,0.353146,0.317739,0.434728,0.420632,0.587767,0.379442,0.576866,0.450076,0.390179,0.340256,0.468988,0.479755,0.538315,0.422102,0.585844,0.428894,0.373663,0.296855,0.396536,0.394720,0.525968,0.464280,0.576668,0.419134,0.415027,0.296046,0.329748,0.276067,0.596280,0.382800,0.637267,0.431126,0.342064,0.306974,0.295698,0.264802,0.590714,0.383504,0.614941,0.439678,0.342555,0.328178,0.323562,0.310199,0.584932,0.396335
8000,0.373805,0.360218,0.352525,0.317229,0.434906,0.420985,0.587630,0.379256,0.576577,0.449773,0.389635,0.339629,0.468051,0.478820,0.538148,0.421911,0.585820,0.428636,0.373473,0.296379,0.396014,0.394029,0.525909,0.464180,0.576960,0.419039,0.415992,0.296269,0.330319,0.276005,0.596558,0.382430,0.638242,0.431199,0.342534,0.306981,0.295380,0.264115,0.591487,0.383166,0.615603,0.439565,0.342383,0.327829,0.322814,0.309321,0.585708,0.395980
