seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl
0,1,262144,-1.7369481905606567,22.895814895629883,16.35271749211649,0.0002999988705149873,-0.0013736304827034473,0.03132399171590805
0,10,2621440,22.65241467119371,370.6671447753906,58.157541100786275,0.0002998870670902326,-0.055834025144577026,0.007759289350360632
0,20,5242880,253.23891602479804,649.8754272460938,173.22211785334085,0.0002995484573067394,-0.0991291031241417,0.006150929257273674
0,30,7864320,273.78256047867126,813.7875366210938,139.97513797905813,0.0002989847371708259,-0.15366008877754211,0.005963974166661501
0,40,10485760,328.29348567530695,650.233154296875,145.17610277398816,0.0002981968498314587,-0.2115040272474289,0.0061720628291368484
0,50,13107200,415.51433890776065,721.3399658203125,165.29004442121766,0.00029718611348730165,-0.27006790041923523,0.006211460568010807
0,60,15728640,488.403909827404,799.5765991210938,181.11109545614653,0.0002959542191812635,-0.3181156516075134,0.006815338507294655
0,70,18350080,539.4517041112639,848.9664306640625,194.31911966987622,0.0002945032279712482,-0.3681212365627289,0.007063119672238827
0,80,20971520,584.4436370935367,905.2944946289062,207.99951826575673,0.0002928355674818394,-0.41364774107933044,0.00716346874833107
0,90,23592960,618.799941344059,952.7352905273438,216.34296966649907,0.0002909540278426898,-0.456637978553772,0.007147540338337421
0,100,26214400,651.4805641554867,1056.582275390625,224.0642414860681,0.00028886175702041143,-0.5031648874282837,0.007382171228528023
0,110,28835840,688.5070351758794,1073.11865234375,233.70945637277296,0.0002865622555517741,-0.5494411587715149,0.008036205545067787
0,120,31457280,739.7780977061138,1100.1068115234375,247.88338612150878,0.00028405937068702803,-0.5946521162986755,0.00793404970318079
0,130,34078720,776.3194666400319,1151.012451171875,258.13583699560525,0.0002813572899531447,-0.6415343880653381,0.008296564221382141
0,140,36700160,797.8618154158215,1127.072509765625,264.84817444219067,0.0002784605341477492,-0.6882904767990112,0.00809997133910656
0,150,39321600,817.8060822712672,1219.3634033203125,270.67920422754116,0.000275373949775464,-0.7306665182113647,0.008123418316245079
