step,train_loss,val_loss
0,5.570276,5.551241
1000,2.273111,2.226412
2000,1.960500,1.932123
3000,1.807258,1.800977
4000,1.736844,1.723700
5000,1.684673,1.682613
6000,1.650806,1.652445
7000,1.640871,1.632964
8000,1.619295,1.609138
9000,1.601936,1.593929
10000,1.576116,1.581066
11000,1.554525,1.572391
12000,1.572086,1.558546
13000,1.551249,1.547188
14000,1.546516,1.539112
15000,1.529796,1.529124
16000,1.518892,1.524029
17000,1.515965,1.515122
18000,1.507835,1.508900
19000,1.517763,1.503954
20000,1.493378,1.496536
21000,1.490259,1.492672
22000,1.489448,1.489295
23000,1.487419,1.485902
24000,1.478404,1.482473
