step,train_loss,val_loss
0,5.669513,5.677772
1000,2.345494,2.280448
2000,1.798346,1.779089
3000,1.721253,1.720653
4000,1.658046,1.645126
5000,1.599130,1.601930
6000,1.552822,1.558155
7000,1.542104,1.533219
8000,1.513235,1.514367
9000,1.504927,1.495286
10000,1.484852,1.479268
11000,1.476018,1.466907
12000,1.463202,1.457753
13000,1.443459,1.446798
14000,1.434440,1.436367
15000,1.424848,1.427960
16000,1.418548,1.420961
17000,1.419595,1.415580
18000,1.408145,1.406726
19000,1.404855,1.402123
20000,1.395868,1.397291
21000,1.390185,1.393265
22000,1.392789,1.389054
23000,1.377077,1.386471
24000,1.382210,1.383428
