step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.412153,0.428377,0.431726,0.437562,0.405560,0.396425,0.628223,0.544244,0.517764,0.447074,0.488047,0.439875,0.634133,0.530563,0.477963,0.420253,0.500058,0.441720,0.660541,0.552257,0.508690,0.424856,0.425962,0.383111,0.621620,0.537092,0.478591,0.441964,0.509921,0.497453,0.581891,0.524904,0.515525,0.492396,0.497982,0.495894
2200,0.412006,0.426622,0.425973,0.431747,0.407020,0.390061,0.645798,0.549277,0.538902,0.453937,0.505305,0.445469,0.656176,0.536319,0.494398,0.420627,0.514265,0.442767,0.680516,0.556815,0.532176,0.431772,0.438633,0.381528,0.647241,0.545925,0.486953,0.436518,0.510458,0.495580,0.602576,0.532751,0.526689,0.494106,0.497669,0.494772
2400,0.413442,0.425699,0.421420,0.426669,0.412573,0.385440,0.662595,0.554296,0.560915,0.461194,0.523439,0.451417,0.679204,0.541941,0.513973,0.422593,0.528920,0.444095,0.703510,0.562473,0.555848,0.439442,0.454028,0.382151,0.673694,0.554053,0.499347,0.432626,0.511280,0.493342,0.622648,0.540211,0.540234,0.496476,0.497422,0.493539
2600,0.413799,0.424052,0.417500,0.421884,0.419696,0.381803,0.676347,0.557257,0.583552,0.468795,0.543551,0.458490,0.702054,0.546920,0.535594,0.426821,0.546197,0.447413,0.723965,0.566818,0.580396,0.447436,0.468932,0.383239,0.700438,0.562204,0.512715,0.429992,0.511665,0.490882,0.642098,0.546687,0.554830,0.499552,0.497225,0.492299
2800,0.415100,0.422937,0.413609,0.417285,0.425958,0.378379,0.689247,0.559885,0.606929,0.476755,0.563945,0.465685,0.722321,0.550437,0.555864,0.430518,0.563835,0.450920,0.745375,0.570718,0.606025,0.456884,0.485068,0.385172,0.726229,0.569808,0.529112,0.429309,0.513039,0.488770,0.662707,0.554380,0.571454,0.503315,0.497338,0.491122
3000,0.417098,0.422617,0.411221,0.413641,0.434165,0.375042,0.702998,0.562980,0.629314,0.483901,0.584176,0.472240,0.741881,0.552762,0.576552,0.434403,0.580738,0.453401,0.765858,0.575133,0.631551,0.466258,0.502315,0.388605,0.753123,0.577281,0.545857,0.428882,0.513285,0.485702,0.681444,0.560605,0.588355,0.507209,0.497695,0.490011
3200,0.419002,0.422023,0.408910,0.409934,0.442702,0.372469,0.714466,0.563970,0.651381,0.490227,0.602264,0.476730,0.762126,0.556039,0.598444,0.439196,0.597324,0.455803,0.784741,0.577781,0.656264,0.474211,0.519925,0.392664,0.780619,0.583750,0.563663,0.429967,0.514960,0.482912,0.701085,0.566079,0.607914,0.512192,0.498581,0.488771
3400,0.420725,0.421417,0.408030,0.407491,0.451979,0.370434,0.726307,0.565994,0.673261,0.496543,0.620855,0.482142,0.780859,0.558748,0.619763,0.443699,0.614342,0.459229,0.803236,0.580403,0.681432,0.482470,0.536896,0.396159,0.807812,0.590176,0.581225,0.431183,0.516204,0.480233,0.719165,0.571589,0.626184,0.516654,0.499011,0.487513
3600,0.422307,0.420837,0.406791,0.404952,0.460676,0.367709,0.736360,0.567313,0.693519,0.501175,0.639392,0.487514,0.799988,0.561190,0.640010,0.447019,0.630049,0.461095,0.821588,0.583657,0.705815,0.489729,0.553638,0.399369,0.835709,0.596386,0.600217,0.433218,0.518058,0.477812,0.737964,0.577094,0.645060,0.521253,0.499770,0.486451
3800,0.424996,0.421096,0.405942,0.402706,0.469638,0.365710,0.745630,0.568406,0.711970,0.504860,0.656930,0.491314,0.816228,0.562143,0.660703,0.451655,0.646128,0.463733,0.837428,0.584943,0.729085,0.495555,0.570473,0.402857,0.862080,0.601108,0.618533,0.435300,0.519448,0.475019,0.755345,0.581242,0.663459,0.525827,0.500660,0.485379
4000,0.427085,0.421078,0.404718,0.400194,0.476733,0.363066,0.755154,0.569961,0.731357,0.508664,0.672811,0.493492,0.832888,0.564001,0.680074,0.455084,0.661419,0.466341,0.852383,0.586527,0.752516,0.502264,0.585816,0.405940,0.887473,0.605527,0.636865,0.438098,0.521861,0.472758,0.770356,0.584723,0.682285,0.530286,0.501627,0.484303
4200,0.428684,0.420755,0.403917,0.398253,0.483190,0.360306,0.764904,0.570842,0.749135,0.511276,0.687813,0.495802,0.847897,0.564804,0.698370,0.458560,0.675867,0.468739,0.866522,0.587024,0.774808,0.507965,0.601559,0.409551,0.912568,0.608814,0.654554,0.441138,0.524085,0.470360,0.787309,0.588722,0.700867,0.534588,0.502335,0.483097
4400,0.430191,0.420594,0.403153,0.396473,0.490875,0.358331,0.772141,0.571270,0.765602,0.513882,0.702324,0.498488,0.862765,0.566231,0.715933,0.461436,0.689716,0.470306,0.879651,0.588083,0.795020,0.512725,0.615137,0.412137,0.936347,0.611430,0.671463,0.443396,0.525190,0.467308,0.802198,0.591924,0.719348,0.539137,0.503492,0.482067
4600,0.431406,0.420518,0.402414,0.394851,0.497716,0.356799,0.779346,0.571735,0.780486,0.515643,0.715451,0.499906,0.873882,0.565865,0.732869,0.463755,0.701986,0.470583,0.891519,0.588307,0.814516,0.516861,0.627994,0.413992,0.960115,0.614391,0.688151,0.446033,0.526663,0.464666,0.816160,0.595064,0.736155,0.543047,0.504696,0.481117
4800,0.431949,0.420033,0.401577,0.393312,0.503396,0.354646,0.784758,0.571394,0.794744,0.517602,0.728713,0.501528,0.885785,0.566572,0.748471,0.465985,0.714235,0.471784,0.901865,0.588037,0.832588,0.520348,0.640623,0.416318,0.981492,0.616078,0.704303,0.449043,0.528821,0.462589,0.829552,0.597649,0.752457,0.546625,0.505737,0.480171
5000,0.432522,0.419684,0.400572,0.391803,0.508407,0.352582,0.790000,0.571261,0.807913,0.518697,0.740238,0.502388,0.897172,0.567306,0.762672,0.467947,0.725409,0.472740,0.913699,0.588957,0.850225,0.523378,0.651741,0.417597,1.001067,0.616776,0.719636,0.451617,0.530151,0.460091,0.842057,0.599879,0.768050,0.549839,0.506915,0.479320
5200,0.432930,0.419495,0.399548,0.390327,0.512017,0.350852,0.794934,0.571158,0.819039,0.519380,0.750312,0.502691,0.905866,0.567116,0.776050,0.470068,0.735622,0.473715,0.923343,0.589213,0.865116,0.525173,0.662380,0.418973,1.019568,0.617532,0.733316,0.454106,0.531872,0.458142,0.853472,0.601867,0.782453,0.552769,0.507953,0.478563
5400,0.433472,0.419522,0.398451,0.389007,0.516253,0.349696,0.800519,0.571693,0.829377,0.520530,0.759658,0.503269,0.913438,0.566732,0.788534,0.471449,0.743361,0.473024,0.932085,0.589407,0.879017,0.527320,0.671907,0.420189,1.037123,0.618439,0.746120,0.456186,0.532845,0.456030,0.864367,0.603947,0.795794,0.555436,0.508950,0.477800
5600,0.433312,0.418928,0.397100,0.387598,0.519025,0.347934,0.804908,0.571886,0.838468,0.520753,0.767798,0.502868,0.921148,0.566712,0.799895,0.472985,0.750887,0.472557,0.938995,0.589175,0.892656,0.529785,0.680917,0.421735,1.052875,0.618699,0.757471,0.457937,0.533547,0.454097,0.873805,0.605528,0.807838,0.557435,0.509874,0.477175
5800,0.432983,0.418239,0.395467,0.386097,0.520777,0.345930,0.808525,0.571925,0.847178,0.521128,0.775610,0.503249,0.929156,0.567028,0.810119,0.474077,0.757848,0.472196,0.945901,0.589083,0.904573,0.531677,0.688806,0.422714,1.067698,0.618824,0.768657,0.460020,0.534762,0.452527,0.882298,0.606563,0.819149,0.559427,0.510859,0.476629
6000,0.433063,0.418005,0.393973,0.384810,0.522423,0.344559,0.811179,0.571538,0.854794,0.521319,0.782106,0.502828,0.935045,0.566727,0.819602,0.475375,0.764331,0.471833,0.951849,0.589269,0.915142,0.533201,0.695910,0.423504,1.080259,0.618295,0.778532,0.461801,0.535867,0.451040,0.890176,0.607712,0.829646,0.561506,0.511807,0.476043
6200,0.433018,0.417814,0.392531,0.383561,0.523223,0.342957,0.813172,0.570915,0.861475,0.521545,0.787566,0.502298,0.940025,0.566193,0.827867,0.476281,0.770252,0.471460,0.956585,0.588703,0.924927,0.534635,0.702253,0.424111,1.091649,0.617853,0.787367,0.463737,0.537185,0.449864,0.896722,0.608480,0.838860,0.562798,0.512663,0.475592
6400,0.432824,0.417522,0.391197,0.382463,0.523933,0.341751,0.814693,0.570187,0.867582,0.522010,0.792677,0.502555,0.945156,0.566226,0.835416,0.477241,0.774970,0.471188,0.961449,0.588741,0.933115,0.535585,0.707947,0.424618,1.101721,0.617295,0.795001,0.464884,0.537809,0.448491,0.903105,0.609266,0.847037,0.564062,0.513350,0.475079
6600,0.432676,0.417275,0.389719,0.381288,0.523913,0.340410,0.817219,0.570436,0.872164,0.521524,0.796866,0.502182,0.949557,0.566130,0.842095,0.478304,0.779554,0.471081,0.964922,0.588281,0.940358,0.536569,0.713250,0.425435,1.111272,0.617111,0.802138,0.466063,0.538238,0.447247,0.908990,0.610512,0.854320,0.565182,0.514015,0.474686
6800,0.432584,0.417173,0.388205,0.380114,0.523653,0.339023,0.818151,0.569892,0.876424,0.521468,0.800592,0.501689,0.953566,0.566134,0.847958,0.479077,0.783251,0.470829,0.968334,0.588064,0.946857,0.537136,0.717749,0.425738,1.119484,0.616395,0.808620,0.467219,0.538880,0.446250,0.913928,0.610907,0.860949,0.566137,0.514645,0.474325
7000,0.432453,0.417026,0.387064,0.379262,0.523262,0.337851,0.819379,0.569763,0.880355,0.521498,0.803955,0.501300,0.956763,0.565794,0.852839,0.479674,0.786866,0.470749,0.971518,0.588023,0.953001,0.538118,0.721826,0.426261,1.126551,0.615690,0.814076,0.467925,0.539303,0.445208,0.917830,0.611323,0.866965,0.567046,0.515208,0.473945
7200,0.432093,0.416784,0.385877,0.378398,0.522837,0.336848,0.820415,0.569486,0.883831,0.521547,0.807170,0.501192,0.959707,0.565439,0.857619,0.480346,0.789727,0.470516,0.973953,0.587710,0.957975,0.538707,0.725402,0.426545,1.133032,0.615413,0.819082,0.468816,0.539605,0.444272,0.921392,0.611578,0.872145,0.567734,0.515754,0.473675
7400,0.431837,0.416564,0.384711,0.377559,0.522519,0.336008,0.821317,0.569258,0.886048,0.521018,0.809388,0.500444,0.962747,0.565592,0.861454,0.480690,0.792025,0.470073,0.976046,0.587359,0.962688,0.539158,0.728602,0.426628,1.138747,0.614909,0.823343,0.469519,0.540167,0.443633,0.924448,0.611724,0.876784,0.568325,0.516239,0.473460
7600,0.431640,0.416435,0.383589,0.376763,0.521934,0.335159,0.822255,0.569251,0.888709,0.520983,0.811941,0.500140,0.964932,0.565215,0.865111,0.481073,0.794340,0.469809,0.978403,0.587299,0.966659,0.539477,0.731563,0.426971,1.143911,0.614132,0.827352,0.470004,0.540447,0.442831,0.927468,0.611942,0.881001,0.568727,0.516611,0.473188
7800,0.431162,0.416035,0.382601,0.376079,0.520977,0.334142,0.822834,0.568971,0.890736,0.520665,0.814027,0.499786,0.966989,0.564944,0.868811,0.481631,0.796800,0.469647,0.980232,0.587071,0.970866,0.539928,0.734424,0.427273,1.148890,0.613472,0.831194,0.470724,0.540924,0.442239,0.930296,0.612328,0.885053,0.569150,0.516939,0.472924
8000,0.430904,0.415838,0.381413,0.375216,0.520167,0.333270,0.823481,0.568810,0.892397,0.520170,0.815885,0.499174,0.969135,0.564949,0.872294,0.481974,0.798832,0.469327,0.982087,0.586970,0.974706,0.540431,0.736957,0.427413,1.153526,0.613036,0.834973,0.471367,0.541316,0.441571,0.932887,0.612403,0.888964,0.569461,0.517386,0.472674
