step,train_loss,val_bpb
200,8.701806,2.294795
400,7.097859,2.034651
600,6.459841,1.921109
800,6.139896,1.857108
1000,5.944327,1.803221
1200,5.777121,1.763950
1400,5.656457,1.729444
1600,5.554685,1.704624
1800,5.478753,1.686117
2000,5.394154,1.666997
2200,5.361379,1.649684
2400,5.315694,1.635912
2600,5.250561,1.621540
2800,5.219283,1.610045
3000,5.180319,1.597244
3200,5.134133,1.586401
3400,5.097031,1.576437
3600,5.069520,1.568596
3800,5.033358,1.557079
4000,5.009409,1.549141
4200,4.976436,1.540657
4400,4.958981,1.533667
4600,4.930998,1.525518
4800,4.936108,1.519258
5000,4.882606,1.511569
5200,4.867466,1.506798
5400,4.845629,1.500698
5600,4.813154,1.497431
5800,4.810035,1.491694
6000,4.794496,1.486574
6200,4.775726,1.483207
6400,4.771233,1.480442
6600,4.749166,1.476469
6800,4.747221,1.474183
7000,4.750178,1.472053
7200,4.735225,1.469788
7400,4.713726,1.467713
7600,4.699942,1.466313
7800,4.700840,1.464196
8000,4.705538,1.462950
