step,train_loss,val_loss
0,5.532316,5.533830
1000,2.234997,2.178300
2000,1.878215,1.868993
3000,1.723560,1.714964
4000,1.660137,1.661536
5000,1.624804,1.628538
6000,1.613708,1.612195
7000,1.595562,1.592320
8000,1.574638,1.579232
9000,1.573670,1.571381
10000,1.548342,1.556426
11000,1.545489,1.546467
12000,1.545631,1.539414
13000,1.533705,1.531036
14000,1.514403,1.521484
15000,1.518133,1.514058
16000,1.518683,1.508373
17000,1.498548,1.500907
18000,1.490930,1.495929
19000,1.485050,1.491027
20000,1.474500,1.485654
21000,1.475848,1.483218
22000,1.474455,1.478846
23000,1.476188,1.475972
24000,1.468413,1.474767
