step,train_loss,val_bpb
200,8.770935,2.336007
400,7.280383,2.102768
600,6.699897,1.999211
800,6.417979,1.945960
1000,6.270332,1.907170
1200,6.147835,1.878832
1400,6.066099,1.856502
1600,5.990685,1.835417
1800,5.932406,1.821443
2000,5.867451,1.804333
2200,5.842088,1.792282
2400,5.811461,1.783453
2600,5.753957,1.770294
2800,5.729941,1.761059
3000,5.701645,1.753148
3200,5.662625,1.743362
3400,5.638165,1.737937
3600,5.616991,1.731098
3800,5.590523,1.723878
4000,5.569737,1.716711
4200,5.548177,1.710715
4400,5.536074,1.705796
4600,5.510360,1.701120
4800,5.518431,1.695476
5000,5.479213,1.689462
5200,5.464729,1.687062
5400,5.447940,1.681664
5600,5.427850,1.678663
5800,5.426990,1.675302
6000,5.411323,1.671934
6200,5.394670,1.669103
6400,5.397388,1.666979
6600,5.380155,1.664245
6800,5.377800,1.662796
7000,5.382498,1.661789
7200,5.368310,1.659253
7400,5.349085,1.658169
7600,5.343446,1.658083
7800,5.344612,1.656384
8000,5.349395,1.654479
