step,train_loss,val_loss
0,5.548956,5.548936
1000,2.759238,2.658012
2000,2.438569,2.418675
3000,2.277997,2.270154
4000,2.144551,2.125362
5000,2.015016,2.009123
6000,1.926557,1.917234
7000,1.856897,1.850481
8000,1.812986,1.803232
9000,1.777356,1.769379
10000,1.747425,1.747578
11000,1.718701,1.716718
12000,1.694125,1.693743
13000,1.676466,1.675797
14000,1.661258,1.660507
15000,1.652106,1.649472
16000,1.637955,1.635205
17000,1.627268,1.624875
18000,1.618122,1.618655
19000,1.610716,1.612465
20000,1.606859,1.604294
21000,1.595590,1.596986
22000,1.591876,1.588995
23000,1.585477,1.582702
24000,1.582160,1.577655
25000,1.570832,1.573351
26000,1.570542,1.568688
27000,1.566317,1.565829
28000,1.560279,1.559393
29000,1.556796,1.555394
30000,1.546926,1.549933
31000,1.548519,1.546758
32000,1.545764,1.543808
33000,1.542321,1.539646
34000,1.541079,1.535843
35000,1.533999,1.532492
36000,1.528687,1.529809
37000,1.531032,1.527322
38000,1.522882,1.525013
39000,1.521407,1.521541
40000,1.520775,1.519519
41000,1.520446,1.515742
42000,1.516491,1.513059
43000,1.512091,1.512534
44000,1.513708,1.508306
45000,1.507167,1.506049
46000,1.506421,1.504091
47000,1.507112,1.501464
48000,1.502119,1.499346
49000,1.500882,1.497148
50000,1.496583,1.496458
51000,1.493216,1.494420
52000,1.494284,1.490309
53000,1.487381,1.489993
54000,1.486489,1.488310
55000,1.488648,1.486710
56000,1.487124,1.485213
57000,1.480433,1.483257
58000,1.478764,1.482201
59000,1.480073,1.479457
60000,1.477395,1.477529
61000,1.474659,1.476805
62000,1.474645,1.474635
63000,1.472623,1.473131
64000,1.470716,1.472055
65000,1.470945,1.470299
66000,1.471275,1.469067
67000,1.471109,1.467457
68000,1.469228,1.467004
69000,1.463312,1.465518
70000,1.467636,1.464265
71000,1.468752,1.464559
72000,1.462686,1.462322
73000,1.463160,1.461852
74000,1.459417,1.460268
75000,1.463107,1.459336
76000,1.456937,1.457675
77000,1.453710,1.456803
78000,1.459262,1.456464
79000,1.454991,1.454886
80000,1.456009,1.453325
81000,1.451859,1.453122
82000,1.451208,1.452357
83000,1.451179,1.451602
84000,1.452726,1.451421
85000,1.450075,1.450402
86000,1.453400,1.449978
87000,1.445806,1.449835
88000,1.449036,1.449489
89000,1.447541,1.447972
90000,1.445536,1.447187
91000,1.446238,1.447577
92000,1.449610,1.446310
93000,1.444487,1.446462
94000,1.446451,1.445318
95000,1.442924,1.445536
96000,1.445176,1.445315
97000,1.444888,1.444227
98000,1.440357,1.444546
99000,1.443965,1.443880
