step,train_loss,val_bpb
200,8.386427,2.354592
400,7.368424,2.122629
600,6.817420,2.035528
800,6.597908,1.996441
1000,6.473035,1.962794
1200,6.386408,1.936023
1400,6.308327,1.918559
1600,6.221601,1.898618
1800,6.173894,1.880586
2000,6.110081,1.860870
2200,6.038907,1.848665
2400,6.002586,1.830613
2600,5.964096,1.818488
2800,5.917684,1.808466
3000,5.877192,1.800291
3200,5.847452,1.784382
3400,5.799653,1.778638
3600,5.798144,1.772779
3800,5.760494,1.765833
4000,5.718631,1.757012
4200,5.719028,1.752408
4400,5.709600,1.746755
4600,5.682967,1.738530
4800,5.681464,1.733453
5000,5.653372,1.729180
5200,5.624097,1.725011
5400,5.596451,1.719566
5600,5.615375,1.716017
