step,train_loss,val_loss
0,5.786090,5.782427
1000,2.007864,1.961741
2000,1.830907,1.823548
3000,1.781815,1.771040
4000,1.750813,1.751757
5000,1.730064,1.730394
6000,1.701977,1.699250
7000,1.682941,1.682115
8000,1.669290,1.667014
9000,1.657055,1.654979
10000,1.646506,1.646713
11000,1.640627,1.641621
12000,1.635247,1.633518
13000,1.630981,1.626449
14000,1.619517,1.619450
15000,1.617275,1.614521
16000,1.608666,1.606116
17000,1.606548,1.601795
18000,1.602821,1.599420
19000,1.597910,1.593068
20000,1.594283,1.591859
21000,1.586199,1.585540
22000,1.588686,1.582005
23000,1.580853,1.581126
24000,1.573329,1.575646
25000,1.573908,1.569649
26000,1.573406,1.568901
27000,1.569705,1.567371
28000,1.563636,1.562016
29000,1.556930,1.557891
30000,1.554529,1.554832
31000,1.549745,1.552635
32000,1.546643,1.549152
33000,1.546885,1.545915
34000,1.543657,1.542347
35000,1.537500,1.538461
36000,1.537894,1.536493
37000,1.535029,1.534081
38000,1.533197,1.532026
39000,1.527413,1.527994
40000,1.528063,1.527359
41000,1.524809,1.524116
42000,1.525830,1.522553
43000,1.518280,1.520296
44000,1.519953,1.519343
45000,1.518520,1.516773
46000,1.514750,1.515097
47000,1.516778,1.515030
48000,1.514776,1.513435
49000,1.515355,1.513237
