step,train_loss,val_loss,val_loss_hard
0,5.750551,5.737106,5.737106
1000,3.007313,2.959932,2.959932
2000,2.705635,2.686319,2.686319
3000,2.556346,2.549767,2.549767
4000,2.471585,2.463601,2.463601
5000,2.403834,2.394675,2.394675
6000,2.340968,2.336268,2.336268
7000,2.291571,2.285752,2.285752
8000,2.260779,2.258537,2.258537
9000,2.225756,2.226113,2.226113
10000,2.201401,2.195312,2.195312
11000,2.174423,2.176434,2.176434
12000,2.154681,2.156386,2.156386
13000,2.131554,2.132228,2.132228
14000,2.111641,2.108142,2.108142
15000,2.099499,2.098421,2.098421
16000,2.087079,2.083067,2.083067
17000,2.073473,2.074651,2.074651
18000,2.066871,2.066714,2.066714
19000,2.056201,2.053541,2.053541
20000,2.043854,2.048350,2.048350
21000,2.039794,2.036572,2.036572
22000,2.033337,2.030004,2.030004
23000,2.020513,2.020965,2.020965
24000,2.017938,2.014449,2.014449
25000,2.014495,2.011551,2.011551
26000,2.004522,2.004095,2.004095
27000,2.004250,1.998119,1.998119
28000,2.000588,1.993011,1.993011
29000,1.993499,1.995268,1.995268
30000,1.988262,1.988946,1.988946
31000,1.989310,1.981978,1.981978
32000,1.987085,1.983318,1.983318
33000,1.975942,1.976578,1.976578
34000,1.979576,1.978268,1.978268
35000,1.978875,1.971111,1.971111
36000,1.965501,1.967668,1.967668
37000,1.973876,1.968452,1.968452
38000,1.964296,1.968302,1.968302
39000,1.966155,1.964277,1.964277
40000,1.962183,1.962427,1.962427
41000,1.962402,1.959675,1.959675
42000,1.959965,1.959596,1.959596
43000,1.958358,1.958698,1.958698
44000,1.961570,1.958656,1.958656
45000,1.959635,1.957763,1.957763
46000,1.952682,1.957948,1.957948
47000,1.949112,1.954841,1.954841
48000,1.955102,1.953601,1.953601
49000,1.952264,1.952648,1.952648
