step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497643,0.498137,0.497752,0.497802,0.498584,0.498506,0.498146,0.497933,0.500067,0.499746,0.499640,0.499669,0.500375,0.500320,0.499352,0.498846,0.500176,0.499877,0.499700,0.499683,0.500466,0.500436,0.500265,0.499688,0.500848,0.500498,0.499351,0.499379,0.499913,0.499869,0.500281,0.499845,0.499585,0.499705,0.499690,0.499708,0.500450,0.500428,0.500578,0.500264,0.499768,0.499934,0.499769,0.499785,0.500546,0.500548,0.500608,0.500333
400,0.492208,0.494642,0.489521,0.490137,0.490211,0.489988,0.492819,0.491616,0.500618,0.498536,0.496038,0.496129,0.501362,0.500340,0.498357,0.495360,0.502200,0.499999,0.496506,0.496250,0.502040,0.501314,0.500956,0.497578,0.505889,0.502823,0.497262,0.496896,0.499448,0.499208,0.502035,0.499100,0.500067,0.499028,0.498984,0.499063,0.501336,0.500835,0.502711,0.501088,0.499175,0.499268,0.499525,0.499632,0.501976,0.501895,0.502605,0.501436
600,0.484504,0.489752,0.476311,0.478191,0.476387,0.475819,0.486657,0.482776,0.502375,0.495747,0.487343,0.486923,0.502504,0.498763,0.498066,0.489184,0.506519,0.499374,0.489184,0.486902,0.506254,0.503566,0.503142,0.492842,0.515086,0.504423,0.492329,0.490047,0.497613,0.496570,0.506985,0.497902,0.502446,0.497031,0.496590,0.496647,0.501687,0.499833,0.506677,0.501880,0.497618,0.497243,0.498129,0.498492,0.504338,0.503688,0.504894,0.502183
800,0.474354,0.482737,0.458264,0.461309,0.458381,0.456837,0.481387,0.470745,0.506207,0.491500,0.474897,0.472793,0.503009,0.493441,0.502893,0.480385,0.513222,0.497141,0.478217,0.472631,0.512817,0.506002,0.509808,0.485153,0.526843,0.504905,0.485917,0.478896,0.494461,0.491563,0.517523,0.496001,0.509775,0.494445,0.490911,0.490421,0.500629,0.495914,0.513140,0.502221,0.497215,0.494442,0.495078,0.495793,0.508173,0.505775,0.508418,0.502853
1000,0.464092,0.474877,0.440225,0.443559,0.444965,0.439539,0.481013,0.458824,0.510471,0.486819,0.462665,0.456932,0.506377,0.487275,0.513517,0.472377,0.519197,0.492629,0.466393,0.454943,0.520052,0.507122,0.520781,0.477703,0.540935,0.502922,0.478281,0.463380,0.490756,0.484621,0.533223,0.492670,0.519729,0.489398,0.483964,0.481671,0.499934,0.491292,0.521583,0.501673,0.496435,0.490085,0.490504,0.491437,0.510258,0.504842,0.511684,0.502852
1200,0.456037,0.467671,0.424510,0.427185,0.440334,0.424824,0.484132,0.448897,0.514888,0.481967,0.454419,0.444201,0.513816,0.481683,0.525625,0.464256,0.526960,0.487694,0.459763,0.440337,0.529001,0.507452,0.533271,0.468927,0.552424,0.499343,0.474724,0.449072,0.489471,0.478595,0.547363,0.487073,0.528634,0.483623,0.475495,0.470860,0.496055,0.483314,0.529259,0.499356,0.496391,0.485639,0.485414,0.486351,0.513835,0.504624,0.513930,0.502217
1400,0.449989,0.461648,0.411834,0.412509,0.446105,0.415241,0.487612,0.438024,0.518857,0.476306,0.449729,0.432383,0.525307,0.476021,0.537772,0.456039,0.534756,0.482721,0.455481,0.427361,0.537526,0.505883,0.543705,0.459406,0.561989,0.493892,0.471741,0.433982,0.488898,0.471957,0.558415,0.478791,0.537689,0.476574,0.466685,0.459067,0.491749,0.474309,0.534656,0.495120,0.498049,0.482665,0.481014,0.481912,0.514930,0.501769,0.515382,0.501251
1600,0.444482,0.455958,0.401544,0.398893,0.459479,0.409652,0.492291,0.426103,0.522355,0.470662,0.445882,0.421402,0.538561,0.472325,0.548485,0.445881,0.540478,0.475876,0.451806,0.413670,0.547109,0.502788,0.552231,0.448655,0.568171,0.486471,0.468710,0.419062,0.488370,0.464814,0.568122,0.468730,0.545882,0.470772,0.458914,0.447681,0.487285,0.465164,0.539606,0.489339,0.498092,0.478266,0.475683,0.476459,0.513662,0.497127,0.516512,0.500008
1800,0.439891,0.450794,0.394225,0.386621,0.478436,0.408410,0.498995,0.415896,0.526184,0.465087,0.445482,0.411535,0.556316,0.471099,0.559011,0.435872,0.544788,0.468662,0.450188,0.400410,0.556586,0.498004,0.558243,0.437695,0.576351,0.480978,0.469683,0.404899,0.488900,0.457183,0.574288,0.457745,0.553311,0.463511,0.450041,0.435033,0.481084,0.454196,0.542838,0.482494,0.497408,0.473131,0.471522,0.471814,0.512499,0.492404,0.516927,0.498588
