step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5
7000,4.101595,1.257136,17.253120,18.116945,18.195696,18.090458,18.297403,18.751930,0.880301,0.924416,0.928424,0.923053,0.933562,0.956606,15.345901,19.430796,18.011620,18.938377,19.545883,22.714352
7500,4.071147,1.247344,17.165028,18.042677,18.128323,18.016872,18.236036,18.707809,0.875795,0.920618,0.924976,0.919288,0.930419,0.954324,15.169919,19.414169,17.940392,18.957861,19.549082,22.833765
8000,4.034496,1.240366,17.103642,17.978901,18.073557,17.957628,18.183371,18.671961,0.872654,0.917357,0.922170,0.916257,0.927722,0.952467,15.020164,19.398863,17.880960,18.982702,19.553225,22.946154
8500,4.001722,1.232442,17.049574,17.932566,18.030508,17.910469,18.145103,18.646194,0.869892,0.914989,0.919964,0.913845,0.925763,0.951130,14.899837,19.381826,17.830900,19.014688,19.562908,23.042782
9000,3.989769,1.226038,17.013182,17.894384,17.999807,17.874012,18.114620,18.625156,0.868032,0.913034,0.918393,0.911981,0.924199,0.950039,14.797915,19.372402,17.788931,19.045881,19.572449,23.133606
9500,3.949400,1.220159,16.989422,17.864185,17.975222,17.843918,18.090988,18.612017,0.866817,0.911487,0.917132,0.910440,0.922985,0.949353,14.724233,19.362524,17.761206,19.075609,19.582417,23.216692
10000,3.931844,1.214658,16.978477,17.845987,17.956839,17.828022,18.075878,18.603827,0.866254,0.910555,0.916190,0.909627,0.922210,0.948921,14.664252,19.352442,17.735563,19.107733,19.595463,23.296442
10500,3.938689,1.209940,16.973539,17.830566,17.947760,17.813574,18.066662,18.600649,0.866000,0.909766,0.915723,0.908887,0.921735,0.948753,14.621735,19.343409,17.715252,19.139988,19.609083,23.364529
11000,3.880701,1.205554,16.976969,17.824389,17.944084,17.806112,18.063477,18.599588,0.866173,0.909446,0.915531,0.908503,0.921569,0.948688,14.591969,19.336540,17.699520,19.167561,19.623476,23.426613
11500,3.868072,1.200933,16.986221,17.824224,17.943054,17.804058,18.061588,18.600409,0.866645,0.909437,0.915477,0.908397,0.921469,0.948722,14.569843,19.330677,17.688622,19.195728,19.637852,23.482847
12000,3.860608,1.197423,16.997334,17.822912,17.944553,17.804173,18.062256,18.602659,0.867210,0.909367,0.915555,0.908401,0.921498,0.948831,14.560327,19.325350,17.682430,19.220734,19.648857,23.533047
12500,3.835933,1.194041,17.008465,17.826721,17.946274,17.806393,18.065495,18.607246,0.867777,0.909562,0.915640,0.908513,0.921663,0.949061,14.553381,19.321522,17.679098,19.243340,19.659698,23.574841
13000,3.820303,1.191503,17.022903,17.831041,17.951359,17.808041,18.068552,18.611683,0.868515,0.909780,0.915896,0.908596,0.921818,0.949281,14.553831,19.318806,17.675797,19.264786,19.669817,23.611382
13500,3.815397,1.188966,17.038433,17.837517,17.956610,17.813219,18.074812,18.617559,0.869308,0.910111,0.916164,0.908859,0.922136,0.949580,14.555806,19.315735,17.674795,19.283279,19.679916,23.642530
14000,3.795447,1.186803,17.052460,17.842888,17.961040,17.819172,18.080292,18.621923,0.870024,0.910385,0.916389,0.909163,0.922415,0.949800,14.559585,19.312901,17.673588,19.299789,19.689079,23.669828
14500,3.778519,1.185059,17.067623,17.849688,17.966389,17.822803,18.086632,18.628218,0.870798,0.910730,0.916661,0.909348,0.922737,0.950121,14.564705,19.311142,17.673668,19.313343,19.696955,23.694773
15000,3.782328,1.183556,17.079750,17.853750,17.972580,17.828234,18.092216,18.633698,0.871416,0.910937,0.916977,0.909626,0.923022,0.950400,14.570401,19.309639,17.673634,19.325260,19.704529,23.716379
15500,3.772263,1.182532,17.094183,17.860104,17.977419,17.833448,18.095558,18.639242,0.872153,0.911261,0.917223,0.909892,0.923193,0.950682,14.576077,19.307711,17.675039,19.338394,19.711899,23.737722
16000,3.766835,1.182109,17.105402,17.864964,17.983786,17.836937,18.102745,18.644499,0.872725,0.911509,0.917547,0.910070,0.923559,0.950950,14.581769,19.306492,17.676466,19.348045,19.718798,23.758463
