step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498274,0.498456,0.496968,0.496983,0.497496,0.497325,0.497181,0.496897,0.502113,0.500125,0.497520,0.497497,0.499379,0.499035,0.499498,0.497750,0.501817,0.500021,0.499257,0.499269,0.501751,0.501632,0.502020,0.499833,0.502040,0.500872,0.498862,0.498864,0.501177,0.500946,0.502907,0.502169,0.500534,0.499966,0.499595,0.499626,0.501488,0.501465,0.503105,0.502753,0.500358,0.499830,0.499939,0.499935,0.501517,0.501513,0.503228,0.503042
400,0.496712,0.498248,0.486962,0.487149,0.487200,0.486996,0.490407,0.488772,0.512341,0.507871,0.489249,0.488984,0.495363,0.493530,0.496819,0.491134,0.511785,0.506358,0.493499,0.493356,0.501947,0.500516,0.504744,0.496682,0.510959,0.507055,0.493842,0.493626,0.501969,0.500917,0.509164,0.503132,0.505944,0.504066,0.496695,0.496705,0.504022,0.503428,0.512116,0.509036,0.503262,0.501561,0.498726,0.498810,0.505971,0.505623,0.513206,0.511663
600,0.496814,0.500880,0.471700,0.472555,0.471110,0.470734,0.482797,0.478264,0.529174,0.519622,0.475829,0.474753,0.487528,0.483468,0.493082,0.480970,0.528620,0.516820,0.483019,0.482252,0.500485,0.496509,0.506969,0.489498,0.526229,0.515888,0.485642,0.484510,0.503441,0.501046,0.517450,0.501764,0.516002,0.509646,0.489323,0.489395,0.508053,0.505785,0.525266,0.514913,0.509446,0.505751,0.494812,0.495058,0.511534,0.509782,0.528015,0.521314
800,0.497626,0.504222,0.451257,0.452914,0.449385,0.448593,0.474084,0.464509,0.552669,0.532056,0.457817,0.455345,0.475704,0.468233,0.489110,0.467523,0.551625,0.527586,0.468899,0.466430,0.498549,0.489984,0.512580,0.478997,0.546823,0.525162,0.471635,0.468770,0.503613,0.498659,0.529146,0.499169,0.531103,0.516320,0.477660,0.477655,0.515535,0.510536,0.541854,0.519846,0.517405,0.510919,0.489661,0.490069,0.521171,0.517199,0.548003,0.532107
1000,0.499025,0.507670,0.429449,0.431644,0.429768,0.426950,0.468182,0.450118,0.578649,0.540216,0.442691,0.436223,0.463778,0.450920,0.490155,0.453786,0.576950,0.534444,0.455157,0.448555,0.499420,0.483335,0.521601,0.467993,0.571009,0.533001,0.457459,0.450590,0.501426,0.492732,0.546026,0.495682,0.548124,0.520392,0.466061,0.465452,0.523519,0.514483,0.562348,0.522921,0.528912,0.518105,0.483224,0.483623,0.528632,0.521916,0.568941,0.539023
1200,0.499876,0.509006,0.411003,0.413269,0.415904,0.407798,0.464778,0.437901,0.603882,0.542368,0.433731,0.420667,0.457501,0.435498,0.494336,0.443221,0.601544,0.534611,0.444643,0.433126,0.500496,0.475380,0.531937,0.460066,0.595507,0.536226,0.447130,0.436385,0.499012,0.485592,0.557968,0.491272,0.566386,0.523963,0.455814,0.454846,0.531466,0.518541,0.579757,0.522442,0.540169,0.522205,0.477767,0.477895,0.536738,0.526577,0.587150,0.542201
1400,0.500408,0.509057,0.395537,0.397068,0.415095,0.393758,0.462994,0.425919,0.627860,0.539443,0.430715,0.407728,0.455372,0.420283,0.501786,0.432869,0.625820,0.531654,0.438472,0.419730,0.501914,0.466592,0.544776,0.452131,0.620864,0.537125,0.440938,0.423859,0.496380,0.477613,0.573289,0.486334,0.585691,0.527114,0.445942,0.443898,0.537126,0.519441,0.597365,0.520235,0.554304,0.528247,0.473280,0.472872,0.543396,0.529454,0.604863,0.542266
1600,0.501202,0.508433,0.381753,0.381896,0.424017,0.382320,0.462963,0.413077,0.652353,0.534799,0.432657,0.399116,0.461653,0.409470,0.515369,0.423314,0.647873,0.525904,0.436587,0.407628,0.505034,0.458769,0.561605,0.444398,0.645054,0.533921,0.437051,0.412966,0.492003,0.467416,0.591647,0.480977,0.602139,0.526696,0.437393,0.434102,0.543154,0.520367,0.615501,0.514889,0.567637,0.532429,0.467277,0.466027,0.546668,0.529182,0.622513,0.539353
1800,0.499339,0.504963,0.370697,0.368108,0.439367,0.375024,0.465707,0.400725,0.673406,0.528025,0.438106,0.391717,0.473403,0.401231,0.529669,0.413977,0.669359,0.519244,0.436319,0.396249,0.509363,0.450851,0.579894,0.438162,0.668876,0.527291,0.435901,0.402521,0.490277,0.459015,0.608893,0.475260,0.618294,0.524393,0.428237,0.423344,0.546357,0.518287,0.633070,0.509649,0.582596,0.536789,0.460793,0.458615,0.547382,0.526340,0.639354,0.534721
