step,train_loss,val_bpb
200,8.571309,2.281413
400,7.046798,2.024431
600,6.444183,1.920219
800,6.157124,1.867624
1000,5.993077,1.821982
1200,5.856232,1.789739
1400,5.758859,1.761440
1600,5.672023,1.741009
1800,5.608605,1.726535
2000,5.535204,1.707703
2200,5.510197,1.694755
2400,5.473064,1.682145
2600,5.414983,1.670072
2800,5.387373,1.659032
3000,5.356311,1.649361
3200,5.316570,1.639542
3400,5.285123,1.632118
3600,5.264024,1.626461
3800,5.233796,1.615459
4000,5.212907,1.611336
4200,5.186920,1.602760
4400,5.174358,1.598911
4600,5.148494,1.591742
4800,5.155140,1.586952
5000,5.110280,1.579300
5200,5.096643,1.576115
5400,5.077700,1.572597
5600,5.052450,1.568434
5800,5.049201,1.562371
6000,5.034669,1.559677
6200,5.016473,1.556586
6400,5.015297,1.553731
6600,4.995160,1.550337
6800,4.992799,1.548284
7000,4.996938,1.546830
7200,4.984355,1.544825
7400,4.962547,1.542706
7600,4.953293,1.541341
7800,4.953704,1.540169
8000,4.960145,1.539005
