step,train_loss,val_loss
0,5.575618,5.568698
1000,2.132548,2.033955
2000,1.816492,1.775412
3000,1.684582,1.662924
4000,1.618588,1.612357
5000,1.592855,1.586857
6000,1.568436,1.570763
7000,1.559687,1.557965
8000,1.532175,1.544136
9000,1.542143,1.535110
10000,1.536741,1.523252
11000,1.515282,1.515249
12000,1.505222,1.506988
13000,1.493277,1.497085
14000,1.489153,1.490445
15000,1.489551,1.482080
16000,1.468664,1.476130
17000,1.466925,1.469885
18000,1.465315,1.465469
19000,1.455877,1.459799
20000,1.458436,1.455795
21000,1.445853,1.451803
22000,1.451843,1.449138
23000,1.448868,1.446078
24000,1.447782,1.444295
