step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499084,0.499168,0.498994,0.498995,0.499674,0.499617,0.499442,0.498880,0.499871,0.499112,0.498952,0.498921,0.499991,0.499971,0.500431,0.499761,0.500359,0.499535,0.499042,0.498981,0.500024,0.500015,0.500826,0.500418,0.499790,0.499202,0.499450,0.499441,0.500092,0.500087,0.500955,0.500655,0.500094,0.499407,0.499636,0.499617,0.499941,0.499932,0.500758,0.500439,0.499806,0.499743,0.499803,0.499803,0.499793,0.499787,0.500484,0.500204
400,0.497275,0.497787,0.494180,0.494213,0.494914,0.494725,0.503954,0.500260,0.503798,0.499329,0.494975,0.494516,0.497756,0.497467,0.505592,0.503702,0.504205,0.500311,0.497752,0.496270,0.499787,0.499679,0.506081,0.504890,0.501125,0.498458,0.498395,0.497945,0.500336,0.500288,0.506116,0.505164,0.502215,0.499041,0.499367,0.499173,0.499969,0.499882,0.505066,0.503900,0.499539,0.499152,0.499587,0.499605,0.499720,0.499700,0.503861,0.502639
600,0.494463,0.495776,0.485916,0.485974,0.485937,0.485685,0.509059,0.502140,0.509028,0.498775,0.487215,0.486261,0.491157,0.490491,0.510796,0.505623,0.508207,0.499382,0.493029,0.489989,0.498228,0.497861,0.511586,0.507752,0.502826,0.496275,0.493769,0.492942,0.499568,0.499364,0.511417,0.508466,0.502189,0.497381,0.498303,0.498016,0.500554,0.500194,0.509178,0.506650,0.499006,0.498206,0.499211,0.499219,0.499704,0.499648,0.506163,0.504018
800,0.490772,0.493268,0.474393,0.474426,0.473796,0.473381,0.514230,0.502687,0.515655,0.496310,0.476896,0.475027,0.480581,0.479562,0.514337,0.502934,0.512314,0.495065,0.484915,0.480519,0.493233,0.492360,0.515262,0.505518,0.503870,0.491949,0.485836,0.484123,0.496163,0.495678,0.515606,0.507610,0.501200,0.492475,0.494651,0.494470,0.498915,0.497797,0.513391,0.507975,0.497560,0.496336,0.498456,0.498371,0.499746,0.499611,0.508142,0.504836
1000,0.485727,0.489544,0.460621,0.460546,0.458935,0.458160,0.521759,0.503711,0.525109,0.493360,0.465465,0.461213,0.466895,0.465183,0.519328,0.499011,0.520620,0.489923,0.476305,0.469131,0.483557,0.481719,0.519449,0.501288,0.509902,0.487119,0.475150,0.471774,0.489895,0.488834,0.520884,0.503845,0.502890,0.487273,0.488505,0.488484,0.496427,0.493977,0.518678,0.507633,0.495466,0.492931,0.497029,0.496558,0.499731,0.499389,0.510448,0.505356
1200,0.479830,0.484869,0.445700,0.445009,0.443516,0.440898,0.531778,0.505721,0.538343,0.489418,0.457951,0.445999,0.452795,0.448722,0.526278,0.494996,0.533361,0.484668,0.469043,0.456974,0.470842,0.467094,0.524148,0.496154,0.520023,0.481205,0.463751,0.457253,0.481366,0.478949,0.526589,0.498731,0.508514,0.480939,0.479924,0.479877,0.493932,0.489129,0.524037,0.505796,0.494233,0.489645,0.494690,0.493575,0.499869,0.499014,0.512718,0.505576
1400,0.473914,0.479805,0.432142,0.429364,0.442422,0.422722,0.544517,0.508339,0.553303,0.484864,0.463049,0.431622,0.449000,0.431901,0.536134,0.491152,0.549616,0.478131,0.464302,0.443366,0.457970,0.449816,0.530301,0.490076,0.536485,0.475039,0.453717,0.441639,0.470649,0.465387,0.533177,0.492946,0.516943,0.474808,0.469465,0.468457,0.491155,0.481842,0.529537,0.502459,0.493578,0.484729,0.491791,0.489916,0.500259,0.498152,0.515215,0.505517
1600,0.467615,0.473889,0.424561,0.415901,0.465664,0.409631,0.560320,0.512189,0.572461,0.480418,0.479980,0.420870,0.466411,0.418140,0.548929,0.487077,0.569294,0.470862,0.466225,0.430997,0.453595,0.431705,0.538152,0.483274,0.555414,0.467660,0.445786,0.425463,0.459643,0.449125,0.540711,0.485687,0.529822,0.469038,0.458309,0.455111,0.491507,0.474861,0.536088,0.497568,0.494518,0.479951,0.487959,0.484827,0.500422,0.496044,0.518117,0.505058
1800,0.461492,0.467123,0.425024,0.405634,0.493851,0.413476,0.580719,0.517824,0.591174,0.475305,0.503868,0.415716,0.492031,0.417535,0.566654,0.483320,0.593067,0.461401,0.474687,0.420786,0.465262,0.415596,0.548920,0.475198,0.578663,0.460585,0.443790,0.410623,0.453067,0.431844,0.550218,0.476008,0.543298,0.461802,0.449688,0.441559,0.493469,0.465541,0.543827,0.490150,0.497662,0.476160,0.483009,0.478379,0.501050,0.492391,0.521590,0.503746
2000,0.456204,0.460690,0.429794,0.397680,0.523266,0.423620,0.603079,0.522726,0.609238,0.467869,0.531622,0.413234,0.520724,0.425305,0.588042,0.477471,0.617532,0.450527,0.490502,0.411696,0.486410,0.402548,0.563550,0.463813,0.602523,0.452901,0.449270,0.397876,0.454417,0.414739,0.562214,0.463329,0.560095,0.455728,0.444611,0.429488,0.500609,0.458039,0.553126,0.479124,0.501031,0.471885,0.476899,0.470238,0.502726,0.487056,0.525838,0.500795
