step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499227,0.499296,0.496817,0.496831,0.497048,0.497051,0.496881,0.496783,0.498592,0.496937,0.497195,0.497219,0.497634,0.497628,0.498581,0.498081,0.499459,0.498375,0.498455,0.498437,0.498958,0.498960,0.500772,0.500220,0.499465,0.499446,0.499521,0.499523,0.499533,0.499535,0.502359,0.501980,0.499405,0.499339,0.499396,0.499352,0.499353,0.499353,0.502474,0.502061,0.499443,0.499305,0.499440,0.499296,0.499144,0.499147,0.502570,0.502225
400,0.498259,0.498605,0.487650,0.487876,0.485964,0.485986,0.489432,0.488451,0.505108,0.487807,0.486410,0.486152,0.486051,0.486031,0.493956,0.491393,0.507830,0.494366,0.490595,0.490124,0.493123,0.493262,0.502721,0.498164,0.497310,0.495515,0.496344,0.496358,0.498617,0.498655,0.510534,0.508187,0.496862,0.496598,0.497033,0.496703,0.496762,0.496820,0.511683,0.508759,0.495466,0.494610,0.495419,0.494521,0.494771,0.494876,0.512330,0.510816
600,0.490694,0.491350,0.472144,0.472657,0.468084,0.468096,0.479805,0.476726,0.519817,0.474667,0.469793,0.468930,0.467678,0.467529,0.490238,0.483247,0.523220,0.489001,0.476771,0.474992,0.482272,0.482304,0.503998,0.493179,0.495927,0.484521,0.484645,0.484225,0.487916,0.487913,0.519543,0.514026,0.495461,0.494408,0.496124,0.494628,0.493853,0.494006,0.522921,0.515986,0.491777,0.490506,0.491585,0.490434,0.490402,0.490817,0.521942,0.518328
800,0.472356,0.473096,0.448734,0.449328,0.444073,0.443956,0.467601,0.460467,0.544424,0.459104,0.448501,0.445930,0.443777,0.443351,0.489649,0.473281,0.548162,0.481252,0.459013,0.453992,0.463270,0.462903,0.507911,0.487448,0.501007,0.473495,0.468896,0.467543,0.467379,0.467133,0.526694,0.515302,0.495900,0.492391,0.497088,0.492674,0.488317,0.489546,0.537882,0.522514,0.495429,0.485958,0.496534,0.486471,0.490746,0.490013,0.526441,0.522772
1000,0.448408,0.449031,0.423063,0.423633,0.418439,0.418111,0.454987,0.441702,0.573839,0.447274,0.436026,0.422585,0.418684,0.417784,0.493969,0.462468,0.578407,0.473139,0.446313,0.432672,0.439871,0.438856,0.514106,0.480331,0.510223,0.463170,0.452596,0.449366,0.443455,0.442624,0.532121,0.512899,0.499562,0.493697,0.498411,0.492034,0.484789,0.486139,0.546608,0.528283,0.497453,0.482999,0.500970,0.483445,0.490495,0.488337,0.530793,0.527552
1200,0.424744,0.425209,0.399010,0.399547,0.394668,0.394062,0.443654,0.423217,0.605533,0.438183,0.450536,0.402034,0.396081,0.394121,0.500784,0.452598,0.611048,0.465169,0.448424,0.413930,0.416834,0.414913,0.519940,0.472097,0.525800,0.455073,0.437455,0.430842,0.421586,0.419441,0.535423,0.507911,0.496691,0.488984,0.495961,0.487542,0.474520,0.468217,0.554984,0.531369,0.491372,0.472065,0.497435,0.471508,0.477859,0.475379,0.547994,0.535526
1400,0.402303,0.402653,0.376551,0.377047,0.372830,0.371702,0.435765,0.406016,0.638028,0.430154,0.473076,0.387658,0.378070,0.372267,0.510672,0.444224,0.645416,0.456785,0.462533,0.400161,0.396018,0.392492,0.527298,0.464106,0.545911,0.447045,0.425013,0.413294,0.402795,0.398485,0.538729,0.502476,0.493247,0.481165,0.491523,0.482034,0.466934,0.455294,0.561373,0.534227,0.490051,0.461704,0.499205,0.460699,0.471360,0.462936,0.571121,0.542289
1600,0.380869,0.381130,0.355513,0.355976,0.355537,0.351119,0.431118,0.389640,0.671838,0.421846,0.498818,0.378495,0.378337,0.352377,0.522961,0.436249,0.680840,0.448558,0.483184,0.390197,0.378682,0.371651,0.535303,0.455842,0.567384,0.438938,0.416892,0.398604,0.387183,0.379488,0.542327,0.497426,0.491952,0.473178,0.484809,0.474583,0.456296,0.443334,0.563726,0.535827,0.495428,0.455030,0.509706,0.455952,0.469370,0.454964,0.593714,0.549391
1800,0.361162,0.361335,0.336007,0.336437,0.364854,0.332239,0.430314,0.374341,0.706346,0.413786,0.526150,0.371689,0.394803,0.334295,0.537036,0.428727,0.717547,0.439787,0.506918,0.384441,0.370596,0.352612,0.544032,0.447704,0.589562,0.432454,0.413159,0.386909,0.375927,0.362257,0.546166,0.492228,0.495603,0.468782,0.479887,0.469601,0.445658,0.429822,0.564902,0.536014,0.505663,0.452219,0.521846,0.452927,0.469060,0.450063,0.618618,0.559151
