step,train_loss,val_loss
0,5.630783,5.630182
1000,1.834287,1.810338
2000,1.716701,1.709653
3000,1.665865,1.666083
4000,1.635773,1.633269
5000,1.622600,1.619297
6000,1.606292,1.600805
7000,1.589084,1.588572
8000,1.577841,1.581655
9000,1.569747,1.570673
10000,1.569182,1.561594
11000,1.553412,1.553546
12000,1.547873,1.544941
13000,1.540771,1.536614
14000,1.533052,1.530294
15000,1.527587,1.526882
16000,1.518769,1.520357
17000,1.513449,1.514612
18000,1.513582,1.513049
19000,1.513265,1.508173
20000,1.505691,1.509004
21000,1.502285,1.505532
22000,1.502904,1.502588
23000,1.500310,1.499312
24000,1.493781,1.495201
25000,1.493492,1.496012
26000,1.490654,1.493191
27000,1.493296,1.489330
28000,1.483458,1.487277
29000,1.480647,1.486656
30000,1.486892,1.485745
31000,1.482857,1.483072
32000,1.480664,1.482882
33000,1.477761,1.479482
34000,1.479657,1.478600
35000,1.476136,1.476419
36000,1.475300,1.475432
37000,1.478121,1.476588
38000,1.474926,1.474243
39000,1.471171,1.471512
40000,1.471381,1.471536
41000,1.469544,1.469447
42000,1.470853,1.469001
43000,1.469745,1.468420
44000,1.466853,1.468692
45000,1.467143,1.465559
46000,1.464190,1.466051
47000,1.461789,1.462989
48000,1.460664,1.461471
49000,1.459323,1.460673
50000,1.462284,1.461567
51000,1.459965,1.458294
52000,1.459015,1.456520
53000,1.456798,1.458149
54000,1.452573,1.456267
55000,1.455554,1.455707
56000,1.454945,1.453925
57000,1.456908,1.452466
58000,1.456070,1.452923
59000,1.452699,1.451974
60000,1.448206,1.450275
61000,1.449470,1.447934
62000,1.445783,1.449809
63000,1.444250,1.447704
64000,1.448443,1.447549
65000,1.450382,1.445811
66000,1.445503,1.446755
67000,1.445883,1.444828
68000,1.441609,1.443549
69000,1.442503,1.442285
70000,1.440831,1.442314
71000,1.447517,1.440781
72000,1.439577,1.440398
73000,1.443783,1.438823
74000,1.438575,1.439334
75000,1.436225,1.436911
76000,1.436713,1.438487
77000,1.437505,1.436670
78000,1.435006,1.437279
79000,1.436264,1.436259
80000,1.436774,1.435143
81000,1.432959,1.433796
82000,1.431032,1.433650
83000,1.434158,1.434138
84000,1.433208,1.432435
85000,1.431821,1.431348
86000,1.434240,1.431897
87000,1.433564,1.431461
88000,1.429368,1.431203
89000,1.425957,1.430405
90000,1.433970,1.429400
91000,1.427978,1.429265
92000,1.427221,1.430271
93000,1.429150,1.429498
94000,1.426184,1.429546
95000,1.423759,1.428877
96000,1.429529,1.428229
97000,1.428522,1.428269
98000,1.430528,1.427743
99000,1.425217,1.427428
