step,train_loss,val_bpb
200,8.525747,2.251326
400,6.919022,1.978668
600,6.304799,1.877719
800,6.009931,1.819988
1000,5.836083,1.770910
1200,5.693459,1.739005
1400,5.590964,1.711361
1600,5.501605,1.686801
1800,5.433274,1.671299
2000,5.355150,1.654203
2200,5.328413,1.638147
2400,5.285865,1.625121
2600,5.226423,1.612087
2800,5.199096,1.602308
3000,5.163876,1.591256
3200,5.123609,1.581046
3400,5.089429,1.573328
3600,5.066272,1.567084
3800,5.034568,1.555930
4000,5.014535,1.550540
4200,4.984042,1.543144
4400,4.970580,1.537015
4600,4.945596,1.529518
4800,4.951066,1.524658
5000,4.902153,1.517291
5200,4.888629,1.513074
5400,4.869649,1.508246
5600,4.839185,1.504626
5800,4.835377,1.499372
6000,4.822668,1.494766
6200,4.804709,1.491642
6400,4.802170,1.489889
6600,4.780626,1.486340
6800,4.779269,1.483881
7000,4.781502,1.481200
7200,4.767821,1.479886
7400,4.745562,1.478567
7600,4.734603,1.475999
7800,4.734365,1.474096
8000,4.741946,1.473075
