step,train_loss,val_bpb
200,8.960317,2.443824
400,7.764078,2.306444
600,7.409820,2.235739
800,7.193994,2.177451
1000,7.017592,2.121123
1200,6.884549,2.084447
1400,6.759849,2.049695
1600,6.627519,2.015352
1800,6.551404,1.995564
2000,6.492358,1.979947
2200,6.432863,1.967844
2400,6.397946,1.956850
2600,6.374742,1.944624
2800,6.334478,1.936593
3000,6.302495,1.925507
3200,6.279871,1.918611
3400,6.236888,1.911167
3600,6.235708,1.907929
3800,6.210794,1.901324
4000,6.176738,1.892462
4200,6.171617,1.887212
4400,6.161375,1.883948
4600,6.142285,1.878842
4800,6.143820,1.875986
5000,6.117496,1.870613
5200,6.084268,1.866324
5400,6.064862,1.862561
5600,6.081317,1.860232
5800,6.059723,1.857639
6000,6.050834,1.852476
6200,6.037471,1.850622
6400,6.026715,1.846251
6600,6.030500,1.844346
6800,6.017563,1.843022
7000,6.014492,1.841367
7200,6.009920,1.841006
7400,6.011687,1.838790
7600,5.993020,1.837537
7800,5.994436,1.835614
8000,5.985629,1.835914
