step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496850,0.497425,0.495717,0.495742,0.495643,0.495430,0.501576,0.500095,0.500404,0.498026,0.497831,0.497771,0.501368,0.500986,0.502733,0.501557,0.501995,0.499934,0.497044,0.496808,0.499687,0.499603,0.501942,0.500814,0.500234,0.499381,0.498837,0.498815,0.500715,0.500661,0.501802,0.500863,0.499888,0.499271,0.499169,0.499180,0.500255,0.500221,0.500998,0.500366,0.500311,0.499987,0.499948,0.499974,0.499873,0.499798,0.500455,0.499968
400,0.487589,0.491712,0.480418,0.481259,0.476102,0.475649,0.507525,0.502983,0.507029,0.495479,0.486178,0.485256,0.499740,0.497187,0.510463,0.505854,0.515247,0.503257,0.491594,0.489359,0.495805,0.495167,0.507501,0.503531,0.503471,0.496802,0.497145,0.497059,0.504706,0.503873,0.507128,0.503932,0.500998,0.498103,0.498152,0.498084,0.500657,0.500210,0.503612,0.501960,0.499770,0.499270,0.499492,0.499574,0.502532,0.502070,0.501872,0.500846
600,0.473920,0.482076,0.459355,0.460867,0.456370,0.453471,0.518179,0.508225,0.522550,0.493316,0.470202,0.465976,0.495401,0.487134,0.522169,0.511085,0.535461,0.507834,0.485311,0.475555,0.488611,0.485810,0.517087,0.506867,0.517203,0.493999,0.493506,0.492837,0.511718,0.507506,0.516348,0.508140,0.507109,0.496649,0.496968,0.496489,0.504272,0.501653,0.507653,0.503915,0.499085,0.497577,0.499027,0.499149,0.506288,0.504553,0.503425,0.501616
800,0.462801,0.472709,0.442190,0.443371,0.447625,0.436486,0.533710,0.516048,0.541581,0.490706,0.463026,0.449537,0.495019,0.476705,0.536254,0.516513,0.556316,0.509749,0.488411,0.461723,0.482665,0.475476,0.528613,0.509761,0.535550,0.491361,0.488728,0.486396,0.516337,0.506391,0.526910,0.511855,0.517015,0.495972,0.496328,0.495089,0.511147,0.504639,0.512378,0.505734,0.499505,0.495595,0.498491,0.498627,0.509262,0.505144,0.504848,0.502167
1000,0.454168,0.464602,0.429804,0.429204,0.452706,0.424176,0.551994,0.525352,0.562293,0.488412,0.468980,0.436693,0.499615,0.467388,0.551543,0.521696,0.579874,0.511746,0.504070,0.449252,0.479522,0.465337,0.541960,0.512331,0.557530,0.488901,0.483795,0.478496,0.518828,0.501397,0.538349,0.514872,0.529063,0.494483,0.495776,0.493485,0.519125,0.507396,0.517874,0.507369,0.501133,0.493314,0.498026,0.498133,0.511172,0.504400,0.506281,0.502586
1200,0.446650,0.456487,0.420723,0.416859,0.467083,0.416153,0.573363,0.536502,0.584640,0.486351,0.486159,0.428164,0.510475,0.460393,0.569065,0.527168,0.605398,0.513262,0.526545,0.440152,0.479618,0.455595,0.557314,0.514326,0.582530,0.486695,0.478340,0.468288,0.519051,0.493950,0.551132,0.517240,0.542705,0.494752,0.495582,0.491774,0.528315,0.509715,0.524600,0.508912,0.504932,0.489905,0.497578,0.497582,0.513144,0.503366,0.507804,0.502923
1400,0.439900,0.448617,0.415556,0.407244,0.485399,0.410534,0.596219,0.548622,0.606948,0.483640,0.507222,0.422619,0.525045,0.454879,0.588558,0.532817,0.629292,0.512492,0.551289,0.436241,0.485288,0.446864,0.574435,0.515639,0.607392,0.485767,0.476201,0.456324,0.519125,0.484935,0.565236,0.518783,0.555495,0.493707,0.496063,0.489910,0.538957,0.511877,0.532846,0.510431,0.511677,0.486740,0.497010,0.496864,0.515335,0.501468,0.509667,0.503271
1600,0.434653,0.441921,0.412258,0.398622,0.505489,0.407026,0.620187,0.561300,0.628196,0.481021,0.529364,0.421946,0.543557,0.451808,0.609246,0.538193,0.652480,0.511193,0.575612,0.434852,0.495983,0.438727,0.593040,0.515947,0.632178,0.485233,0.477651,0.444463,0.518458,0.474867,0.580273,0.519167,0.570415,0.493970,0.496814,0.487855,0.547990,0.511918,0.542251,0.511552,0.521579,0.485565,0.496390,0.495967,0.516441,0.498242,0.511558,0.503448
1800,0.429455,0.435103,0.410505,0.391386,0.525123,0.403543,0.643259,0.571901,0.647616,0.478431,0.550787,0.422540,0.562692,0.449476,0.629839,0.542671,0.673886,0.509215,0.599180,0.434630,0.508819,0.430821,0.611859,0.515030,0.655789,0.485097,0.483394,0.435326,0.517507,0.464354,0.595645,0.518207,0.584541,0.493414,0.498329,0.486028,0.558958,0.512013,0.552095,0.512258,0.531843,0.483721,0.495975,0.495208,0.518563,0.495375,0.513574,0.503560
2000,0.425336,0.429686,0.409396,0.385280,0.543857,0.400358,0.664260,0.579430,0.666489,0.475462,0.571558,0.424554,0.581521,0.447205,0.648963,0.544864,0.693246,0.507532,0.621353,0.435690,0.522095,0.426129,0.630684,0.512092,0.678733,0.484138,0.493203,0.428331,0.517310,0.453926,0.610779,0.515484,0.597280,0.492922,0.500079,0.484064,0.567687,0.509916,0.561834,0.512183,0.542751,0.482670,0.495402,0.494113,0.520234,0.491883,0.515584,0.503577
2200,0.421279,0.424838,0.408923,0.380712,0.561482,0.396917,0.682555,0.582476,0.683948,0.472583,0.589619,0.425504,0.598583,0.445773,0.667141,0.545161,0.710806,0.505689,0.641885,0.437683,0.536163,0.422269,0.648232,0.507597,0.699240,0.483539,0.504216,0.424106,0.517172,0.444576,0.625485,0.512067,0.610174,0.492534,0.502424,0.482299,0.575384,0.507178,0.570962,0.511522,0.552649,0.482241,0.494954,0.493106,0.521380,0.488837,0.517325,0.503454
