step,train_loss,val_bpb
200,7.958115,2.054667
400,6.357868,1.825821
600,5.747312,1.714018
800,5.435138,1.643601
1000,5.235151,1.595998
1200,5.092114,1.563713
1400,4.987308,1.534640
1600,4.921098,1.512563
1800,4.840482,1.494626
2000,4.776834,1.478005
2200,4.726450,1.465335
2400,4.689175,1.453072
2600,4.638891,1.441883
