step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497824,0.497953,0.498070,0.498091,0.500441,0.500096,0.496958,0.496765,0.500507,0.499723,0.499674,0.499690,0.501721,0.501682,0.498473,0.497487,0.500545,0.499924,0.499670,0.499682,0.501157,0.501129,0.500411,0.499137,0.500325,0.499838,0.499766,0.499757,0.501408,0.501392,0.501196,0.500550,0.500753,0.500274,0.499273,0.499271,0.500923,0.500902,0.501594,0.501212,0.499910,0.499449,0.498907,0.498916,0.500522,0.500518,0.501852,0.501571
400,0.500263,0.501498,0.488208,0.488383,0.490885,0.490054,0.489040,0.487648,0.510706,0.508733,0.496552,0.495921,0.506691,0.505216,0.499705,0.492858,0.510139,0.508727,0.497322,0.496901,0.505488,0.505029,0.505522,0.500397,0.506338,0.504887,0.500157,0.500018,0.507047,0.506933,0.508171,0.505839,0.507867,0.505857,0.499107,0.498940,0.504163,0.503942,0.509687,0.508182,0.504688,0.503749,0.498548,0.498444,0.502257,0.502156,0.510668,0.509497
600,0.506919,0.510718,0.471864,0.472705,0.474432,0.473364,0.481559,0.476007,0.528853,0.525049,0.488787,0.485838,0.506743,0.500410,0.503228,0.487862,0.527578,0.524103,0.489632,0.487422,0.504430,0.502223,0.509655,0.496833,0.516947,0.513212,0.497611,0.497047,0.513290,0.512331,0.515124,0.507961,0.519739,0.514432,0.496637,0.496422,0.509354,0.508337,0.518492,0.513479,0.511700,0.507719,0.495907,0.495612,0.505955,0.505279,0.522464,0.518447
800,0.518375,0.524504,0.450773,0.452801,0.453170,0.451377,0.477466,0.463334,0.553605,0.545150,0.480263,0.472728,0.508961,0.495609,0.511667,0.483160,0.552843,0.545346,0.480458,0.473934,0.501874,0.496263,0.516367,0.490581,0.535668,0.526769,0.491215,0.490031,0.520719,0.517715,0.522069,0.506534,0.535964,0.526156,0.491115,0.490405,0.516147,0.513205,0.528033,0.516204,0.521726,0.513131,0.490777,0.490523,0.514749,0.512551,0.535597,0.525571
1000,0.530998,0.539310,0.428625,0.431953,0.435145,0.430378,0.480251,0.452699,0.582118,0.566411,0.474781,0.458844,0.511931,0.488253,0.522414,0.477700,0.581011,0.566634,0.475370,0.461398,0.501943,0.490882,0.525926,0.483761,0.557931,0.539701,0.481961,0.479744,0.528297,0.521573,0.531392,0.504080,0.554393,0.538320,0.485171,0.483531,0.526162,0.519959,0.539128,0.516971,0.534274,0.519566,0.484913,0.484315,0.523841,0.519195,0.549175,0.529980
1200,0.540944,0.551472,0.410633,0.415276,0.430174,0.415875,0.485697,0.444003,0.610309,0.583806,0.473273,0.447414,0.516497,0.480623,0.536065,0.473581,0.608492,0.583503,0.473552,0.450755,0.502098,0.484438,0.535166,0.476395,0.580144,0.549916,0.472382,0.468482,0.532383,0.521401,0.539734,0.499171,0.571411,0.547239,0.477889,0.475252,0.533035,0.523306,0.547575,0.513992,0.547806,0.526276,0.478410,0.477770,0.534128,0.526463,0.561246,0.530579
1400,0.550442,0.563104,0.397100,0.402322,0.437220,0.406953,0.491277,0.435407,0.636273,0.596286,0.478399,0.439406,0.526484,0.476498,0.548953,0.468945,0.634027,0.594204,0.474829,0.441579,0.503636,0.477357,0.543512,0.468585,0.602416,0.556175,0.463863,0.457656,0.536635,0.520254,0.547212,0.493156,0.586702,0.554434,0.469559,0.465739,0.535862,0.522321,0.556586,0.510587,0.557939,0.527791,0.472024,0.470966,0.541336,0.530117,0.570169,0.528271
1600,0.557289,0.572076,0.386759,0.391721,0.452495,0.405090,0.497854,0.426865,0.659864,0.603983,0.483163,0.432927,0.536321,0.471714,0.561425,0.464381,0.656079,0.599453,0.479489,0.435262,0.509907,0.473555,0.556446,0.463364,0.622845,0.557671,0.456389,0.447598,0.537873,0.516218,0.556578,0.487225,0.599249,0.557174,0.461330,0.456205,0.537539,0.519563,0.564064,0.504702,0.569475,0.530895,0.463540,0.462471,0.547545,0.531958,0.577884,0.522928
1800,0.563804,0.580117,0.381206,0.384414,0.470220,0.407051,0.505966,0.419652,0.681811,0.609723,0.493161,0.428517,0.549346,0.468003,0.574088,0.459340,0.676735,0.601229,0.484401,0.429068,0.515682,0.468468,0.567477,0.456178,0.642065,0.557515,0.450244,0.438686,0.541052,0.513240,0.565325,0.480494,0.610447,0.557852,0.453383,0.446983,0.539240,0.515962,0.571004,0.497726,0.578113,0.530568,0.455744,0.454509,0.552376,0.532421,0.584379,0.516107
2000,0.567771,0.585366,0.377219,0.377958,0.488722,0.410114,0.511748,0.411254,0.702292,0.612895,0.504325,0.425623,0.563558,0.465973,0.586243,0.454396,0.695184,0.600789,0.490396,0.423563,0.522438,0.463405,0.578047,0.449459,0.658866,0.555010,0.444586,0.429516,0.542024,0.507915,0.573430,0.474767,0.620683,0.559443,0.445986,0.437806,0.538902,0.511093,0.578176,0.491064,0.588355,0.530750,0.447655,0.446000,0.555724,0.531383,0.589984,0.508112
2200,0.571483,0.590203,0.375653,0.373051,0.509184,0.414168,0.518682,0.402357,0.720382,0.613520,0.515961,0.423589,0.580073,0.465523,0.598652,0.450282,0.709189,0.597703,0.495890,0.418491,0.529331,0.458016,0.588557,0.441942,0.675405,0.552015,0.440053,0.421017,0.544447,0.503075,0.582931,0.469739,0.629833,0.559187,0.440016,0.429812,0.540096,0.506624,0.584086,0.484147,0.598516,0.531700,0.440874,0.438389,0.557642,0.528436,0.595394,0.500748
2400,0.573925,0.593875,0.375115,0.368593,0.528589,0.417316,0.526029,0.394034,0.736923,0.612262,0.529592,0.422586,0.596702,0.464301,0.607597,0.442987,0.721332,0.593232,0.503648,0.415380,0.539767,0.454422,0.602417,0.435748,0.688444,0.545201,0.436720,0.413596,0.547234,0.498406,0.591204,0.463501,0.639150,0.557731,0.435333,0.422684,0.540414,0.501345,0.590359,0.477422,0.607773,0.531340,0.434465,0.431169,0.558211,0.524379,0.600270,0.492848
2600,0.575742,0.596518,0.376939,0.365693,0.548630,0.420611,0.531636,0.387045,0.748658,0.608946,0.542645,0.421405,0.614103,0.463809,0.618478,0.438647,0.732370,0.588083,0.511322,0.412380,0.552342,0.452094,0.613732,0.429732,0.699876,0.537877,0.433521,0.406224,0.549812,0.493168,0.598908,0.457653,0.648925,0.556328,0.429526,0.414827,0.539168,0.494108,0.597766,0.470237,0.616029,0.530502,0.427543,0.423727,0.559836,0.520800,0.605451,0.484181
2800,0.577120,0.598526,0.378787,0.363008,0.568827,0.423184,0.537777,0.380355,0.760604,0.606062,0.555527,0.421042,0.631690,0.463771,0.626681,0.433062,0.741818,0.580989,0.519404,0.409007,0.563443,0.449471,0.623880,0.424159,0.711107,0.530880,0.432454,0.400490,0.552626,0.488785,0.605592,0.450686,0.655942,0.554575,0.425939,0.409163,0.540617,0.489306,0.604072,0.463401,0.624345,0.530233,0.422201,0.417476,0.560471,0.516424,0.611513,0.477123
3000,0.578447,0.600709,0.382033,0.361504,0.588000,0.424044,0.542713,0.373274,0.769212,0.600945,0.568433,0.420847,0.650401,0.464901,0.635672,0.428340,0.750771,0.575083,0.527239,0.406489,0.575475,0.447039,0.632658,0.418618,0.722161,0.524275,0.431515,0.394979,0.555257,0.483371,0.613255,0.445385,0.662541,0.552310,0.422352,0.402964,0.541711,0.483921,0.609286,0.456601,0.633516,0.530063,0.416037,0.410213,0.557041,0.508989,0.615785,0.468540
3200,0.578633,0.601655,0.384839,0.359967,0.606716,0.425541,0.548242,0.366713,0.777807,0.595569,0.579889,0.419000,0.666535,0.463449,0.644766,0.423007,0.757048,0.568094,0.535900,0.404464,0.587544,0.444519,0.642587,0.412838,0.729748,0.516443,0.431623,0.390707,0.558603,0.478700,0.622107,0.439424,0.666241,0.547512,0.419601,0.397679,0.544452,0.479244,0.615952,0.449813,0.640731,0.528093,0.411453,0.404424,0.556428,0.504005,0.620696,0.460897
3400,0.578838,0.602290,0.386873,0.358214,0.623853,0.425927,0.552866,0.360319,0.785163,0.591231,0.591149,0.417856,0.683026,0.462565,0.653437,0.418906,0.761490,0.560871,0.542955,0.401817,0.599543,0.442426,0.653070,0.408104,0.737075,0.509890,0.431534,0.386245,0.560811,0.473644,0.628331,0.432622,0.671182,0.543488,0.416664,0.392500,0.546327,0.474346,0.620956,0.443081,0.649060,0.526927,0.406738,0.398325,0.553956,0.497315,0.624176,0.452982
3600,0.578900,0.602809,0.388820,0.356358,0.641141,0.426489,0.558434,0.354279,0.792771,0.586641,0.599464,0.416393,0.699129,0.461909,0.661068,0.414531,0.764881,0.552636,0.549858,0.399097,0.611460,0.440354,0.662790,0.402518,0.744097,0.502361,0.432546,0.382607,0.563679,0.468201,0.636297,0.427009,0.675375,0.539487,0.415346,0.388441,0.547337,0.468869,0.626800,0.436276,0.654390,0.524662,0.402961,0.393075,0.552369,0.491195,0.628454,0.445133
