step,train_loss,val_loss
0,5.568110,5.578421
1000,2.060914,2.003723
2000,1.793300,1.785055
3000,1.705657,1.697695
4000,1.634612,1.633203
5000,1.597196,1.596762
6000,1.556290,1.561240
7000,1.549534,1.537133
8000,1.521299,1.524218
9000,1.512062,1.505808
10000,1.494247,1.485136
11000,1.483655,1.474414
12000,1.467129,1.463163
13000,1.446401,1.449252
14000,1.437135,1.439256
15000,1.427335,1.429938
16000,1.419951,1.422613
17000,1.420022,1.415174
18000,1.406025,1.405552
19000,1.402478,1.399347
20000,1.392122,1.394544
21000,1.387878,1.389566
22000,1.388027,1.385845
23000,1.371967,1.381915
24000,1.378122,1.379149
