step,train_loss,val_loss
0,5.825176,5.828511
1000,2.058540,1.966106
2000,1.734822,1.730806
3000,1.667117,1.661049
4000,1.636003,1.633163
5000,1.617341,1.612677
6000,1.594010,1.589987
7000,1.577766,1.577547
8000,1.566088,1.563039
9000,1.555154,1.551150
10000,1.543889,1.543680
11000,1.534435,1.537138
12000,1.530952,1.530393
13000,1.523949,1.522465
14000,1.517717,1.517599
15000,1.511937,1.511191
16000,1.505351,1.507888
17000,1.500268,1.502891
18000,1.499749,1.496692
19000,1.491582,1.491558
20000,1.488932,1.489892
21000,1.486452,1.488451
22000,1.484790,1.483050
23000,1.478479,1.479038
24000,1.476740,1.475633
25000,1.472901,1.472880
26000,1.471068,1.473117
27000,1.469826,1.466836
28000,1.463445,1.464101
29000,1.462847,1.461622
30000,1.461782,1.459881
31000,1.454895,1.459203
32000,1.452118,1.455522
33000,1.454013,1.450971
34000,1.449486,1.449320
35000,1.446357,1.447677
36000,1.443311,1.444891
37000,1.442119,1.442811
38000,1.442993,1.441128
39000,1.437432,1.438952
40000,1.436740,1.437543
41000,1.434976,1.435923
42000,1.438385,1.433853
43000,1.437107,1.432922
44000,1.429816,1.432228
45000,1.432011,1.430554
46000,1.428664,1.430918
47000,1.429201,1.429229
48000,1.428484,1.429854
49000,1.430101,1.428078
