step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498440,0.498468,0.499467,0.499470,0.496613,0.496611,0.496881,0.496852,0.500633,0.500241,0.498898,0.498902,0.497419,0.497421,0.499464,0.499208,0.499844,0.499693,0.499607,0.499645,0.500199,0.500199,0.502782,0.502817,0.499986,0.499869,0.499242,0.499232,0.500450,0.500457,0.502933,0.502990,0.500654,0.500652,0.499723,0.499809,0.500769,0.500767,0.502683,0.502721,0.500422,0.500473,0.499611,0.499502,0.500216,0.500212,0.502871,0.502881
400,0.489660,0.489734,0.490660,0.490714,0.485300,0.485297,0.488070,0.487825,0.507780,0.506252,0.496103,0.495456,0.488011,0.488001,0.498445,0.496764,0.500763,0.500428,0.497256,0.497196,0.494935,0.494957,0.506738,0.506529,0.500253,0.500113,0.496667,0.496280,0.499589,0.499617,0.512321,0.512360,0.502014,0.501877,0.499555,0.499902,0.503713,0.503674,0.511359,0.511290,0.500151,0.500208,0.499269,0.499072,0.500248,0.500041,0.507158,0.507143
600,0.473598,0.473736,0.472492,0.472565,0.467375,0.467345,0.476556,0.475487,0.522334,0.519379,0.492821,0.490379,0.471998,0.471950,0.500284,0.495229,0.508419,0.506583,0.492551,0.491942,0.483715,0.483758,0.509038,0.508326,0.498411,0.498256,0.495380,0.495016,0.496262,0.496184,0.518087,0.518155,0.498728,0.498550,0.499766,0.500052,0.501380,0.500932,0.516959,0.516578,0.498497,0.498692,0.498617,0.498281,0.497655,0.496826,0.512247,0.511809
800,0.450906,0.451098,0.448213,0.448296,0.444186,0.444122,0.464308,0.461535,0.544158,0.539755,0.495458,0.489533,0.452160,0.451924,0.504858,0.495020,0.523020,0.519730,0.485081,0.483162,0.470335,0.470264,0.511168,0.509720,0.495768,0.495516,0.494996,0.494791,0.492720,0.492397,0.519536,0.520017,0.495972,0.495554,0.494751,0.495120,0.494865,0.493569,0.519639,0.519418,0.496792,0.496988,0.495991,0.495247,0.492687,0.490023,0.513590,0.513304
1000,0.426862,0.427119,0.422317,0.422402,0.419868,0.419749,0.455600,0.450189,0.567873,0.561060,0.495158,0.486734,0.435648,0.434906,0.510861,0.495982,0.541291,0.535928,0.480909,0.477666,0.457906,0.457440,0.511914,0.509279,0.495840,0.495332,0.493932,0.493890,0.492213,0.491355,0.519031,0.519817,0.494435,0.493728,0.489683,0.489613,0.486411,0.484391,0.518573,0.518482,0.495148,0.495217,0.490736,0.489532,0.485865,0.481854,0.513156,0.513227
1200,0.404158,0.404454,0.398261,0.398353,0.397632,0.397416,0.449105,0.439987,0.586542,0.576590,0.503206,0.491242,0.424417,0.422640,0.518115,0.497213,0.559543,0.551791,0.478089,0.473535,0.450343,0.449258,0.513325,0.509196,0.495898,0.495425,0.492746,0.492873,0.493273,0.492073,0.519591,0.520333,0.490562,0.489879,0.485707,0.485560,0.476927,0.473998,0.517013,0.517362,0.490980,0.490384,0.486397,0.484730,0.478257,0.473034,0.512080,0.513042
1400,0.383759,0.384109,0.375888,0.375982,0.378763,0.378285,0.444587,0.432322,0.604374,0.591295,0.513401,0.497955,0.421115,0.417367,0.524171,0.497810,0.574429,0.563744,0.474063,0.467700,0.439192,0.437313,0.514253,0.508829,0.497545,0.496891,0.492493,0.492604,0.492064,0.490443,0.517687,0.518486,0.486576,0.485631,0.483739,0.483778,0.469484,0.465954,0.513574,0.514749,0.487411,0.486115,0.481344,0.479237,0.468171,0.462580,0.509525,0.511370
1600,0.364465,0.364866,0.355267,0.355369,0.364420,0.362899,0.441400,0.425248,0.619348,0.602526,0.522394,0.503889,0.419244,0.413259,0.531531,0.499194,0.591430,0.578169,0.473916,0.465209,0.432487,0.429823,0.514941,0.507914,0.495927,0.494826,0.490741,0.491083,0.488914,0.486881,0.516478,0.517206,0.484776,0.484012,0.481194,0.481125,0.464558,0.460177,0.509800,0.512250,0.482652,0.480761,0.476328,0.474042,0.461332,0.454521,0.507249,0.509867
1800,0.347486,0.347940,0.335946,0.336055,0.356177,0.352798,0.439752,0.418712,0.629820,0.609194,0.531576,0.510428,0.423027,0.414221,0.537704,0.499049,0.601843,0.585863,0.475156,0.463977,0.425522,0.421587,0.516891,0.507882,0.496983,0.495554,0.490415,0.490763,0.488864,0.486764,0.517075,0.517616,0.481517,0.480744,0.478016,0.477794,0.457191,0.452070,0.504982,0.508576,0.479369,0.477327,0.470396,0.467954,0.452826,0.445048,0.505898,0.509006
2000,0.331718,0.332258,0.318228,0.318339,0.353230,0.347445,0.438598,0.413556,0.640241,0.616096,0.537932,0.513164,0.426428,0.415106,0.543338,0.498964,0.612578,0.593649,0.477613,0.463847,0.422595,0.417438,0.518234,0.507633,0.497287,0.495253,0.488618,0.489071,0.488276,0.485546,0.516172,0.516683,0.481593,0.480972,0.477980,0.477803,0.453597,0.448025,0.500402,0.504596,0.476679,0.474668,0.468203,0.465633,0.447000,0.438273,0.504443,0.508340
