step,train_loss,val_loss
0,5.639515,5.633696
1000,1.891780,1.857693
2000,1.764009,1.753909
3000,1.711544,1.711459
4000,1.689927,1.687640
5000,1.673029,1.671673
6000,1.649287,1.646715
7000,1.621523,1.615159
8000,1.603287,1.611461
9000,1.594927,1.596187
10000,1.585510,1.582013
11000,1.587179,1.576985
12000,1.566590,1.566630
13000,1.561097,1.565818
14000,1.557429,1.552570
15000,1.552155,1.557487
16000,1.549414,1.551038
17000,1.542308,1.538020
18000,1.538847,1.539352
19000,1.530093,1.532717
20000,1.529865,1.525932
21000,1.518215,1.521578
22000,1.519328,1.521896
23000,1.515868,1.516215
24000,1.514523,1.515637
25000,1.506407,1.510071
26000,1.509364,1.508040
27000,1.505236,1.505314
28000,1.504885,1.501704
29000,1.498134,1.498118
30000,1.499514,1.495960
31000,1.488998,1.494043
32000,1.490723,1.491310
33000,1.486069,1.489552
34000,1.487664,1.485819
35000,1.483481,1.483967
36000,1.480288,1.481083
37000,1.480672,1.478280
38000,1.476474,1.479425
39000,1.476085,1.476313
40000,1.469921,1.474417
41000,1.470905,1.473822
42000,1.467206,1.470431
43000,1.466509,1.470335
44000,1.467114,1.475309
45000,1.470333,1.471404
46000,1.468841,1.466475
47000,1.462153,1.464896
48000,1.465638,1.468935
49000,1.463392,1.467105
