step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498355,0.498404,0.496905,0.496900,0.497140,0.497132,0.497026,0.496968,0.497771,0.497253,0.497656,0.497679,0.498372,0.498370,0.500734,0.499919,0.498865,0.498793,0.498786,0.498732,0.498746,0.498739,0.502689,0.502454,0.498462,0.498374,0.498583,0.498555,0.498575,0.498569,0.502847,0.502619,0.498938,0.498848,0.498856,0.498788,0.498708,0.498706,0.502522,0.502329,0.499214,0.499132,0.499130,0.499047,0.498950,0.498957,0.502783,0.502515
400,0.494232,0.494529,0.488139,0.488168,0.487803,0.487796,0.487755,0.487424,0.498746,0.489177,0.488547,0.488394,0.492277,0.492294,0.494145,0.492112,0.498016,0.495187,0.495452,0.495510,0.496940,0.496943,0.509163,0.507948,0.496573,0.496222,0.496673,0.496562,0.496439,0.496460,0.512871,0.510632,0.495894,0.495353,0.496212,0.495411,0.495354,0.495363,0.512297,0.511320,0.498040,0.496785,0.498209,0.496818,0.496526,0.496543,0.513109,0.511474
600,0.488154,0.488644,0.476968,0.477463,0.471152,0.471102,0.474806,0.473678,0.509403,0.478871,0.472871,0.472235,0.476452,0.476514,0.487016,0.481886,0.503898,0.492433,0.487798,0.487534,0.490822,0.490886,0.515250,0.509427,0.491539,0.490743,0.491588,0.491240,0.491364,0.491441,0.528054,0.517917,0.485613,0.483622,0.485266,0.483478,0.483814,0.483835,0.528183,0.523008,0.491531,0.489770,0.491608,0.489872,0.489891,0.489945,0.528761,0.521330
800,0.476366,0.477010,0.458530,0.459444,0.448601,0.448421,0.460469,0.457761,0.526062,0.468468,0.451429,0.449841,0.452886,0.452988,0.479186,0.469932,0.516400,0.489797,0.474326,0.473110,0.475264,0.475346,0.519000,0.507657,0.483847,0.482305,0.484928,0.484611,0.484254,0.484636,0.541519,0.523161,0.477489,0.474144,0.477048,0.474027,0.475005,0.475233,0.550312,0.542887,0.486840,0.483133,0.486821,0.482964,0.483421,0.483599,0.552893,0.536137
1000,0.459017,0.459640,0.435546,0.436606,0.423345,0.423024,0.446286,0.441484,0.547551,0.457521,0.429140,0.425979,0.427637,0.427448,0.471641,0.457110,0.532456,0.487135,0.460207,0.457470,0.456016,0.455911,0.520603,0.502864,0.477766,0.473186,0.476126,0.473779,0.472967,0.474608,0.552143,0.528121,0.467283,0.460667,0.466489,0.460465,0.462744,0.463023,0.576065,0.567355,0.479199,0.473918,0.478751,0.473142,0.474698,0.475281,0.578900,0.559851
1200,0.439928,0.440339,0.412881,0.413977,0.399086,0.398689,0.432699,0.425177,0.569365,0.448670,0.410860,0.404712,0.404404,0.403812,0.464494,0.443156,0.549015,0.483227,0.446189,0.441205,0.435866,0.435481,0.521252,0.496888,0.472884,0.465609,0.468447,0.464497,0.464346,0.469225,0.561641,0.533431,0.458528,0.447979,0.458458,0.447497,0.450980,0.451861,0.597841,0.583765,0.467764,0.461458,0.466860,0.459951,0.463379,0.464212,0.603753,0.574949
1400,0.422051,0.422257,0.391685,0.392783,0.376457,0.376003,0.420959,0.409693,0.591649,0.440348,0.397589,0.385480,0.383273,0.382173,0.459929,0.430353,0.568547,0.479276,0.433099,0.425291,0.416048,0.415401,0.521904,0.491244,0.471417,0.461936,0.463246,0.458912,0.453528,0.460010,0.567177,0.538120,0.458626,0.438191,0.459981,0.436149,0.439404,0.440109,0.610820,0.593467,0.452455,0.445745,0.453263,0.446024,0.450303,0.451499,0.625732,0.586901
1600,0.404870,0.404888,0.371876,0.372998,0.355412,0.354889,0.410959,0.395065,0.613335,0.433713,0.391637,0.369062,0.363498,0.361876,0.458356,0.418564,0.587617,0.474893,0.421064,0.409473,0.395822,0.394916,0.523383,0.485712,0.470453,0.458448,0.458665,0.453915,0.439989,0.447464,0.569401,0.538206,0.459984,0.429264,0.465311,0.428287,0.427281,0.425880,0.622083,0.601872,0.442156,0.435502,0.440982,0.434019,0.439692,0.440841,0.638893,0.592226
1800,0.387919,0.387762,0.353146,0.354245,0.335855,0.335259,0.403141,0.381030,0.635780,0.427935,0.395075,0.356722,0.345565,0.343175,0.460000,0.407894,0.606000,0.471078,0.411487,0.394714,0.376243,0.375035,0.524780,0.478843,0.470361,0.454785,0.454257,0.448942,0.423589,0.431918,0.570711,0.536032,0.464017,0.426207,0.470747,0.426415,0.422852,0.415907,0.642925,0.613592,0.437804,0.428789,0.435479,0.426100,0.427727,0.428725,0.650580,0.596844
