step,train_loss,val_bpb
200,8.231747,2.305044
400,7.150270,2.082545
600,6.715931,2.012575
800,6.510485,1.966481
1000,6.338039,1.912850
1200,6.198210,1.872968
1400,6.086877,1.845718
1600,5.978228,1.822152
1800,5.922633,1.802960
2000,5.859239,1.786769
2200,5.787697,1.772341
2400,5.763038,1.758231
2600,5.725460,1.745443
2800,5.681074,1.735782
3000,5.639813,1.725032
3200,5.612664,1.713831
