step,train_loss,val_bpb
200,9.717111,2.627978
400,7.874596,2.281401
600,7.224393,2.137906
800,6.876906,2.069524
1000,6.701903,2.028797
1200,6.603054,2.003802
1400,6.533028,1.989403
1600,6.462451,1.972679
1800,6.436312,1.962532
2000,6.404591,1.955468
2200,6.371448,1.949956
2400,6.353247,1.943364
2600,6.341316,1.934358
2800,6.312624,1.928607
3000,6.295140,1.924414
3200,6.281195,1.918734
3400,6.249464,1.916328
3600,6.256182,1.911665
3800,6.238831,1.908775
4000,6.217253,1.904779
4200,6.222350,1.901283
4400,6.215717,1.898610
4600,6.204587,1.896866
4800,6.214241,1.894374
5000,6.195065,1.891484
5200,6.168576,1.890158
5400,6.157991,1.887770
5600,6.173300,1.885976
5800,6.158577,1.883779
6000,6.152714,1.882790
6200,6.145588,1.881706
6400,6.138207,1.880064
6600,6.145461,1.879231
6800,6.139860,1.878104
7000,6.141361,1.877816
7200,6.136428,1.876963
7400,6.139328,1.876081
7600,6.125408,1.875514
7800,6.128824,1.874909
8000,6.121054,1.874748
