step,train_loss,val_loss
0,7.655875,7.692199
1000,2.553041,2.535047
2000,2.093632,2.050535
3000,1.821398,1.790896
4000,1.682362,1.676783
5000,1.609207,1.615015
6000,1.565345,1.575319
7000,1.540420,1.534964
8000,1.526833,1.518223
9000,1.498952,1.498983
10000,1.489467,1.483827
11000,1.462307,1.464425
12000,1.445726,1.445792
13000,1.435386,1.432670
14000,1.426907,1.425420
15000,1.414439,1.413433
16000,1.407094,1.401416
17000,1.397242,1.398543
18000,1.384681,1.386601
19000,1.378869,1.382468
20000,1.376281,1.373248
21000,1.372835,1.369803
22000,1.359162,1.360205
23000,1.353371,1.356726
24000,1.358549,1.355969
25000,1.348427,1.347556
26000,1.340449,1.340534
27000,1.339359,1.340236
28000,1.334006,1.336152
29000,1.328708,1.332138
30000,1.328042,1.327994
31000,1.323215,1.321703
32000,1.320950,1.319177
33000,1.314443,1.315554
34000,1.312259,1.312064
35000,1.312028,1.310976
36000,1.305926,1.306570
37000,1.302740,1.303780
38000,1.303393,1.301183
39000,1.301218,1.297027
40000,1.296748,1.295466
41000,1.290084,1.290883
42000,1.289688,1.290483
43000,1.282343,1.287687
44000,1.285666,1.284413
45000,1.279707,1.281815
46000,1.281599,1.280559
47000,1.268330,1.276615
48000,1.276223,1.275754
49000,1.277376,1.272679
50000,1.271792,1.272069
51000,1.270740,1.268303
52000,1.266550,1.267382
53000,1.262969,1.263794
54000,1.262572,1.262239
55000,1.253480,1.260830
56000,1.261128,1.257511
57000,1.254011,1.255430
58000,1.255700,1.253481
59000,1.255292,1.252099
60000,1.245381,1.250500
61000,1.254005,1.247820
62000,1.246497,1.246617
63000,1.236204,1.244148
64000,1.241303,1.242390
65000,1.242488,1.240885
66000,1.241692,1.238958
67000,1.233125,1.237345
68000,1.228521,1.236236
69000,1.230142,1.234439
70000,1.230925,1.232959
71000,1.229773,1.231075
72000,1.229474,1.229559
73000,1.229067,1.227602
74000,1.222039,1.226785
75000,1.224153,1.225254
76000,1.221358,1.223788
77000,1.221310,1.222141
78000,1.220069,1.221137
79000,1.212828,1.219721
80000,1.214973,1.218594
81000,1.212013,1.217115
82000,1.213430,1.215911
83000,1.212177,1.214829
84000,1.211253,1.213670
85000,1.205894,1.212582
86000,1.210730,1.211963
87000,1.216040,1.211075
88000,1.207772,1.209907
89000,1.204985,1.209069
90000,1.205978,1.208529
91000,1.205252,1.208014
92000,1.205832,1.207024
93000,1.202487,1.206593
94000,1.200588,1.205779
95000,1.203179,1.205208
96000,1.207883,1.204679
97000,1.202366,1.204244
98000,1.202640,1.203656
99000,1.200003,1.203095
