step,train_loss,val_bpb
200,8.359961,2.186461
400,6.636278,1.910017
600,5.991871,1.800948
800,5.669568,1.723768
1000,5.445058,1.669268
1200,5.279077,1.629438
1400,5.156404,1.595345
1600,5.068623,1.568386
1800,4.972090,1.545387
2000,4.893766,1.525637
2200,4.827102,1.505451
2400,4.765783,1.486065
2600,4.699548,1.469751
2800,4.652183,1.456540
3000,4.616022,1.444853
3200,4.594157,1.436463
3400,4.561024,1.429719
3600,4.533049,1.423934
3800,4.534395,1.419328
4000,4.517690,1.415690
4096,4.507642,1.414467
