step,train_loss,val_bpb
200,8.964015,2.444590
400,7.765171,2.307550
600,7.408807,2.233851
800,7.183592,2.172193
1000,6.970511,2.097700
1200,6.776173,2.044871
1400,6.636844,2.013862
1600,6.529083,1.989563
1800,6.478174,1.973988
2000,6.432323,1.962087
2200,6.380644,1.952209
2400,6.351084,1.941440
2600,6.327316,1.931006
2800,6.291716,1.921210
3000,6.261637,1.913492
3200,6.240738,1.904828
3400,6.198182,1.899235
3600,6.199154,1.895007
3800,6.175059,1.888465
4000,6.140488,1.881350
4200,6.138441,1.875613
4400,6.127022,1.870457
4600,6.108030,1.867211
4800,6.108799,1.862565
5000,6.082278,1.857140
5200,6.047951,1.851797
5400,6.027005,1.847466
5600,6.039598,1.841141
5800,6.015197,1.840355
6000,6.007494,1.836770
6200,5.990452,1.835148
6400,5.979550,1.830329
6600,5.982465,1.827449
6800,5.967847,1.824613
7000,5.965968,1.824815
7200,5.961464,1.822324
7400,5.961736,1.819959
7600,5.941416,1.818875
7800,5.944008,1.817867
8000,5.933953,1.817361
