step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497986,0.498409,0.497118,0.497152,0.497678,0.497591,0.498598,0.498075,0.500680,0.499781,0.498370,0.498353,0.499913,0.499712,0.499642,0.498899,0.500815,0.500023,0.498696,0.498549,0.499911,0.499808,0.500305,0.499466,0.500667,0.500341,0.499131,0.499081,0.500238,0.500201,0.500815,0.499984,0.499355,0.498982,0.499395,0.499410,0.500141,0.500108,0.501422,0.500683,0.499989,0.499542,0.499041,0.499014,0.499727,0.499695,0.501793,0.501261
400,0.492406,0.494782,0.487788,0.488285,0.488383,0.488101,0.493792,0.491756,0.504061,0.500543,0.493043,0.492614,0.498917,0.497243,0.499796,0.495495,0.503856,0.500627,0.493937,0.492751,0.498338,0.497232,0.502502,0.497335,0.504943,0.502948,0.493214,0.492569,0.498675,0.498033,0.504040,0.498466,0.499597,0.498363,0.496965,0.496948,0.501557,0.500868,0.508408,0.503694,0.502392,0.500973,0.497498,0.497338,0.501027,0.500749,0.510669,0.507567
600,0.484714,0.490061,0.472536,0.474040,0.473479,0.472645,0.488648,0.482902,0.509338,0.500658,0.485155,0.482606,0.498890,0.493378,0.503040,0.490158,0.509379,0.500144,0.485699,0.481630,0.495977,0.492256,0.508967,0.493306,0.512287,0.504531,0.482222,0.479483,0.492296,0.490096,0.510751,0.493417,0.501184,0.496776,0.491693,0.491403,0.504414,0.501498,0.520274,0.506110,0.504658,0.501708,0.493089,0.492463,0.504037,0.502654,0.524161,0.513708
800,0.473953,0.482697,0.452616,0.455304,0.455361,0.452816,0.485887,0.471658,0.516976,0.499721,0.476058,0.468718,0.500812,0.486812,0.510355,0.483219,0.517901,0.499221,0.473564,0.464308,0.493044,0.484051,0.521152,0.488049,0.521879,0.504409,0.470486,0.462887,0.482925,0.477400,0.522208,0.486241,0.503234,0.493271,0.483794,0.482611,0.509095,0.502968,0.537056,0.507611,0.505706,0.500405,0.485054,0.483375,0.509385,0.505561,0.541768,0.518779
1000,0.463238,0.474260,0.432211,0.435626,0.443168,0.434567,0.488628,0.460746,0.523011,0.496100,0.470827,0.455328,0.509480,0.482192,0.521794,0.475509,0.526040,0.495821,0.466302,0.447014,0.491741,0.473300,0.537625,0.482607,0.532856,0.503481,0.461741,0.445701,0.473915,0.462711,0.537888,0.476240,0.509442,0.490766,0.475137,0.472247,0.516146,0.504901,0.556828,0.505602,0.506541,0.498376,0.477603,0.474788,0.515079,0.507856,0.560769,0.519409
1200,0.455135,0.467131,0.415111,0.418179,0.446672,0.422217,0.493354,0.451182,0.530978,0.493347,0.471141,0.444387,0.522524,0.479045,0.535073,0.469026,0.535595,0.492615,0.464652,0.432566,0.493606,0.463603,0.554235,0.475725,0.542356,0.500289,0.459191,0.431584,0.469554,0.449585,0.553789,0.465924,0.513273,0.485190,0.467526,0.462579,0.522347,0.505356,0.572081,0.499600,0.508277,0.496569,0.470977,0.466694,0.518346,0.507528,0.576017,0.514366
1400,0.447909,0.460664,0.400195,0.401668,0.460061,0.414458,0.498066,0.441035,0.538390,0.488997,0.476870,0.433654,0.540130,0.477285,0.549243,0.462715,0.545291,0.488445,0.468436,0.419707,0.498044,0.452373,0.567305,0.467117,0.551033,0.495978,0.462141,0.418090,0.469632,0.438159,0.568899,0.455559,0.519259,0.480121,0.460665,0.453168,0.529240,0.505589,0.584922,0.490978,0.508846,0.493597,0.463712,0.457453,0.518863,0.503990,0.587344,0.505667
1600,0.442823,0.455674,0.388357,0.386649,0.481187,0.411951,0.503836,0.430200,0.544766,0.485067,0.483190,0.424817,0.560362,0.475743,0.562525,0.454882,0.552979,0.481750,0.474719,0.409651,0.508103,0.443979,0.581417,0.457513,0.557911,0.489895,0.466690,0.406378,0.471730,0.426408,0.582269,0.444263,0.524296,0.473783,0.453233,0.443544,0.532855,0.502977,0.596737,0.480672,0.508344,0.489334,0.456795,0.448319,0.518855,0.499663,0.595642,0.495288
1800,0.436449,0.449020,0.379986,0.373555,0.503402,0.412685,0.510544,0.420037,0.549944,0.480398,0.492816,0.418029,0.583461,0.475963,0.576515,0.446626,0.560541,0.476545,0.482185,0.398930,0.518637,0.435020,0.595004,0.448271,0.563176,0.483996,0.473297,0.395799,0.477790,0.416335,0.594786,0.433013,0.530110,0.468702,0.447185,0.434481,0.536950,0.499426,0.606787,0.470069,0.507907,0.485323,0.448835,0.438113,0.516756,0.493082,0.600948,0.483327
2000,0.432476,0.444525,0.374685,0.361765,0.525831,0.413002,0.516090,0.409834,0.554495,0.475102,0.503034,0.411508,0.606291,0.475477,0.586253,0.438218,0.566559,0.470974,0.492811,0.390145,0.534090,0.428999,0.607035,0.439280,0.570499,0.478982,0.483478,0.385796,0.486943,0.407990,0.606153,0.422186,0.534655,0.462751,0.441094,0.425019,0.538339,0.493804,0.614200,0.457756,0.508356,0.481678,0.442563,0.429244,0.514650,0.486653,0.605165,0.470928
2200,0.428536,0.439760,0.372946,0.351835,0.550102,0.414800,0.520813,0.398813,0.560052,0.471047,0.515718,0.407075,0.631058,0.478034,0.597560,0.430297,0.572633,0.464333,0.503406,0.382432,0.551561,0.423391,0.618572,0.429543,0.577402,0.472838,0.493687,0.377727,0.497785,0.400407,0.619625,0.412071,0.538854,0.455534,0.434775,0.415381,0.540437,0.488730,0.623008,0.447065,0.509260,0.478366,0.436315,0.420036,0.512158,0.478671,0.609725,0.459531
2400,0.424695,0.435252,0.374446,0.343033,0.574728,0.417085,0.527627,0.389147,0.563456,0.465484,0.529451,0.403352,0.657380,0.479860,0.607055,0.421311,0.580329,0.459146,0.516472,0.375954,0.569557,0.419169,0.628575,0.420486,0.581034,0.464808,0.506860,0.371486,0.511903,0.395038,0.630410,0.402117,0.542799,0.450011,0.430318,0.407556,0.541204,0.482866,0.629803,0.436984,0.509090,0.473926,0.430733,0.411393,0.508889,0.469835,0.612504,0.447808
2600,0.422048,0.431595,0.377750,0.335172,0.600436,0.420558,0.534157,0.380705,0.568035,0.460431,0.542573,0.399202,0.682750,0.479818,0.617074,0.414235,0.584109,0.452780,0.528006,0.368462,0.588420,0.413012,0.637553,0.412122,0.585034,0.457198,0.517167,0.364629,0.526875,0.389649,0.639986,0.392217,0.549363,0.445065,0.425899,0.399838,0.543697,0.476791,0.636433,0.426059,0.510835,0.470255,0.426566,0.403792,0.506259,0.462528,0.616926,0.436439
2800,0.418655,0.427152,0.381874,0.328298,0.625236,0.421732,0.540248,0.371481,0.571894,0.455740,0.555820,0.396039,0.709658,0.480504,0.626534,0.406810,0.587976,0.446882,0.542457,0.362534,0.608974,0.410962,0.648234,0.404218,0.590887,0.451864,0.531125,0.359143,0.542693,0.384103,0.650375,0.383148,0.554371,0.439544,0.423151,0.393243,0.547947,0.472480,0.642281,0.415851,0.512060,0.466804,0.422622,0.395857,0.503414,0.454577,0.620767,0.425429
3000,0.415452,0.422989,0.386544,0.322387,0.650339,0.422277,0.544968,0.362349,0.575218,0.450676,0.567787,0.392041,0.736488,0.481909,0.635016,0.398967,0.592484,0.441142,0.555453,0.356737,0.630274,0.409104,0.657957,0.396639,0.595592,0.446050,0.542993,0.353974,0.559029,0.380748,0.661771,0.375194,0.560113,0.435482,0.421391,0.387180,0.549874,0.466841,0.651280,0.406434,0.513870,0.464481,0.419911,0.389015,0.500302,0.445973,0.624290,0.414494
3200,0.412520,0.419170,0.391445,0.317376,0.674820,0.422472,0.551352,0.353494,0.579648,0.446726,0.580971,0.387853,0.762151,0.482052,0.640762,0.390413,0.596495,0.434676,0.568658,0.351133,0.650837,0.406328,0.665821,0.388449,0.597557,0.438264,0.555904,0.350027,0.576856,0.377776,0.672448,0.366395,0.564566,0.430371,0.420041,0.382063,0.554749,0.463011,0.659452,0.397409,0.514788,0.460509,0.416570,0.382371,0.496890,0.437384,0.629476,0.404694
3400,0.409989,0.415461,0.397859,0.312601,0.699719,0.424080,0.556697,0.345746,0.583522,0.443191,0.592547,0.384074,0.788548,0.482247,0.647831,0.383374,0.600716,0.429910,0.579744,0.345538,0.671764,0.403391,0.671360,0.380681,0.601613,0.433106,0.566329,0.345349,0.593715,0.374537,0.683960,0.359036,0.569048,0.426241,0.419334,0.376976,0.557772,0.457746,0.666309,0.388653,0.514660,0.456047,0.414921,0.376971,0.493479,0.429443,0.633364,0.395531
3600,0.408210,0.412541,0.402771,0.308771,0.723311,0.423944,0.565106,0.339575,0.586411,0.438763,0.602660,0.380149,0.813440,0.481276,0.655198,0.377025,0.603831,0.424388,0.591306,0.340295,0.693273,0.400663,0.677767,0.373626,0.605056,0.427272,0.574968,0.340264,0.610162,0.373321,0.693365,0.351597,0.572879,0.421891,0.419453,0.372838,0.561892,0.453375,0.672562,0.379819,0.516629,0.453308,0.414175,0.372498,0.492703,0.422818,0.637006,0.386175
3800,0.405276,0.408603,0.407657,0.305080,0.746445,0.422177,0.570527,0.332436,0.587794,0.434166,0.613299,0.376951,0.838938,0.482694,0.659981,0.369808,0.607818,0.419428,0.600698,0.335516,0.713255,0.398087,0.684896,0.367373,0.608056,0.421998,0.585418,0.336200,0.627632,0.372629,0.703285,0.345287,0.575552,0.417460,0.419058,0.368853,0.564036,0.447850,0.679559,0.372168,0.518010,0.450718,0.413638,0.368263,0.490116,0.415680,0.641501,0.377701
4000,0.403912,0.406265,0.412430,0.301558,0.767568,0.420384,0.576647,0.326319,0.592383,0.431548,0.623284,0.374071,0.862584,0.482099,0.664340,0.362867,0.610724,0.414435,0.611977,0.331405,0.732827,0.396676,0.690794,0.361358,0.610421,0.417074,0.595951,0.332525,0.644272,0.371023,0.710646,0.338633,0.579729,0.413575,0.419689,0.365201,0.568592,0.444285,0.686402,0.365780,0.520015,0.448389,0.414030,0.364197,0.488980,0.409035,0.646686,0.370883
4200,0.402188,0.403700,0.417137,0.298360,0.788043,0.419919,0.581769,0.320745,0.593414,0.427585,0.631454,0.370513,0.884612,0.481189,0.669109,0.357037,0.613361,0.410095,0.621102,0.327575,0.752353,0.395032,0.697251,0.355889,0.611992,0.412347,0.604078,0.329054,0.660215,0.369001,0.717682,0.332691,0.581896,0.409311,0.420507,0.362058,0.570939,0.439153,0.690128,0.359086,0.520221,0.444962,0.414069,0.360758,0.488644,0.403274,0.650816,0.364204
4400,0.399904,0.400665,0.420799,0.295334,0.806695,0.418266,0.584564,0.314978,0.595790,0.424861,0.640340,0.367952,0.905802,0.480717,0.673945,0.351780,0.616035,0.406062,0.628771,0.323533,0.770912,0.393477,0.703162,0.350841,0.614754,0.408589,0.610769,0.324948,0.674922,0.367144,0.725635,0.327442,0.585142,0.406063,0.421287,0.359222,0.573396,0.434776,0.694962,0.352845,0.521203,0.442096,0.415015,0.358008,0.488757,0.397777,0.655483,0.358142
4600,0.397908,0.398043,0.423969,0.292598,0.825513,0.416344,0.588639,0.310109,0.596831,0.421904,0.647750,0.365427,0.925942,0.479128,0.677674,0.346783,0.619722,0.402732,0.636124,0.320475,0.788396,0.392127,0.707108,0.345808,0.616880,0.404429,0.617578,0.322078,0.689768,0.366565,0.732881,0.322829,0.588716,0.403438,0.422382,0.356826,0.576903,0.431192,0.700620,0.347786,0.522337,0.439735,0.415862,0.355692,0.488597,0.392681,0.659692,0.352440
4800,0.396678,0.396089,0.426824,0.290183,0.842699,0.414416,0.592702,0.305337,0.598701,0.419606,0.655401,0.363100,0.945880,0.479018,0.681323,0.342218,0.621986,0.399318,0.643026,0.317274,0.806325,0.390734,0.711604,0.341569,0.618911,0.400866,0.624765,0.319800,0.703923,0.366084,0.739910,0.318635,0.591597,0.400896,0.423399,0.354738,0.579228,0.427099,0.705253,0.342711,0.522250,0.436907,0.416892,0.353705,0.487885,0.387354,0.663728,0.347297
5000,0.395270,0.394113,0.428930,0.287549,0.858384,0.412222,0.597262,0.301265,0.600497,0.417325,0.661643,0.360154,0.963598,0.477597,0.685247,0.338011,0.623473,0.395989,0.650049,0.314074,0.821649,0.388603,0.715426,0.337221,0.620589,0.397582,0.631292,0.317479,0.716525,0.365233,0.745148,0.313915,0.593644,0.398276,0.425220,0.353093,0.582528,0.423517,0.708272,0.337550,0.522689,0.434668,0.418208,0.352149,0.488570,0.383080,0.666892,0.342075
5200,0.394165,0.392493,0.430497,0.285242,0.871988,0.409685,0.599183,0.297013,0.600992,0.414829,0.668520,0.358031,0.980479,0.476739,0.687188,0.333642,0.624507,0.393144,0.656861,0.311757,0.835736,0.387180,0.719150,0.333395,0.621791,0.394409,0.637124,0.314914,0.729313,0.364985,0.749904,0.310229,0.595157,0.395485,0.427175,0.351626,0.585987,0.420927,0.713121,0.333860,0.523551,0.432938,0.418914,0.350376,0.489949,0.379892,0.671084,0.338318
5400,0.392525,0.390525,0.431486,0.283078,0.884281,0.407728,0.601819,0.293245,0.602093,0.413010,0.673216,0.355976,0.994777,0.475671,0.690116,0.330093,0.626605,0.390622,0.662407,0.309557,0.849142,0.386080,0.721551,0.329475,0.623850,0.391558,0.642216,0.312776,0.739257,0.363936,0.754808,0.307026,0.597217,0.393348,0.428915,0.350421,0.588877,0.418382,0.716660,0.330299,0.525106,0.431888,0.420065,0.348913,0.491419,0.376671,0.674970,0.335035
5600,0.391509,0.389096,0.431958,0.280982,0.894115,0.405342,0.604057,0.290193,0.602336,0.410797,0.677374,0.354212,1.008226,0.474369,0.692510,0.327037,0.627784,0.388157,0.667327,0.307684,0.861671,0.384643,0.724710,0.326432,0.625625,0.389535,0.647365,0.311181,0.750299,0.363248,0.758498,0.303777,0.598684,0.390858,0.430987,0.349701,0.591793,0.415587,0.718501,0.326363,0.525796,0.430251,0.421569,0.348031,0.492798,0.373760,0.677711,0.331551
5800,0.390300,0.387581,0.432099,0.278784,0.903163,0.403095,0.605422,0.287093,0.603351,0.409194,0.681627,0.352687,1.020416,0.473866,0.694930,0.324352,0.629791,0.386252,0.672053,0.305497,0.873144,0.383434,0.726919,0.323590,0.626819,0.387305,0.651720,0.309526,0.760088,0.363001,0.762809,0.301019,0.601026,0.389558,0.432684,0.348793,0.593734,0.413395,0.720613,0.322937,0.526663,0.429130,0.422836,0.347171,0.493019,0.370753,0.680463,0.328427
6000,0.389654,0.386586,0.432240,0.277163,0.911465,0.401286,0.606815,0.284507,0.603670,0.407512,0.684928,0.350987,1.031466,0.472411,0.695725,0.321538,0.630756,0.384130,0.675923,0.303683,0.883236,0.382228,0.729419,0.321034,0.628007,0.385426,0.656336,0.308584,0.768521,0.362286,0.766883,0.298690,0.602883,0.387970,0.434173,0.348017,0.596360,0.411688,0.723556,0.320310,0.526828,0.427662,0.423861,0.346386,0.493876,0.368468,0.682694,0.325708
6200,0.388845,0.385527,0.431896,0.275580,0.917424,0.399106,0.606764,0.281741,0.603402,0.405799,0.688112,0.349822,1.041099,0.471496,0.697011,0.319032,0.631987,0.382600,0.679852,0.302492,0.893057,0.381966,0.731398,0.319023,0.629030,0.383580,0.660676,0.307669,0.776659,0.362132,0.769677,0.296625,0.604135,0.386572,0.435552,0.347512,0.598478,0.409632,0.725604,0.317936,0.527489,0.426735,0.425190,0.346011,0.494729,0.366473,0.685378,0.323367
6400,0.388012,0.384572,0.430954,0.274004,0.922880,0.397382,0.606567,0.279577,0.603306,0.404274,0.690912,0.348617,1.050229,0.471109,0.697725,0.317112,0.632750,0.380882,0.683318,0.301088,0.900893,0.380946,0.734197,0.317293,0.629673,0.381883,0.663690,0.306657,0.784082,0.361974,0.773453,0.294696,0.605280,0.385177,0.436759,0.346812,0.599838,0.407793,0.727736,0.315862,0.527569,0.425538,0.425700,0.345175,0.495532,0.364546,0.687508,0.321416
6600,0.387124,0.383591,0.430318,0.272740,0.927105,0.395550,0.606968,0.277680,0.603457,0.403154,0.693654,0.347724,1.058479,0.470466,0.698589,0.315315,0.633406,0.379471,0.685823,0.299938,0.908397,0.380238,0.735887,0.315598,0.630489,0.380506,0.666855,0.305783,0.789826,0.361442,0.775739,0.292850,0.606114,0.384028,0.438169,0.346595,0.602205,0.406687,0.729480,0.314085,0.527619,0.424446,0.426755,0.344803,0.496632,0.363130,0.689104,0.319621
6800,0.386384,0.382792,0.429573,0.271542,0.930951,0.393957,0.607299,0.275966,0.603701,0.402056,0.695460,0.346678,1.064976,0.469709,0.699173,0.313647,0.634456,0.378401,0.688612,0.299085,0.914909,0.379629,0.737356,0.314068,0.631719,0.379467,0.669202,0.304803,0.795549,0.361031,0.777577,0.291335,0.607205,0.383195,0.439159,0.346174,0.604049,0.405597,0.731044,0.312596,0.528481,0.423933,0.427736,0.344581,0.497507,0.361685,0.691051,0.318083
7000,0.385923,0.382258,0.428625,0.270363,0.933809,0.392377,0.607038,0.274325,0.603939,0.401160,0.696925,0.345811,1.070462,0.468606,0.700131,0.312124,0.635088,0.377262,0.690817,0.298317,0.920723,0.379162,0.738816,0.312658,0.632820,0.378716,0.672010,0.304312,0.800577,0.361126,0.779356,0.289973,0.607666,0.382245,0.440058,0.345839,0.605213,0.404397,0.732328,0.311152,0.528965,0.423399,0.428547,0.344234,0.497884,0.360388,0.692262,0.316617
7200,0.385430,0.381692,0.427563,0.269249,0.936715,0.391214,0.606691,0.272906,0.603924,0.400249,0.698535,0.345130,1.075812,0.468068,0.700045,0.310725,0.636037,0.376471,0.692931,0.297613,0.925832,0.378883,0.739862,0.311491,0.633002,0.377632,0.673858,0.303598,0.804652,0.360767,0.781507,0.288934,0.608355,0.381476,0.441100,0.345657,0.606320,0.403358,0.733413,0.309896,0.529526,0.422874,0.429436,0.344151,0.498530,0.359297,0.693217,0.315319
7400,0.384731,0.380965,0.426924,0.268450,0.939081,0.390225,0.606802,0.271761,0.603913,0.399456,0.699526,0.344477,1.080470,0.467333,0.700154,0.309450,0.636450,0.375571,0.694913,0.296867,0.930386,0.378359,0.740595,0.310323,0.633208,0.376658,0.675657,0.302971,0.808488,0.360365,0.783050,0.287968,0.609217,0.380881,0.441963,0.345426,0.607780,0.402593,0.734201,0.308773,0.529959,0.422417,0.429964,0.343853,0.498932,0.358136,0.694341,0.314246
