step,train_loss,val_bpb
200,8.562488,2.259232
400,6.954207,1.989540
600,6.330814,1.884699
800,6.026503,1.825132
1000,5.843716,1.774261
1200,5.691229,1.736556
1400,5.580653,1.706535
1600,5.484615,1.682074
1800,5.412858,1.666245
2000,5.330015,1.645515
2200,5.300483,1.629972
2400,5.255122,1.616276
2600,5.192176,1.602534
2800,5.162571,1.591948
3000,5.124763,1.578995
3200,5.079537,1.567397
3400,5.041075,1.558560
3600,5.014574,1.550195
3800,4.978284,1.537192
4000,4.953414,1.530832
4200,4.919634,1.521746
4400,4.899782,1.513568
4600,4.869400,1.504802
4800,4.873183,1.498617
5000,4.817117,1.489915
5200,4.799421,1.483295
5400,4.776464,1.477866
5600,4.741391,1.472411
5800,4.735466,1.466420
6000,4.718009,1.460776
6200,4.698844,1.456657
6400,4.689881,1.453991
6600,4.665716,1.448839
6800,4.663413,1.445923
7000,4.663172,1.442828
7200,4.648149,1.440491
7400,4.625653,1.438391
7600,4.609652,1.436590
7800,4.611418,1.433963
8000,4.616447,1.432544
