step,train_loss,qreg_loss,lambda,val_loss,val_loss_snapped
0,6.352694,0.362850,0.000000,6.417476,
1000,1.849642,0.518040,0.000000,1.835957,
2000,1.740530,0.511071,0.000000,1.744847,
3000,1.704752,0.507359,0.000000,1.702678,
4000,1.674565,0.505104,0.000000,1.668825,
5000,1.643850,0.503548,0.000000,1.639959,
6000,1.607547,0.502798,0.000000,1.617220,
7000,1.595239,0.502167,0.000000,1.594841,
8000,1.581723,0.501743,0.000000,1.579619,
9000,1.566371,0.502102,0.000000,1.569912,
10000,1.566822,0.501830,0.000000,1.572626,
11000,1.637188,0.500616,0.000000,1.644752,
12000,1.625488,0.500367,0.000000,1.625547,
13000,1.618382,0.500262,0.000000,1.616105,
14000,1.609942,0.500183,0.000000,1.605557,
15000,1.597933,0.500145,0.000000,1.597030,
16000,1.586164,0.500194,0.000000,1.588200,
17000,1.585548,0.500381,0.000000,1.582315,
18000,1.576862,0.500155,0.000000,1.572865,
19000,1.562549,0.500012,0.000000,1.567792,
20000,1.549851,0.500081,0.000000,1.557616,
21000,1.548789,0.500086,0.000000,1.547566,
22000,1.544349,0.500143,0.000000,1.539427,
23000,1.532670,0.500115,0.000000,1.533905,
24000,1.521306,0.500097,0.000000,1.528292,
25000,1.523237,0.500308,0.000000,1.520942,
26000,1.520825,0.500227,0.000000,1.517392,
27000,1.515389,0.500187,0.000000,1.513184,
28000,1.510185,0.500017,0.000000,1.510989,
29000,1.505222,0.499846,0.000000,1.508827,
30000,1.508952,0.499904,0.000000,1.509969,
31000,1.576421,0.500113,0.000000,1.579891,
32000,1.569001,0.500146,0.000000,1.573630,
33000,1.565177,0.500066,0.000000,1.571958,
34000,1.560735,0.500088,0.000000,1.569239,
35000,1.562605,0.500202,0.000000,1.563428,
36000,1.558300,0.500106,0.000000,1.561551,
37000,1.561953,0.500166,0.000000,1.558984,
38000,1.558952,0.500117,0.000000,1.561075,
39000,1.550370,0.500205,0.000000,1.552029,
40000,1.545115,0.500124,0.000000,1.549370,
41000,1.539785,0.500121,0.000000,1.548355,
42000,1.546267,0.500240,0.000000,1.544334,
43000,1.538115,0.499954,0.000000,1.540719,
44000,1.535102,0.500078,0.000000,1.535274,
45000,1.538571,0.500096,0.000000,1.534111,
46000,1.524607,0.500096,0.000000,1.529172,
47000,1.523976,0.500092,0.000000,1.525471,
48000,1.522157,0.500109,0.000000,1.521216,
49000,1.522779,0.500118,0.000000,1.517539,
50000,1.517703,0.500060,0.000000,1.515178,
51000,1.510861,0.500100,0.000000,1.512057,
52000,1.509213,0.500121,0.000000,1.511062,
53000,1.512981,0.500024,0.000000,1.507549,
54000,1.500082,0.500156,0.000000,1.503431,
55000,1.499448,0.500021,0.000000,1.501238,
56000,1.495707,0.500034,0.000000,1.497995,
57000,1.493469,0.499891,0.000000,1.496346,
58000,1.493574,0.500312,0.000000,1.492879,
59000,1.486454,0.500002,0.000000,1.489597,
60000,1.489562,0.500225,0.000000,1.487627,
61000,1.483693,0.500073,0.000000,1.486676,
62000,1.485003,0.500370,0.000000,1.484051,
63000,1.479037,0.499947,0.000000,1.483162,
64000,1.471623,0.499949,0.000000,1.480388,
65000,1.482620,0.500264,0.000000,1.478877,
66000,1.472508,0.500185,0.000000,1.478658,
67000,1.476944,0.500448,0.000000,1.478018,
68000,1.478824,0.500289,0.000000,1.477190,
69000,1.474959,0.500418,0.000000,1.476830,
70000,1.473299,0.500359,0.000000,1.477719,
71000,1.534548,0.500076,0.000000,1.534288,
72000,1.535131,0.500085,0.000000,1.532563,
73000,1.536102,0.500152,0.000000,1.534234,
74000,1.530814,0.500118,0.000000,1.535573,
75000,1.532781,0.500064,0.000000,1.536312,
76000,1.531211,0.500066,0.000000,1.535577,
77000,1.528198,0.499945,0.000000,1.534162,
78000,1.529063,0.500104,0.000000,1.532320,
79000,1.529890,0.500148,0.000000,1.531853,
80000,1.531728,0.500199,0.000000,1.528751,
81000,1.524711,0.500064,0.000000,1.527680,
82000,1.527547,0.499982,0.000000,1.524042,
83000,1.534257,0.500090,0.000000,1.528489,
84000,1.520215,0.500077,0.000000,1.526128,
85000,1.526496,0.500007,0.000000,1.526372,
86000,1.528892,0.499922,0.000000,1.523500,
87000,1.524790,0.500075,0.000000,1.524434,
88000,1.518433,0.500012,0.000000,1.520931,
89000,1.515602,0.500105,0.000000,1.516333,
90000,1.513239,0.500037,0.000000,1.517186,
91000,1.522789,0.499949,0.000000,1.516186,
92000,1.513857,0.499937,0.000000,1.517704,
93000,1.521643,0.500153,0.000000,1.514409,
94000,1.508501,0.500006,0.000000,1.516040,
95000,1.505093,0.500075,0.000000,1.512583,
96000,1.512603,0.500041,0.000000,1.510240,
97000,1.512945,0.500193,0.000000,1.509637,
98000,1.505093,0.500155,0.000000,1.506499,
99000,1.507972,0.499911,0.000000,1.507218,
