step,train_loss,val_loss,val_loss_hard
0,5.549103,5.549117,5.549049
1000,3.157006,3.101374,3.100875
2000,2.633473,2.606390,2.607547
3000,2.429527,2.413217,2.414071
4000,2.294126,2.284934,2.286405
5000,2.180812,2.163120,2.164266
6000,2.064022,2.052931,2.056440
7000,1.962470,1.954830,1.958294
8000,1.890969,1.883188,1.888215
9000,1.841623,1.839767,1.842047
10000,1.806958,1.799425,1.803478
11000,1.777377,1.776761,1.778944
12000,1.749514,1.748338,1.753868
13000,1.729677,1.732202,1.736390
14000,1.717805,1.712086,1.716216
15000,1.704690,1.702589,1.705167
16000,1.698360,1.694725,1.698660
17000,1.685780,1.684766,1.688218
18000,1.675083,1.674028,1.677696
19000,1.669097,1.667953,1.673226
20000,1.665393,1.661380,1.664587
21000,1.659167,1.656132,1.659096
22000,1.649445,1.647376,1.651919
23000,1.644987,1.645189,1.650006
24000,1.639939,1.637092,1.640957
25000,1.631595,1.637425,1.640440
26000,1.631809,1.631167,1.634155
27000,1.631887,1.625986,1.629723
28000,1.628461,1.624368,1.628121
29000,1.623794,1.622306,1.626686
30000,1.619222,1.617289,1.621617
31000,1.617414,1.614135,1.618758
32000,1.614551,1.609834,1.612636
33000,1.608174,1.608322,1.611756
34000,1.608947,1.605806,1.610025
35000,1.604033,1.602114,1.605480
36000,1.600051,1.597505,1.602549
37000,1.594225,1.597844,1.602235
38000,1.594447,1.592448,1.596701
39000,1.591390,1.591814,1.595286
40000,1.591205,1.591390,1.592982
41000,1.588814,1.587049,1.589387
42000,1.590266,1.585873,1.591311
43000,1.578664,1.585074,1.587900
44000,1.582554,1.580794,1.584955
45000,1.576821,1.579468,1.583591
46000,1.574420,1.578313,1.581419
47000,1.578610,1.573639,1.577920
48000,1.572503,1.573718,1.575567
49000,1.571312,1.570597,1.575040
50000,1.570187,1.568551,1.571784
51000,1.569996,1.565554,1.570015
52000,1.562970,1.565217,1.568274
53000,1.560062,1.562266,1.566173
54000,1.557133,1.560550,1.563188
55000,1.554565,1.559948,1.562742
56000,1.557768,1.558807,1.562936
57000,1.555223,1.555057,1.558913
58000,1.553443,1.553975,1.558815
59000,1.553529,1.551043,1.555605
60000,1.549563,1.552329,1.555337
61000,1.551804,1.549682,1.553037
62000,1.548746,1.547186,1.550507
63000,1.548155,1.546463,1.550190
64000,1.543797,1.545402,1.549194
65000,1.542945,1.544057,1.546609
66000,1.540189,1.540414,1.545831
67000,1.540858,1.541367,1.543753
