step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497925,0.498146,0.497547,0.497614,0.499489,0.499304,0.498212,0.497867,0.499969,0.499169,0.498459,0.498398,0.500455,0.500363,0.499649,0.499215,0.500322,0.499556,0.498741,0.498657,0.500543,0.500512,0.500345,0.499980,0.500606,0.499560,0.498641,0.498554,0.500015,0.499996,0.500670,0.500357,0.499264,0.499029,0.499526,0.499497,0.500151,0.500134,0.501070,0.500816,0.499453,0.499305,0.499656,0.499640,0.499804,0.499790,0.500820,0.500558
400,0.493311,0.494563,0.488215,0.488583,0.490027,0.489602,0.497196,0.495030,0.506658,0.502323,0.492970,0.492080,0.499997,0.498765,0.502484,0.499745,0.505995,0.502466,0.496733,0.496269,0.503260,0.502585,0.504679,0.502569,0.505701,0.501743,0.495861,0.495342,0.500849,0.500575,0.506192,0.504372,0.498783,0.498181,0.498567,0.498596,0.501699,0.501583,0.507429,0.506399,0.500275,0.500053,0.499415,0.499440,0.499988,0.499891,0.505537,0.504532
600,0.487187,0.490447,0.472856,0.473995,0.474025,0.473149,0.496388,0.491924,0.516453,0.505225,0.484840,0.481789,0.498897,0.495512,0.504229,0.498417,0.515724,0.507143,0.491576,0.489645,0.506558,0.504041,0.509243,0.503894,0.513589,0.503772,0.489363,0.488079,0.500990,0.499349,0.512475,0.507689,0.501580,0.498342,0.494159,0.494185,0.506094,0.505392,0.514638,0.511810,0.500972,0.500562,0.498937,0.499040,0.501733,0.501295,0.510228,0.508041
800,0.478219,0.484355,0.452469,0.454656,0.454262,0.452104,0.496654,0.488965,0.531619,0.510052,0.473683,0.466868,0.498079,0.490129,0.506293,0.496470,0.529666,0.513199,0.483460,0.478719,0.513666,0.507274,0.514108,0.504368,0.525868,0.506903,0.479035,0.476278,0.502006,0.497870,0.519820,0.510675,0.503906,0.495194,0.485291,0.484971,0.512882,0.510714,0.522671,0.516918,0.500626,0.498519,0.497693,0.497868,0.505780,0.504485,0.514974,0.511277
1000,0.470028,0.478792,0.432117,0.435473,0.442237,0.433681,0.501716,0.489097,0.548508,0.514266,0.462997,0.449913,0.499250,0.483231,0.511523,0.495732,0.542891,0.516254,0.476595,0.467461,0.525523,0.513010,0.521878,0.505641,0.541955,0.510119,0.468877,0.463607,0.503791,0.495536,0.528331,0.513497,0.513532,0.495067,0.474523,0.473589,0.521467,0.515816,0.530517,0.520580,0.501138,0.497137,0.495135,0.495465,0.511912,0.509431,0.519609,0.514127
1200,0.463895,0.474839,0.415252,0.419261,0.446133,0.423744,0.510019,0.491415,0.564282,0.517236,0.460550,0.437668,0.506245,0.478799,0.520813,0.497563,0.557429,0.520140,0.472432,0.456486,0.539638,0.518408,0.531355,0.508065,0.559046,0.513661,0.461512,0.452036,0.508889,0.494321,0.539571,0.517972,0.524096,0.496364,0.466101,0.463611,0.530103,0.520084,0.539888,0.524571,0.502124,0.495454,0.492994,0.493432,0.518644,0.514115,0.524308,0.516687
1400,0.456838,0.469662,0.402315,0.405934,0.461204,0.422186,0.520938,0.496000,0.579858,0.519941,0.464134,0.427372,0.519056,0.476592,0.532561,0.501389,0.572519,0.522807,0.472398,0.446442,0.555402,0.523867,0.543009,0.512029,0.579150,0.518394,0.454956,0.439459,0.512502,0.490965,0.551294,0.522621,0.536941,0.499294,0.459895,0.455897,0.537232,0.522436,0.549227,0.528075,0.502560,0.493252,0.490759,0.491048,0.522480,0.516015,0.528591,0.518675
1600,0.452406,0.466344,0.392856,0.394766,0.481155,0.425398,0.534315,0.502361,0.596334,0.522759,0.474016,0.420757,0.536828,0.478217,0.545683,0.506387,0.586348,0.525365,0.475405,0.437977,0.570664,0.528390,0.557109,0.517617,0.596009,0.521062,0.449997,0.428543,0.516319,0.486525,0.564681,0.528075,0.549892,0.501751,0.453408,0.447289,0.543285,0.522970,0.558738,0.531173,0.504125,0.492257,0.488492,0.488596,0.526813,0.517688,0.533176,0.520621
1800,0.448619,0.463387,0.387556,0.385575,0.501990,0.431283,0.549051,0.510153,0.608917,0.523823,0.486032,0.416047,0.557065,0.481967,0.559747,0.512384,0.600467,0.527664,0.480782,0.430900,0.588134,0.533771,0.570213,0.522715,0.613024,0.523517,0.448550,0.418907,0.519783,0.480113,0.576479,0.532162,0.562307,0.503503,0.448852,0.439857,0.549669,0.522677,0.567799,0.533722,0.504527,0.490040,0.484947,0.484989,0.530594,0.518973,0.536910,0.521919
