step,train_loss,val_loss
0,5.622974,5.613930
1000,2.003358,1.976981
2000,1.869687,1.865834
3000,1.807906,1.808597
4000,1.768710,1.757104
5000,1.735621,1.734224
6000,1.714270,1.713815
7000,1.694996,1.694767
8000,1.681806,1.680194
9000,1.665637,1.669154
10000,1.654288,1.655421
11000,1.650208,1.647692
12000,1.636764,1.635879
13000,1.634886,1.626267
14000,1.621478,1.614986
15000,1.606028,1.607481
16000,1.601840,1.600020
17000,1.594858,1.593543
18000,1.589701,1.587063
19000,1.579602,1.578120
20000,1.573959,1.573868
21000,1.567717,1.569649
22000,1.567199,1.564937
23000,1.559276,1.560853
24000,1.561088,1.559164
