step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499352,0.499376,0.498810,0.498819,0.497349,0.497316,0.497069,0.497008,0.499133,0.498015,0.498095,0.498074,0.498568,0.498580,0.501259,0.500386,0.497193,0.497145,0.497242,0.497230,0.497254,0.497198,0.503209,0.502941,0.497586,0.497517,0.497574,0.497561,0.497521,0.497483,0.503093,0.502728,0.498012,0.497638,0.497970,0.497656,0.497491,0.497470,0.503041,0.502383,0.498223,0.497939,0.498018,0.497823,0.497790,0.497777,0.503024,0.502668
400,0.498773,0.498879,0.496674,0.496758,0.488869,0.488995,0.489975,0.489687,0.502091,0.496323,0.493153,0.492991,0.491107,0.491144,0.496372,0.494419,0.495949,0.495101,0.495102,0.495174,0.495271,0.495256,0.511576,0.510733,0.491437,0.491313,0.491799,0.491583,0.491351,0.491091,0.513372,0.510584,0.494519,0.492360,0.494232,0.492225,0.491898,0.491888,0.511080,0.507423,0.492586,0.492140,0.492316,0.492064,0.491943,0.491885,0.513126,0.510893
600,0.498538,0.498711,0.493837,0.494119,0.475787,0.476311,0.483823,0.483170,0.508510,0.494100,0.485683,0.485534,0.476105,0.476017,0.492377,0.489544,0.499185,0.495314,0.492498,0.492576,0.487165,0.487485,0.518574,0.516870,0.492333,0.490182,0.491252,0.490105,0.484029,0.482554,0.530924,0.522077,0.496538,0.484599,0.493903,0.483328,0.483218,0.482977,0.527052,0.519684,0.495101,0.481938,0.493739,0.481762,0.481218,0.481003,0.529625,0.523556
800,0.495741,0.495830,0.486131,0.486608,0.454697,0.455461,0.475132,0.473946,0.520460,0.492400,0.474867,0.474738,0.456647,0.455527,0.486301,0.482259,0.505136,0.496069,0.488688,0.488712,0.472857,0.472685,0.524533,0.519134,0.497313,0.494276,0.496675,0.495018,0.485745,0.475137,0.545672,0.530205,0.504883,0.478679,0.505232,0.476251,0.475315,0.471017,0.538056,0.525645,0.502618,0.469431,0.500260,0.469935,0.468072,0.466779,0.544977,0.530418
1000,0.487183,0.486894,0.473903,0.474404,0.430010,0.430574,0.465271,0.463320,0.538443,0.492230,0.464181,0.463244,0.437731,0.434072,0.478942,0.473288,0.514934,0.497509,0.484258,0.483960,0.458805,0.457054,0.527566,0.517398,0.500365,0.496722,0.497404,0.495685,0.486389,0.470058,0.554156,0.534774,0.516744,0.481251,0.522297,0.480682,0.483124,0.468551,0.543975,0.530029,0.509255,0.464225,0.506713,0.465818,0.467941,0.453994,0.553179,0.534851
1200,0.477150,0.476332,0.460659,0.461049,0.407694,0.407284,0.455718,0.452743,0.557735,0.490634,0.453394,0.450039,0.424155,0.416233,0.472016,0.464253,0.525926,0.498886,0.479347,0.478274,0.446257,0.442252,0.528883,0.514351,0.504099,0.499159,0.497880,0.496016,0.487306,0.468130,0.559376,0.537712,0.529763,0.488343,0.535987,0.486555,0.488756,0.469722,0.548637,0.533503,0.515816,0.463707,0.515155,0.465412,0.475681,0.445797,0.558463,0.537879
1400,0.465491,0.464184,0.445634,0.445907,0.389559,0.386955,0.447293,0.442938,0.579902,0.489053,0.446952,0.438597,0.414911,0.401314,0.466492,0.456126,0.537074,0.499580,0.474472,0.472160,0.435647,0.428382,0.530109,0.512112,0.507001,0.500914,0.498665,0.496737,0.488579,0.467418,0.563486,0.540352,0.541457,0.493789,0.551088,0.493408,0.492924,0.471775,0.552583,0.536655,0.521801,0.464774,0.522494,0.466831,0.484685,0.445257,0.562076,0.540404
1600,0.453194,0.451464,0.431427,0.431630,0.375618,0.369043,0.439709,0.433641,0.601701,0.487206,0.444802,0.428729,0.409434,0.388883,0.461855,0.448264,0.547598,0.499438,0.470518,0.466570,0.427523,0.415269,0.531046,0.509252,0.509280,0.501654,0.498302,0.496175,0.488196,0.464049,0.567188,0.542723,0.549024,0.498977,0.565400,0.502515,0.498042,0.474079,0.555881,0.539389,0.527789,0.464596,0.528278,0.466262,0.495265,0.446364,0.564652,0.542414
1800,0.441304,0.439136,0.417046,0.417202,0.368466,0.354798,0.433052,0.424947,0.623176,0.484275,0.446278,0.420196,0.407398,0.378593,0.458552,0.441339,0.559904,0.499024,0.467088,0.461134,0.422381,0.404675,0.531872,0.506462,0.511671,0.502794,0.498739,0.496605,0.488409,0.461018,0.570464,0.544834,0.554288,0.503480,0.573889,0.510484,0.502382,0.476473,0.558773,0.541791,0.536233,0.466749,0.533986,0.466435,0.508357,0.449082,0.566726,0.544046
