step,train_loss,val_loss
0,5.590250,5.586736
1000,2.570406,2.535971
2000,2.085462,2.070568
3000,1.878906,1.863762
4000,1.770377,1.764323
5000,1.722024,1.721543
6000,1.687395,1.694109
7000,1.684141,1.672864
8000,1.658367,1.660421
9000,1.649895,1.639476
10000,1.633202,1.628137
11000,1.630269,1.618575
12000,1.620619,1.619266
13000,1.601151,1.607248
14000,1.595306,1.598355
15000,1.587665,1.591392
16000,1.583541,1.583053
17000,1.588890,1.580487
18000,1.574595,1.574878
19000,1.576625,1.572515
20000,1.566551,1.569888
21000,1.563124,1.563038
22000,1.565728,1.560039
23000,1.551067,1.558949
24000,1.558023,1.558173
