step,train_loss,val_loss
0,5.537810,5.533753
1000,2.208534,2.121521
2000,1.777051,1.769046
3000,1.667116,1.668556
4000,1.610236,1.609263
5000,1.565264,1.571557
6000,1.537498,1.541109
7000,1.520628,1.521815
8000,1.502699,1.505113
9000,1.484209,1.491944
10000,1.470389,1.473592
11000,1.459073,1.464132
12000,1.449826,1.454183
13000,1.448317,1.445276
14000,1.429756,1.435633
15000,1.427050,1.428185
16000,1.424816,1.418877
17000,1.413402,1.411939
18000,1.397464,1.404747
19000,1.397572,1.401095
20000,1.386467,1.393318
21000,1.383662,1.390739
22000,1.392757,1.386645
23000,1.391455,1.384440
24000,1.376404,1.380970
