seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl
0,1,262144,-1.7427075874295481,22.563400268554688,16.309895592719208,0.0002999987868494308,-0.005184012930840254,
0,10,2621440,13.909560546604176,396.8434143066406,45.02063285171524,0.0002998787016895091,-0.02485959231853485,
0,20,5242880,233.6350238151011,656.2592163085938,195.51877879284766,0.00029951500969983114,-0.025663217529654503,
0,30,7864320,319.09786084855375,935.294189453125,196.20481842086562,0.00029890953251681307,-0.02322724089026451,
0,40,10485760,323.5116027531957,1029.52685546875,177.45073746312684,0.00029806328315230753,-0.018098613247275352,
0,50,13107200,328.83174216897544,1020.1633911132812,164.88393859977538,0.000296977677449324,-0.019817208871245384,
0,60,15728640,346.09747207524987,835.4243774414062,157.16061140505585,0.00029565453171320885,-0.03362322598695755,
0,70,18350080,401.97377070309983,996.5366821289062,161.9229232454727,0.000294096059672822,-0.04620740935206413,
0,80,20971520,484.65276663993586,1115.4925537109375,180.71334839979588,0.0002923048687767903,-0.0545293353497982,
0,90,23592960,659.2083112477472,1750.925537109375,224.87861761899714,0.00029028395583103705,-0.05965887010097504,
0,100,26214400,950.6351629502573,2606.8876953125,311.23739279588335,0.00028803670198488616,-0.06177470088005066,
0,110,28835840,1328.633484676504,3534.9111328125,423.07627695800227,0.0002855668670741276,-0.06304490566253662,
0,120,31457280,1975.1331923890064,3669.257080078125,616.1093325279372,0.0002828785833305114,-0.058573491871356964,
0,130,34078720,2526.1109616677877,3788.882568359375,775.9435104236718,0.00027997634846819227,-0.05583684891462326,
0,140,36700160,2676.7661034846883,3973.138427734375,793.9699049630411,0.0002768650181586935,-0.053068630397319794,
0,150,39321600,2772.754298218193,3998.291748046875,781.8937167864958,0.0002735497979069797,-0.05222585052251816,
0,160,41943040,2932.9517435716803,4137.25244140625,788.841845720324,0.00027003623434222924,-0.048489443957805634,
0,170,44564480,3280.1583804703782,4226.94482421875,854.092587079488,0.00026633020593787933,-0.04207845777273178,
0,180,47185920,3291.2871135598407,4297.18603515625,833.8901132537496,0.00026243791317646925,-0.03423059731721878,
0,190,49807360,3401.688696958318,4424.759765625,835.0630867442734,0.00025836586817573533,-0.027167050167918205,
0,200,52428800,3721.7143317230275,4560.13720703125,881.2647342995169,0.0002541208837933166,-0.02327410690486431,
0,210,55050240,3841.2222570532917,4624.37158203125,884.6877742946708,0.0002497100622282981,-0.021936681121587753,
0,220,57671680,3760.082294264339,4734.5166015625,849.3256145350908,0.00024514078313866186,-0.019274551421403885,
0,230,60293120,3960.0454395785314,4834.8828125,877.5999341455383,0.00024042069129452827,-0.013859659433364868,
0,240,62914560,4003.2864122137403,4874.10791015625,872.5407633587786,0.00023555768378784306,-0.011425158008933067,
0,250,65536000,4004.264270613108,5048.951171875,861.0239605355885,0.00023055989681990908,-0.015125622972846031,
0,260,68157440,4109.341446208113,5002.68505859375,872.6296296296297,0.00022543569208886998,-0.016473475843667984,
0,270,70778880,4247.215987460815,5038.82666015625,889.9253918495298,0.00022019364279991856,-0.015300445258617401,
0,280,73400320,4243.958594293667,5109.5615234375,878.518093249826,0.00021484251932163775,-0.010384614579379559,
0,290,76021760,4399.25226860254,5171.91943359375,897.4083484573503,0.00020939127451247104,-0.005053862929344177,
0,300,78643200,4531.439534883721,5245.18994140625,913.3491694352159,0.0002038490287418724,-0.003624191042035818,
0,310,81264640,4539.181691125087,5285.689453125,909.0555555555555,0.00019822505463119774,0.0037943325005471706,
0,320,83886080,4524.018273020422,5280.07763671875,898.6194912217843,0.00019252876153986597,0.011524553410708904,
0,330,86507520,4752.562036055143,5351.3486328125,932.5889006716154,0.0001867696798227466,0.02076045237481594,
0,340,89128960,4758.86917500863,5387.0595703125,927.2613047980669,0.00018095744488511213,0.027513792738318443,
0,350,91750400,4673.293402777777,5431.6630859375,908.1253472222222,0.00017510178106183328,0.031800806522369385,
0,360,94371840,4800.70988772184,5463.3818359375,923.1173487866715,0.00016921248534778672,0.03657739982008934,
0,370,96993280,4783.635584843492,5542.83203125,911.06392092257,0.0001632994110066979,0.041005320847034454,
0,380,99614720,4839.601418439716,5561.85693359375,914.2283687943262,0.00015737245108584099,0.04234873503446579,
0,390,102236160,4857.692113791862,5587.087890625,911.7281238746849,0.00015144152186417814,0.04737083241343498,
0,400,104857600,4940.66407570125,5617.888671875,920.3626225076039,0.00014551654626162962,0.053340040147304535,
0,410,107479040,4970.858059914408,5637.9248046875,921.2389443651925,0.00013960743723723403,0.05950717255473137,
0,420,110100480,4951.24710982659,5732.169921875,915.4367774566474,0.00013372408120397282,0.06853582710027695,
0,430,112721920,5007.58058058058,5698.19140625,920.8568568568569,0.0001278763214880097,0.07201559841632843,
0,440,115343360,5012.107752489332,5723.26123046875,917.0945945945946,0.00012207394186001624,0.07644174993038177,
0,450,117964800,5093.138507240995,5745.08740234375,927.9186780542146,0.00011632665016614012,0.08341243863105774,
0,460,120586240,5128.917036531239,5777.716796875,930.5001707067258,0.00011064406208600007,0.09083065390586853,
0,470,123207680,5095.3802672147995,5816.24658203125,922.998287084618,0.00010503568504488367,0.09653415530920029,
0,480,125829120,5113.81664791901,5815.9814453125,923.4945631796026,9.95109023070623e-05,0.10076481103897095,
0,490,128450560,5182.871767994409,5829.3525390625,932.3186582809225,9.407895727683845e-05,0.10469670593738556,
0,500,131072000,5178.306256481162,5843.1806640625,928.9630141721397,8.874893803358929e-05,0.11116810888051987,
0,510,133693440,5225.686296715742,5874.48828125,934.3703284258211,8.352976212668161e-05,0.11448065936565399,
0,520,136314880,5306.733167082294,5865.84521484375,945.4438902743142,7.84301616556969e-05,0.1176762804389,
0,530,138936320,5331.358298171589,5877.73291015625,946.0903656821379,7.345866866092914e-05,0.12291428446769714,
0,540,141557760,5243.157573582197,5889.2216796875,930.6557788944724,6.86236008485974e-05,0.12679359316825867,
