seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl
0,1,262144,-1.7694423404316713,22.40497589111328,16.333240997229918,0.0002999988705149873,-0.0025405585765838623,0.030522767454385757
0,10,2621440,21.254713571602746,391.70343017578125,54.498833037238306,0.0002998870670902326,-0.06108978018164635,0.0057037994265556335
0,20,5242880,250.87434353785065,642.230224609375,179.00377866017678,0.0002995484573067394,-0.08001873642206192,0.005477915517985821
0,30,7864320,240.23988325893953,775.5909423828125,137.6862706626772,0.0002989847371708259,-0.09756152331829071,0.005031128413975239
0,40,10485760,237.69198099625683,789.4131469726562,125.22276610039351,0.0002981968498314587,-0.1367974877357483,0.004954314790666103
0,50,13107200,267.5428680785915,577.4046020507812,131.48798162796632,0.00029718611348730165,-0.1899103969335556,0.005202074535191059
0,60,15728640,340.43738501165217,754.4271240234375,152.0772108426346,0.0002959542191812635,-0.24744859337806702,0.004880761727690697
0,70,18350080,458.5253954110047,996.63818359375,183.92960570282915,0.0002945032279712482,-0.30553746223449707,0.005132482387125492
0,80,20971520,593.7437370925743,1321.677490234375,219.94558678279608,0.0002928355674818394,-0.3613598048686981,0.005433862097561359
0,90,23592960,727.8355973900952,1616.3258056640625,257.4972724355546,0.0002909540278426898,-0.4146553874015808,0.005480745807290077
0,100,26214400,858.3950258805706,1840.592529296875,304.2941547784371,0.00028886175702041143,-0.46064478158950806,0.005456362850964069
0,110,28835840,959.1794438669439,2021.5614013671875,332.4004677754678,0.0002865622555517741,-0.5019937753677368,0.004946116358041763
0,120,31457280,979.4441223832528,2589.84912109375,313.1241009125067,0.00028405937068702803,-0.5461145639419556,0.004690308123826981
0,130,34078720,836.78202660133,2840.9013671875,251.56291564578228,0.0002813572899531447,-0.588003396987915,0.005088746547698975
0,140,36700160,768.0718541574033,2616.8798828125,226.04464206313918,0.0002784605341477492,-0.6273584961891174,0.005402895621955395
0,150,39321600,883.994636713216,1942.529052734375,254.10159886662618,0.000275373949775464,-0.6664072275161743,0.004961645230650902
0,160,41943040,931.2909197766677,1863.373291015625,263.9161524145362,0.00027210270093931693,-0.7050665616989136,0.005203819368034601
0,170,44564480,851.654297580354,2247.87744140625,243.75487540628384,0.0002686522607007845,-0.7406158447265625,0.0050417520105838776
0,180,47185920,811.8959352485991,1824.6395263671875,233.92679889709152,0.00026502840192292,-0.7747802138328552,0.005434195511043072
0,190,49807360,861.3232705689726,2095.774658203125,246.09967253376996,0.0002612371876118919,-0.8062121868133545,0.0054984427988529205
0,200,52428800,1069.0676400848622,2132.398681640625,301.3479346062648,0.0002572849607730884,-0.8399332761764526,0.005047338083386421
0,210,55050240,1191.5416103755742,2408.39697265625,340.41286138881384,0.0002531783337987607,-0.8707222938537598,0.0056447312235832214
0,220,57671680,1234.4243578887947,2390.172607421875,358.83897826700536,0.0002489241774049615,-0.9003719687461853,0.005380087997764349
0,230,60293120,1311.7311891413397,2701.43505859375,379.759958689879,0.0002445296091362855,-0.9320473670959473,0.005280273035168648
0,240,62914560,1334.4818290140006,2384.567626953125,388.19839142091155,0.00024000198145764752,-0.9589742422103882,0.005713184364140034
0,250,65536000,1302.1775527666857,2317.671875,381.654592127781,0.00023534886945301934,-0.9863933324813843,0.005548885092139244
0,260,68157440,1242.9606114860212,2430.880859375,367.19584079327916,0.00023057805815170703,-1.0139240026474,0.0059217410162091255
0,270,70778880,1238.0649256961478,2725.502685546875,366.315538883278,0.00022569752950337294,-1.0399842262268066,0.005655460990965366
0,280,73400320,1294.5526276611583,2518.651123046875,380.8564835492035,0.0002207154490235943,-1.0693540573120117,0.0053317309357225895
0,290,76021760,1355.6832880024176,2640.209716796875,394.05590812934423,0.00021564015213230116,-1.0962625741958618,0.005382150411605835
0,300,78643200,1345.3524687685901,2661.6171875,392.0632064247472,0.00021048013020795065,-1.1191765069961548,0.005327421706169844
0,310,81264640,1344.0506103006846,2710.0107421875,392.17877344447754,0.00020524401638077083,-1.145721197128296,0.005552514456212521
0,320,83886080,1367.3175478927203,2768.061767578125,395.3690421455939,0.00019994057108884122,-1.168065071105957,0.005301945377141237
0,330,86507520,1378.4932911201568,2667.88134765625,397.1213628825569,0.00019457866742117827,-1.1909160614013672,0.005148487165570259
0,340,89128960,1360.586609518179,2767.4541015625,391.70588235294116,0.00018916727627234616,-1.2183040380477905,0.005080044269561768
0,350,91750400,1357.7302013422818,2689.517578125,390.04951528709915,0.0001837154513334313,-1.2446904182434082,0.005588270723819733
0,360,94371840,1349.6947098246114,2654.062744140625,385.78511336090116,0.00017823231394449137,-1.2658993005752563,0.005302423611283302
0,370,96993280,1299.5778603882693,2810.038818359375,369.42324108495114,0.00017272703783382252,-1.2892197370529175,0.0056098634377121925
0,380,99614720,1255.000401284109,2712.82568359375,356.2663188871054,0.00016720883376957643,-1.311731219291687,0.005085649900138378
