step,train_loss,val_bpb
200,9.385620,2.580957
400,7.545930,2.144047
600,6.697464,1.984781
800,6.292833,1.899466
1000,6.038551,1.838759
1200,5.850425,1.789876
1400,5.691354,1.742163
1600,5.559963,1.703199
1800,5.422238,1.669096
2000,5.311045,1.637656
2200,5.219606,1.612594
2400,5.144405,1.590092
2600,5.067172,1.570211
2800,5.007681,1.553807
3000,4.955591,1.535853
3200,4.911089,1.520871
3400,4.855992,1.506795
3600,4.804663,1.494255
3800,4.783283,1.480098
4000,4.742048,1.470851
4200,4.702624,1.460862
4400,4.672392,1.452678
4600,4.652472,1.445116
4800,4.622108,1.439049
5000,4.604934,1.430591
5200,4.591373,1.424177
5400,4.588468,1.416773
5600,4.544774,1.414045
5800,4.516363,1.407623
6000,4.504099,1.401590
6200,4.490338,1.397772
6400,4.469660,1.392725
6600,4.455123,1.388673
6800,4.453218,1.383001
7000,4.422699,1.379304
7200,4.401130,1.376084
7400,4.403083,1.373646
7600,4.385744,1.369431
7800,4.367757,1.366243
8000,4.359693,1.363857
8200,4.355620,1.360545
8400,4.342214,1.356429
8600,4.327399,1.355022
8800,4.317830,1.351247
9000,4.322649,1.348412
9200,4.306637,1.346707
9400,4.292078,1.344318
9600,4.287344,1.341285
9800,4.289257,1.339610
10000,4.269813,1.336564
10200,4.265543,1.335790
10400,4.280028,1.333371
10600,4.284299,1.329549
10800,4.246970,1.329053
11000,4.223224,1.327275
11200,4.228816,1.325433
11400,4.227771,1.323249
11600,4.213467,1.322080
11800,4.212319,1.320699
12000,4.206895,1.318199
12200,4.188579,1.317278
12400,4.181931,1.315949
12600,4.182082,1.314061
12800,4.173713,1.313059
13000,4.170125,1.311967
13200,4.162801,1.311219
13400,4.167913,1.310308
13600,4.159156,1.309604
13800,4.150196,1.309231
14000,4.149513,1.307662
14200,4.155572,1.306542
14400,4.144878,1.306624
14600,4.135623,1.306188
14800,4.136034,1.305049
15000,4.141224,1.304545
15200,4.128277,1.302785
15400,4.138286,1.303518
15600,4.164431,1.302848
15800,4.151432,1.301319
16000,4.127388,1.302238
