step,train_loss,val_bpb
200,8.273535,2.332841
400,7.167216,2.083346
600,6.725548,2.012790
800,6.531668,1.976336
1000,6.386832,1.928095
1200,6.236447,1.880169
1400,6.113945,1.853383
1600,5.997363,1.826026
1800,5.935638,1.805311
2000,5.868328,1.788273
2200,5.796160,1.776606
2400,5.766497,1.758964
2600,5.725066,1.745435
2800,5.678619,1.736824
3000,5.636966,1.726533
3200,5.609853,1.712679
3400,5.561551,1.707946
3600,5.557800,1.704539
3800,5.520453,1.695909
4000,5.477590,1.685938
4200,5.477462,1.681892
4400,5.470005,1.677675
4600,5.442371,1.670943
4800,5.439655,1.664773
5000,5.410087,1.657568
5200,5.380073,1.653866
5400,5.351228,1.648024
5600,5.374219,1.644504
5800,5.348763,1.642578
6000,5.339145,1.638972
6200,5.324230,1.635831
