step,train_loss,val_bpb
200,8.863032,2.359583
400,7.302936,2.099485
600,6.729892,2.003774
800,6.469471,1.948751
1000,6.294654,1.899320
1200,6.155210,1.859391
1400,6.042586,1.833219
1600,5.928729,1.808837
1800,5.865095,1.783016
2000,5.800192,1.766562
2200,5.725272,1.753892
2400,5.693363,1.738616
2600,5.647579,1.723034
2800,5.596545,1.710529
3000,5.548967,1.697156
3200,5.513433,1.685669
3400,5.463675,1.676831
3600,5.456108,1.668113
3800,5.412314,1.659980
4000,5.360350,1.652419
4200,5.353802,1.643206
4400,5.336779,1.634019
4600,5.303362,1.627983
4800,5.293422,1.618424
5000,5.257239,1.610915
5200,5.217731,1.604597
5400,5.180183,1.597719
5600,5.200039,1.591248
5800,5.161067,1.587270
6000,5.145550,1.581388
6200,5.126627,1.574878
6400,5.102924,1.571773
6600,5.089239,1.566085
6800,5.074585,1.561795
7000,5.075625,1.559885
7200,5.060239,1.556107
7400,5.048995,1.553267
7600,5.033090,1.549840
7800,5.042860,1.548313
8000,5.018818,1.546779
