step,train_loss,val_bpb
200,9.198807,2.522020
400,7.425239,2.109356
600,6.595290,1.957050
800,6.217892,1.879331
1000,5.986231,1.826008
1200,5.816071,1.782259
1400,5.677999,1.742340
1600,5.561738,1.706560
1800,5.438292,1.674178
2000,5.339626,1.649048
2200,5.262432,1.629687
2400,5.203315,1.612334
2600,5.135191,1.592731
2800,5.082129,1.579986
3000,5.043643,1.566627
3200,5.011990,1.554926
3400,4.970470,1.545102
3600,4.925776,1.533546
3800,4.909360,1.521732
4000,4.872234,1.512933
4200,4.834887,1.503563
4400,4.802989,1.494381
4600,4.784308,1.489009
4800,4.748716,1.478450
5000,4.726984,1.469687
5200,4.707234,1.462409
5400,4.698707,1.454648
5600,4.655531,1.448686
5800,4.622408,1.442291
6000,4.606316,1.437460
6200,4.587427,1.430290
6400,4.564643,1.426600
6600,4.547582,1.420050
6800,4.542919,1.415381
7000,4.509252,1.410786
7200,4.485195,1.406773
7400,4.484456,1.402708
7600,4.465309,1.398324
7800,4.446140,1.395004
8000,4.436360,1.391298
8200,4.429968,1.388251
8400,4.414363,1.384282
8600,4.398843,1.381853
8800,4.388738,1.378241
9000,4.391316,1.375023
9200,4.373985,1.372960
9400,4.359860,1.369984
9600,4.352494,1.366283
9800,4.353324,1.364212
10000,4.334690,1.362132
10200,4.328726,1.360390
10400,4.342186,1.358526
10600,4.344581,1.354859
10800,4.306671,1.352879
11000,4.283200,1.351437
11200,4.287764,1.349150
11400,4.285531,1.347993
11600,4.270949,1.345159
11800,4.268808,1.344648
12000,4.263073,1.343141
12200,4.244383,1.341855
12400,4.236838,1.339818
12600,4.237011,1.337659
12800,4.228146,1.338209
13000,4.225405,1.336103
13200,4.217845,1.334996
13400,4.222467,1.334142
13600,4.213958,1.334460
13800,4.205570,1.331883
14000,4.205081,1.331758
14200,4.210873,1.330633
14400,4.199805,1.330372
14600,4.192211,1.330118
14800,4.190718,1.327909
15000,4.195339,1.328382
15200,4.183820,1.328714
15400,4.194253,1.326906
15600,4.219555,1.326144
15800,4.205356,1.326460
16000,4.181675,1.325947
