step,train_loss,val_loss
0,5.782108,5.760389
1000,2.383431,2.318318
2000,1.839399,1.804715
3000,1.702831,1.692096
4000,1.645759,1.649967
5000,1.618954,1.617103
6000,1.595292,1.598734
7000,1.595603,1.585979
8000,1.572028,1.571796
9000,1.568447,1.561663
10000,1.552846,1.549579
11000,1.546118,1.538310
12000,1.534372,1.529183
13000,1.515491,1.518734
14000,1.507482,1.512109
15000,1.501754,1.504871
16000,1.494650,1.496583
17000,1.496485,1.490208
18000,1.485569,1.484821
19000,1.484952,1.480054
20000,1.474172,1.475531
21000,1.471135,1.472609
22000,1.471332,1.468681
23000,1.456442,1.466259
24000,1.461607,1.463709
