step,train_loss,val_loss
0,5.537033,5.524668
1000,1.984236,1.930302
2000,1.753137,1.747883
3000,1.670678,1.655221
4000,1.594106,1.595702
5000,1.556793,1.555427
6000,1.521400,1.522753
7000,1.513397,1.500668
8000,1.483694,1.481700
9000,1.473263,1.463403
10000,1.455845,1.448233
11000,1.443751,1.433979
12000,1.429980,1.425259
13000,1.410972,1.414045
14000,1.401093,1.405342
15000,1.392438,1.396251
16000,1.384995,1.387283
17000,1.386256,1.379731
18000,1.372075,1.372750
19000,1.369659,1.365805
20000,1.359434,1.361878
21000,1.355408,1.357166
22000,1.358481,1.353687
23000,1.342664,1.351307
24000,1.346661,1.348507
