step,train_loss,val_bpb
200,8.547232,2.260694
400,6.957621,1.990547
600,6.343523,1.889682
800,6.055789,1.835715
1000,5.891157,1.789123
1200,5.749918,1.756229
1400,5.647435,1.727740
1600,5.557301,1.705264
1800,5.490778,1.688712
2000,5.412967,1.671399
2200,5.384933,1.655539
2400,5.343581,1.642646
2600,5.281203,1.629800
2800,5.252867,1.619142
3000,5.220307,1.609060
3200,5.177594,1.598638
3400,5.142622,1.589104
3600,5.120594,1.582031
3800,5.087967,1.572735
4000,5.066270,1.566501
4200,5.037103,1.558712
4400,5.024284,1.551932
4600,4.997528,1.546487
4800,5.003503,1.540451
5000,4.954301,1.534198
5200,4.941380,1.529528
5400,4.921762,1.525667
5600,4.891932,1.521269
5800,4.887902,1.515425
6000,4.874859,1.512165
6200,4.857452,1.508522
6400,4.854388,1.506969
6600,4.833484,1.503108
6800,4.831815,1.499789
7000,4.833800,1.498451
7200,4.819906,1.496222
7400,4.798000,1.494588
7600,4.787302,1.492311
7800,4.787578,1.491866
8000,4.794656,1.490123
