step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497252,0.497381,0.497369,0.497405,0.497970,0.497831,0.498419,0.497906,0.500314,0.499401,0.499244,0.499211,0.500781,0.500689,0.499743,0.498892,0.501320,0.500695,0.498980,0.498931,0.500190,0.500090,0.500427,0.499490,0.500665,0.500330,0.499194,0.499151,0.500338,0.500296,0.501069,0.500196,0.500072,0.499445,0.499546,0.499535,0.500354,0.500328,0.501566,0.500874,0.499657,0.499271,0.499588,0.499587,0.500197,0.500167,0.502020,0.501612
400,0.490385,0.491488,0.488078,0.488484,0.488430,0.488166,0.493935,0.491646,0.502606,0.499797,0.494406,0.494037,0.501917,0.500403,0.500402,0.495670,0.507285,0.504650,0.494684,0.494268,0.499518,0.498615,0.503056,0.497024,0.505357,0.503733,0.494479,0.493695,0.500148,0.499316,0.505199,0.498599,0.501224,0.498997,0.496925,0.496825,0.502307,0.501900,0.508384,0.503496,0.499082,0.497813,0.498471,0.498540,0.502289,0.501873,0.511418,0.508993
600,0.480599,0.484115,0.472950,0.474279,0.473514,0.472657,0.488447,0.482362,0.507100,0.500696,0.485585,0.483590,0.505291,0.499498,0.503676,0.491063,0.516621,0.510306,0.486121,0.483991,0.498593,0.495337,0.510806,0.494462,0.514760,0.509505,0.485146,0.482187,0.498041,0.494884,0.513128,0.494966,0.505809,0.498407,0.487806,0.486880,0.503556,0.500850,0.518994,0.503085,0.499167,0.496459,0.494517,0.494768,0.507545,0.504729,0.524204,0.513891
800,0.470567,0.477486,0.452596,0.454769,0.456180,0.453204,0.485674,0.471321,0.515177,0.502155,0.473882,0.469473,0.513957,0.498643,0.511236,0.485381,0.528282,0.515886,0.474471,0.468639,0.500809,0.491839,0.524396,0.490880,0.526666,0.514599,0.471241,0.464139,0.496252,0.488386,0.525968,0.488935,0.515093,0.498497,0.475309,0.472746,0.502738,0.495669,0.532942,0.499716,0.498966,0.494254,0.487495,0.487666,0.513888,0.507421,0.538417,0.514521
1000,0.461986,0.472307,0.431451,0.434127,0.448339,0.435846,0.489596,0.461392,0.521858,0.502048,0.464454,0.455432,0.528572,0.498627,0.523548,0.479293,0.538921,0.518982,0.463780,0.451708,0.508937,0.487597,0.541875,0.486326,0.539036,0.516592,0.459960,0.445782,0.497358,0.481125,0.542685,0.479961,0.524104,0.496959,0.462788,0.457852,0.501468,0.487895,0.548497,0.491889,0.500589,0.492679,0.481393,0.481318,0.519197,0.508018,0.551138,0.508783
1200,0.456491,0.469184,0.413394,0.415593,0.458958,0.425935,0.495733,0.452078,0.528501,0.501703,0.458691,0.443176,0.548608,0.499919,0.537255,0.473483,0.549335,0.520622,0.459544,0.437365,0.519673,0.484448,0.558758,0.479723,0.549122,0.516921,0.453045,0.429246,0.499877,0.472104,0.558365,0.470903,0.534606,0.495855,0.451287,0.443428,0.498367,0.477903,0.560895,0.481892,0.501248,0.489810,0.475192,0.474991,0.524514,0.507968,0.560516,0.499281
1400,0.452650,0.466841,0.398311,0.398812,0.477286,0.422527,0.501548,0.442584,0.534668,0.500451,0.456524,0.431988,0.570676,0.501899,0.549602,0.467583,0.560340,0.522231,0.459930,0.424780,0.535032,0.481727,0.576038,0.474354,0.557857,0.515746,0.451332,0.414549,0.504880,0.463727,0.571457,0.459715,0.544300,0.493309,0.442984,0.431358,0.494575,0.466316,0.571770,0.470530,0.502978,0.487156,0.469049,0.468652,0.526658,0.505011,0.566995,0.487137
1600,0.447823,0.463870,0.386638,0.383918,0.500856,0.424641,0.509396,0.433205,0.539282,0.498502,0.457276,0.422815,0.594364,0.504243,0.563509,0.460600,0.569324,0.522465,0.463869,0.413710,0.553084,0.481372,0.592489,0.466806,0.564885,0.513067,0.451671,0.401687,0.515539,0.455139,0.586441,0.448106,0.553550,0.491266,0.434949,0.419299,0.490323,0.453742,0.581820,0.457391,0.507960,0.486373,0.461889,0.461219,0.527155,0.500107,0.571923,0.473222
1800,0.444886,0.461629,0.378543,0.370554,0.525495,0.428513,0.516062,0.422452,0.543945,0.496708,0.459952,0.414648,0.619413,0.505699,0.576546,0.453424,0.575402,0.520382,0.469705,0.403470,0.574331,0.481683,0.608792,0.459442,0.569343,0.508840,0.455892,0.390762,0.528708,0.448209,0.599264,0.437336,0.560865,0.488227,0.427963,0.408263,0.485613,0.440469,0.590606,0.445414,0.510552,0.483075,0.455474,0.454455,0.525582,0.493347,0.577120,0.459232
