step,train_loss,val_loss
0,5.670202,5.685332
1000,1.901054,1.866901
2000,1.744029,1.735867
3000,1.686386,1.682674
4000,1.655284,1.651664
5000,1.635514,1.627689
6000,1.615678,1.610608
7000,1.598128,1.598930
8000,1.593420,1.584637
9000,1.579224,1.573957
10000,1.566575,1.566835
11000,1.552508,1.551257
12000,1.549436,1.541759
13000,1.533761,1.534782
14000,1.529067,1.527287
15000,1.517445,1.520904
16000,1.516521,1.515421
17000,1.513126,1.509106
18000,1.504618,1.504796
19000,1.501766,1.500806
20000,1.497446,1.495598
21000,1.493738,1.492498
22000,1.486183,1.489104
23000,1.487017,1.484690
24000,1.480831,1.482609
25000,1.480964,1.479609
26000,1.474545,1.478151
27000,1.476922,1.476480
28000,1.472519,1.472385
29000,1.467742,1.470213
30000,1.469760,1.470095
31000,1.467291,1.467825
32000,1.465702,1.467759
33000,1.462385,1.462763
34000,1.460306,1.461356
35000,1.461398,1.460157
36000,1.454735,1.457608
37000,1.456883,1.455819
38000,1.457757,1.454810
39000,1.454128,1.452947
40000,1.454031,1.452250
41000,1.452073,1.451441
42000,1.448540,1.449097
43000,1.442110,1.448268
44000,1.443321,1.446322
45000,1.446929,1.444989
46000,1.443495,1.442858
47000,1.441691,1.441945
48000,1.441120,1.440368
49000,1.433085,1.439115
50000,1.438177,1.438952
51000,1.436335,1.436751
52000,1.436807,1.436013
53000,1.434330,1.433115
54000,1.435324,1.433568
55000,1.435267,1.432028
56000,1.429378,1.432528
57000,1.433377,1.431028
58000,1.428925,1.428978
59000,1.428616,1.428205
60000,1.427598,1.426582
61000,1.431829,1.425178
62000,1.422836,1.425110
63000,1.419876,1.423043
64000,1.423505,1.422834
65000,1.421373,1.422312
66000,1.418500,1.421118
67000,1.421384,1.420940
68000,1.416187,1.420017
69000,1.420132,1.419466
70000,1.415494,1.418580
71000,1.416682,1.417731
72000,1.418800,1.417183
73000,1.418239,1.416075
74000,1.418195,1.414842
75000,1.413352,1.414651
76000,1.412559,1.412363
77000,1.411667,1.413190
78000,1.412620,1.412419
79000,1.408220,1.411174
80000,1.405915,1.411239
81000,1.410490,1.410340
82000,1.409765,1.411298
83000,1.405173,1.408606
84000,1.406007,1.408038
85000,1.408600,1.407702
86000,1.404927,1.407410
87000,1.402658,1.406476
88000,1.401567,1.406949
89000,1.404316,1.406445
90000,1.402990,1.406628
91000,1.401789,1.405216
92000,1.402263,1.405513
93000,1.405847,1.404439
94000,1.407779,1.403861
95000,1.402627,1.403834
96000,1.401563,1.403344
97000,1.402069,1.403217
98000,1.403709,1.402643
99000,1.400655,1.403200
